Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,217,4442,70,0.828,0.075,8.937,str('t-test'),str('bounded'),4036
Failed,,,1632,544,2194,0.646,0.473,3.035,str('t-test'),str('full'),1570
Failed,,,4905,4520,3868,0.226,0.837,7.666,str('ks-test'),str('bounded'),4648
Failed,,,4537,1703,2023,0.362,0.325,9.442,str('t-test'),str('bounded'),3716
Failed,,,1267,3350,4097,0.752,0.989,4.695,str('ks-test'),str('full'),72
Failed,,,360,1248,1109,0.148,0.659,1.428,str('t-test'),str('full'),1554
Failed,,,3652,3814,2785,0.724,0.027,6.761,str('ks-test'),str('bounded'),4728
Failed,,,2884,210,4658,0.539,0.238,8.602,str('t-test'),str('full'),2381
Failed,,,1157,4807,1724,0.086,0.573,3.346,str('ks-test'),str('bounded'),3838
Failed,,,2062,1924,3462,0.94,0.777,0.355,str('t-test'),str('bounded'),2663
Failed,,,3772,3103,146,0.426,0.412,5.025,str('ks-test'),str('full'),1051
Failed,,,3816,1739,3690,0.76,0.102,7.542,str('ks-test'),str('full'),1278
Failed,,,2109,3235,208,0.371,0.717,2.837,str('t-test'),str('bounded'),4941
Failed,,,1119,972,4446,0.733,0.883,0.79,str('ks-test'),str('bounded'),3455
Failed,,,2849,4012,1679,0.156,0.298,6.158,str('t-test'),str('full'),259
Failed,,,3604,90,1037,0.093,0.462,9.239,str('ks-test'),str('bounded'),2632
Failed,,,586,4032,4486,0.877,0.455,9.815,str('t-test'),str('bounded'),2287
Failed,,,1302,2117,2078,0.432,0.554,2.256,str('ks-test'),str('full'),2325
Failed,,,4575,2832,4299,0.947,0.139,6.882,str('t-test'),str('bounded'),3958
Failed,,,4872,639,2454,0.592,0.649,5.223,str('ks-test'),str('bounded'),2996
Failed,,,1602,4299,3981,0.047,0.034,0.479,str('t-test'),str('full'),719
Failed,,,65,1415,681,0.931,0.367,3.148,str('ks-test'),str('full'),2050
Failed,,,3357,3533,2903,0.448,0.951,8.477,str('t-test'),str('bounded'),4170
Failed,,,2550,2445,4774,0.262,0.788,6.569,str('ks-test'),str('full'),1846
Failed,,,823,2531,1293,0.87,0.405,1.318,str('t-test'),str('bounded'),4436
Failed,,,2357,429,3344,0.234,0.196,4.887,str('ks-test'),str('bounded'),3422
Failed,,,4068,4557,574,0.656,0.611,9.552,str('t-test'),str('full'),365
Failed,,,4369,485,3752,0.386,0.254,1.692,str('t-test'),str('bounded'),786
Failed,,,2329,4462,2310,0.995,0.931,6.361,str('ks-test'),str('full'),2924
Failed,,,733,2189,3111,0.11,0.73,9.94,str('t-test'),str('full'),4249
Failed,,,2756,2748,802,0.531,0.085,4.684,str('ks-test'),str('bounded'),1955
Failed,,,3209,1354,1445,0.717,0.184,0.265,str('t-test'),str('full'),4687
Failed,,,25,2807,2995,0.253,0.177,0.665,str('ks-test'),str('full'),553
Failed,,,1844,891,445,0.806,0.831,8.281,str('t-test'),str('bounded'),594
Failed,,,4824,4086,3144,0.323,0.479,3.533,str('ks-test'),str('full'),3199
Failed,,,4486,1905,29,0.218,0.996,4.372,str('t-test'),str('full'),4689
Failed,,,1509,3083,3579,0.67,0.318,9.003,str('ks-test'),str('bounded'),1517
Failed,,,617,190,1840,0.308,0.02,7.298,str('t-test'),str('bounded'),34
Failed,,,3577,4788,4541,0.822,0.666,2.004,str('ks-test'),str('full'),3676
Failed,,,3092,1190,2667,0.886,0.566,2.594,str('t-test'),str('bounded'),1091
Failed,,,1072,3756,1227,0.495,0.245,7.967,str('ks-test'),str('full'),2701
Failed,,,1962,1644,4215,0.608,0.419,5.913,str('t-test'),str('full'),3876
Failed,,,4004,3292,1905,0.032,0.77,1.204,str('ks-test'),str('bounded'),2421
Failed,,,3932,1051,746,0.338,0.151,2.063,str('t-test'),str('bounded'),2886
Failed,,,1912,3934,2821,0.79,0.532,7.397,str('ks-test'),str('full'),902
Failed,,,1005,1818,2371,0.185,0.865,8.827,str('t-test'),str('full'),1915
Failed,,,3047,3158,4047,0.701,0.453,4.078,str('ks-test'),str('bounded'),4367
Failed,,,3490,2038,3435,0.512,0.288,0.988,str('t-test'),str('full'),1649
Failed,,,314,4849,2566,0.545,0.844,3.949,str('t-test'),str('full'),1156
Failed,,,1417,12,4700,0.976,0.696,7.988,str('t-test'),str('bounded'),3239
Failed,,,4377,4926,1384,0.399,0.111,2.732,str('ks-test'),str('full'),475
Failed,,,4752,1495,4519,0.013,0.6,4.392,str('t-test'),str('full'),1476
Failed,,,1794,3455,1584,0.621,0.219,9.765,str('ks-test'),str('bounded'),4807
Failed,,,184,718,3596,0.477,0.385,6.459,str('t-test'),str('bounded'),3638
Failed,,,3164,4222,281,0.898,0.796,1.749,str('ks-test'),str('full'),150
Failed,,,2669,350,2162,0.837,0.962,3.668,str('t-test'),str('bounded'),2741
Failed,,,629,4635,4237,0.291,0.344,8.299,str('ks-test'),str('full'),973
Failed,,,2237,2367,976,0.685,0.054,5.347,str('t-test'),str('full'),2459
Failed,,,4260,2608,2650,0.201,0.639,0.052,str('ks-test'),str('bounded'),3760
Failed,,,4171,2267,1774,0.962,0.498,8.694,str('ks-test'),str('full'),4901
Failed,,,2444,2669,4620,0.416,0.816,3.404,str('t-test'),str('bounded'),1397
Failed,,,932,562,108,0.56,0.518,0.458,str('ks-test'),str('bounded'),222
Failed,,,2642,4383,3512,0.077,0.168,5.084,str('t-test'),str('full'),3571
Failed,,,3407,813,4126,0.138,0.066,9.493,str('ks-test'),str('bounded'),1197
Failed,,,251,3633,4995,0.171,0.506,5.599,str('ks-test'),str('bounded'),1611
Failed,,,1647,1277,2744,0.353,0.919,1.494,str('ks-test'),str('full'),3996
Failed,,,4939,3711,1137,0.773,0.27,6.862,str('t-test'),str('bounded'),2209
Failed,,,4679,268,3042,0.637,0.752,6.023,str('ks-test'),str('bounded'),681
Failed,,,1389,4709,898,0.247,0.433,0.772,str('t-test'),str('full'),3112
Failed,,,423,1982,3847,0.851,0.232,3.09,str('ks-test'),str('full'),4129
Failed,,,3696,3005,2242,0.275,0.583,7.754,str('t-test'),str('bounded'),2168
Failed,,,2899,1566,357,0.462,0.684,7.174,str('ks-test'),str('full'),4474
Failed,,,1191,3371,3205,0.915,0.006,2.431,str('t-test'),str('bounded'),1730
Failed,,,2154,1112,1505,0.061,0.331,3.852,str('ks-test'),str('bounded'),405
Failed,,,3884,3834,4908,0.575,0.979,9.181,str('t-test'),str('full'),3304
Failed,,,3874,1101,2827,0.401,0.69,0.745,str('ks-test'),str('full'),2750
Failed,,,2164,3847,762,0.978,0.121,6.039,str('t-test'),str('bounded'),965
Failed,,,1182,1574,4063,0.124,0.293,7.743,str('ks-test'),str('bounded'),2451
Failed,,,2909,3364,2378,0.514,0.895,3.112,str('t-test'),str('full'),3768
Failed,,,3705,1989,494,0.702,0.871,2.442,str('ks-test'),str('bounded'),1468
Failed,,,513,2910,501,0.122,0.905,5.657,str('ks-test'),str('bounded'),4571
Failed,,,1399,256,1368,0.792,0.144,9.209,str('ks-test'),str('full'),3646
Failed,,,4669,4720,4694,0.339,0.542,3.836,str('t-test'),str('bounded'),141
Failed,,,4930,1288,1598,0.203,0.06,3.425,str('ks-test'),str('bounded'),1660
Failed,,,1657,3697,4523,0.687,0.63,8.681,str('t-test'),str('full'),4560
Failed,,,127,804,285,0.292,0.956,5.101,str('ks-test'),str('full'),3228
Failed,,,3417,4171,3609,0.839,0.354,0.432,str('t-test'),str('bounded'),486
Failed,,,2652,557,4224,0.9,0.379,4.771,str('ks-test'),str('full'),2875
Failed,,,922,4393,2158,0.479,0.806,9.52,str('t-test'),str('bounded'),913
Failed,,,2454,2281,2646,0.624,0.606,6.841,str('ks-test'),str('bounded'),1926
Failed,,,4161,2659,962,0.015,0.209,1.507,str('t-test'),str('full'),4356
Failed,,,4270,2376,4616,0.776,0.913,9.739,str('t-test'),str('bounded'),4485
Failed,,,2227,2603,1760,0.354,0.28,4.409,str('ks-test'),str('full'),1720
Failed,,,639,339,3499,0.748,0.072,1.737,str('t-test'),str('full'),394
Failed,,,2659,4649,104,0.14,0.735,6.48,str('ks-test'),str('bounded'),3315
Failed,,,3154,704,1987,0.078,0.524,8.312,str('t-test'),str('full'),670
Failed,,,137,4165,1982,0.746,0.745,4.789,str('t-test'),str('full'),2513
Failed,,,1784,1500,1151,0.418,0.492,0.078,str('t-test'),str('bounded'),4140
Failed,,,4762,3445,2748,0.963,0.826,5.329,str('ks-test'),str('full'),2157
Failed,,,4387,4,882,0.577,0.336,7.42,str('t-test'),str('full'),1205
Failed,,,1407,4933,3036,0.063,0.969,2.051,str('ks-test'),str('bounded'),2505
Failed,,,523,2050,2235,0.916,0.679,4.095,str('t-test'),str('bounded'),3987
Failed,,,3480,2897,3831,0.465,0.015,8.799,str('ks-test'),str('full'),2218
Failed,,,3037,1830,3220,0.276,0.226,5.641,str('t-test'),str('bounded'),4892
Failed,,,1015,3147,364,0.854,0.592,1.015,str('ks-test'),str('full'),1405
Failed,,,1902,1045,4914,0.249,0.758,2.71,str('t-test'),str('full'),230
Failed,,,3942,3942,1521,0.638,0.424,8.0,str('ks-test'),str('bounded'),3562
Failed,,,3994,1653,205,0.944,0.56,9.016,str('t-test'),str('bounded'),1838
Failed,,,1972,3286,3677,0.431,0.13,4.351,str('ks-test'),str('full'),4445
Failed,,,1062,1179,1665,0.544,0.456,2.03,str('t-test'),str('full'),3431
Failed,,,3102,3770,4443,0.091,0.854,7.281,str('ks-test'),str('bounded'),356
Failed,,,3587,176,2569,0.155,0.877,7.941,str('t-test'),str('full'),3005
Failed,,,413,2997,3419,0.188,0.443,7.152,str('t-test'),str('full'),4816
Failed,,,1519,1910,4312,0.369,0.108,1.191,str('t-test'),str('bounded'),2041
Failed,,,4476,3074,2082,0.759,0.707,5.935,str('ks-test'),str('full'),4178
Failed,,,4814,883,3966,0.653,0.19,6.345,str('t-test'),str('full'),2621
Failed,,,1854,4093,2448,0.233,0.621,1.719,str('ks-test'),str('bounded'),1167
Failed,,,241,1366,2897,0.868,0.793,4.662,str('t-test'),str('bounded'),2336
Failed,,,3219,3620,665,0.26,0.395,9.951,str('ks-test'),str('full'),3947
Failed,,,2766,2202,1309,0.446,0.373,5.622,str('t-test'),str('bounded'),1289
Failed,,,723,2737,4780,0.929,0.941,0.253,str('ks-test'),str('full'),4930
Failed,,,2339,478,581,0.044,0.642,3.549,str('t-test'),str('full'),3444
Failed,,,4359,4470,3359,0.59,0.043,8.254,str('ks-test'),str('bounded'),270
Failed,,,4077,417,2316,0.321,0.836,0.491,str('ks-test'),str('full'),1080
Failed,,,2348,4570,3767,0.805,0.469,5.2,str('t-test'),str('bounded'),2712
Failed,,,833,2453,818,0.169,0.179,8.505,str('ks-test'),str('bounded'),3887
Failed,,,2541,2524,3117,0.715,0.515,3.131,str('t-test'),str('full'),2410
Failed,,,3347,1422,4989,0.529,0.724,1.29,str('ks-test'),str('bounded'),4700
Failed,,,194,4232,4139,0.562,0.158,3.647,str('ks-test'),str('bounded'),3123
Failed,,,1592,627,3128,0.992,0.26,9.54,str('ks-test'),str('full'),23
Failed,,,4882,4310,438,0.385,0.922,4.91,str('t-test'),str('bounded'),3687
Failed,,,4585,2127,3592,0.029,0.413,2.819,str('ks-test'),str('bounded'),4678
Failed,,,1292,2818,33,0.607,0.78,7.568,str('t-test'),str('full'),1620
Failed,,,324,81,4545,0.494,0.572,6.137,str('ks-test'),str('full'),602
Failed,,,3594,4855,1854,0.883,0.235,0.802,str('t-test'),str('bounded'),3191
Failed,,,2839,967,1213,0.82,0.026,3.971,str('ks-test'),str('full'),794
Failed,,,1129,4021,2663,0.305,0.656,9.226,str('t-test'),str('bounded'),2915
Failed,,,2099,1753,1901,0.668,0.99,6.899,str('ks-test'),str('bounded'),4240
Failed,,,3826,3225,4202,0.216,0.328,2.23,str('t-test'),str('full'),1964
Failed,,,3782,1930,2120,0.598,0.139,4.712,str('t-test'),str('full'),317
Failed,,,2052,3094,4274,0.021,0.552,9.416,str('ks-test'),str('bounded'),3393
Failed,,,1167,196,1012,0.875,0.845,6.783,str('t-test'),str('bounded'),4407
Failed,,,2874,4818,2608,0.485,0.465,1.415,str('ks-test'),str('full'),1798
Failed,,,3642,1238,4483,0.299,0.299,3.324,str('t-test'),str('bounded'),4218
Failed,,,607,4798,1051,0.731,0.308,2.611,str('ks-test'),str('bounded'),710
Failed,,,1257,1712,3637,0.209,0.715,5.007,str('t-test'),str('full'),748
Failed,,,4546,3345,244,0.662,0.099,0.381,str('ks-test'),str('bounded'),3044
Failed,,,4915,537,3398,0.798,0.612,2.354,str('t-test'),str('bounded'),3909
Failed,,,1622,4528,542,0.315,0.199,7.097,str('ks-test'),str('full'),2296
Failed,,,35,2260,4741,0.708,0.404,9.102,str('t-test'),str('full'),1127
Failed,,,3305,2795,1347,0.162,0.785,3.773,str('ks-test'),str('bounded'),2582
Failed,,,2510,1386,704,0.099,0.95,0.693,str('t-test'),str('full'),309
Failed,,,799,3639,2857,0.52,0.364,5.944,str('ks-test'),str('bounded'),3484
Failed,,,2390,902,2408,0.375,0.035,7.678,str('t-test'),str('bounded'),4970
Failed,,,4118,4113,4005,0.984,0.651,3.012,str('ks-test'),str('full'),1327
Failed,,,4323,685,320,0.223,0.478,5.737,str('ks-test'),str('bounded'),2373
Failed,,,2300,4369,3246,0.645,0.828,1.067,str('t-test'),str('full'),3847
Failed,,,771,1481,1547,0.251,0.507,2.809,str('ks-test'),str('full'),2672
Failed,,,2811,3583,4871,0.859,0.188,8.065,str('t-test'),str('bounded'),1043
Failed,,,3256,2473,3001,0.923,0.085,7.474,str('ks-test'),str('full'),3725
Failed,,,75,3525,1429,0.107,0.094,6.585,str('t-test'),str('full'),1506
Failed,,,3035,2559,4434,0.602,0.243,4.15,str('t-test'),str('bounded'),1628
Failed,,,4473,1294,725,0.578,0.44,9.75,str('t-test'),str('full'),3204
Failed,,,1283,2662,4430,0.177,0.634,0.516,str('ks-test'),str('bounded'),24
Failed,,,1268,988,1459,0.504,0.427,5.967,str('t-test'),str('bounded'),2151
Failed,,,4487,4861,2762,0.25,0.748,4.222,str('ks-test'),str('full'),3969
Failed,,,3305,1920,653,0.813,0.79,1.994,str('t-test'),str('full'),2550
Failed,,,277,2544,935,0.439,0.733,2.14,str('t-test'),str('bounded'),63
Failed,,,1809,437,3884,0.583,0.931,4.158,str('ks-test'),str('bounded'),1545
Failed,,,4767,4589,2200,0.038,0.251,8.906,str('t-test'),str('full'),4737
Failed,,,4519,1773,4084,0.423,0.771,8.378,str('ks-test'),str('full'),3150
Failed,,,1559,3245,2019,0.938,0.422,3.747,str('t-test'),str('bounded'),564
Failed,,,576,986,2781,0.085,0.244,0.129,str('ks-test'),str('bounded'),1581
Failed,,,3553,4041,1096,0.536,0.563,5.424,str('t-test'),str('full'),4637
Failed,,,3062,140,1737,0.723,0.665,9.842,str('ks-test'),str('bounded'),2005
Failed,,,1020,4913,4661,0.146,0.017,4.469,str('t-test'),str('full'),4278
Failed,,,370,3828,1625,0.813,0.886,8.614,str('ks-test'),str('full'),2079
Failed,,,2605,2823,2329,0.991,0.896,2.869,str('ks-test'),str('bounded'),615
Failed,,,3943,199,4282,0.072,0.564,0.879,str('t-test'),str('bounded'),1696
Failed,,,2120,3758,565,0.674,0.26,8.861,str('ks-test'),str('full'),4764
Failed,,,2351,2336,3787,0.921,0.666,8.254,str('t-test'),str('full'),3236
Failed,,,4318,3709,119,0.324,0.471,1.559,str('ks-test'),str('bounded'),11
Failed,,,2843,768,3321,0.739,0.054,4.725,str('t-test'),str('bounded'),1430
Failed,,,1032,4634,2145,0.015,0.871,5.483,str('ks-test'),str('full'),4612
Failed,,,484,625,1163,0.18,0.939,9.617,str('t-test'),str('bounded'),2225
Failed,,,3710,4171,4929,0.566,0.135,0.103,str('ks-test'),str('full'),4157
Failed,,,4715,1547,1570,0.497,0.343,3.655,str('t-test'),str('full'),3075
Failed,,,1646,2605,2960,0.755,0.521,6.607,str('ks-test'),str('bounded'),1101
Failed,,,1813,1386,182,0.109,0.08,0.561,str('ks-test'),str('full'),174
Failed,,,4875,2745,4035,0.646,0.776,9.803,str('t-test'),str('bounded'),3398
Failed,,,3537,433,1926,0.293,0.699,6.48,str('ks-test'),str('bounded'),4459
Failed,,,3000,4329,3583,0.72,0.67,6.287,str('ks-test'),str('bounded'),1485
Failed,,,146,1169,2423,0.456,0.162,8.245,str('t-test'),str('full'),3817
Failed,,,2999,4471,1032,0.404,0.612,8.733,str('t-test'),str('full'),2377
Failed,,,4180,2467,2984,0.535,0.91,5.025,str('ks-test'),str('full'),939
Failed,,,2201,3521,1857,0.212,0.235,4.54,str('t-test'),str('bounded'),2914
Failed,,,1962,78,2543,0.464,0.827,2.722,str('ks-test'),str('bounded'),3817
Failed,,,3773,3936,1367,0.782,0.005,6.914,str('t-test'),str('full'),1999
Failed,,,2768,1625,4570,0.156,0.456,9.299,str('ks-test'),str('full'),937
Failed,,,801,2996,902,0.598,0.649,1.045,str('t-test'),str('bounded'),2712
Failed,,,91,2101,2353,0.705,0.539,3.783,str('ks-test'),str('full'),452
Failed,,,3160,3163,3743,0.042,0.356,5.801,str('t-test'),str('bounded'),3478
Failed,,,4635,1159,385,0.897,0.183,7.947,str('ks-test'),str('bounded'),4917
Failed,,,1409,4712,4151,0.357,0.984,2.492,str('t-test'),str('full'),1849
Failed,,,1514,1959,3433,0.19,0.279,1.17,str('ks-test'),str('full'),3290
Failed,,,4549,3403,2040,0.557,0.584,9.112,str('t-test'),str('bounded'),260
Failed,,,3210,1027,3836,0.38,0.876,7.122,str('ks-test'),str('bounded'),1348
Failed,,,243,3286,4507,0.432,0.097,7.8,str('ks-test'),str('bounded'),775
Failed,,,626,1777,3456,0.262,0.216,7.413,str('t-test'),str('full'),3641
Failed,,,2661,3875,2856,0.3,0.81,7.978,str('t-test'),str('full'),4239
Failed,,,3843,1816,1216,0.637,0.728,5.749,str('ks-test'),str('full'),2827
Failed,,,1913,2940,4882,0.118,0.409,4.044,str('t-test'),str('bounded'),1047
Failed,,,2290,651,720,0.365,0.503,3.364,str('ks-test'),str('bounded'),1950
Failed,,,4071,4595,4435,0.889,0.322,6.356,str('t-test'),str('full'),3887
Failed,,,3065,2219,1544,0.049,0.155,9.908,str('ks-test'),str('full'),2799
Failed,,,1128,3670,2673,0.699,0.958,0.354,str('t-test'),str('bounded'),829
Failed,,,427,1430,4347,0.623,0.853,4.508,str('ks-test'),str('full'),3586
Failed,,,3449,2566,496,0.132,0.034,5.305,str('t-test'),str('bounded'),366
Failed,,,4923,508,3542,0.805,0.491,8.471,str('ks-test'),str('bounded'),1778
Failed,,,1745,4132,2237,0.441,0.685,1.737,str('t-test'),str('full'),4965
Failed,,,1595,316,4616,0.667,0.243,5.432,str('t-test'),str('bounded'),4037
Failed,,,4785,4265,852,0.079,0.925,4.987,str('ks-test'),str('full'),2100
Failed,,,3604,1269,2648,0.982,0.598,1.279,str('t-test'),str('full'),669
Failed,,,319,4304,3229,0.953,0.383,3.176,str('t-test'),str('full'),1277
Failed,,,1175,910,4749,0.85,0.306,1.686,str('ks-test'),str('bounded'),4309
Failed,,,2893,3482,4098,0.836,0.714,3.549,str('ks-test'),str('bounded'),3746
Failed,,,4230,793,2457,0.226,0.762,0.227,str('t-test'),str('bounded'),4815
Failed,,,2458,4432,3635,0.528,0.07,9.429,str('ks-test'),str('full'),1628
Failed,,,2053,1664,2015,0.78,0.975,7.539,str('t-test'),str('full'),100
Failed,,,3990,3113,3144,0.473,0.169,2.045,str('ks-test'),str('bounded'),3130
Failed,,,2515,117,254,0.588,0.371,4.191,str('t-test'),str('bounded'),4561
Failed,,,735,4053,3969,0.158,0.547,6.248,str('ks-test'),str('full'),1498
Failed,,,195,1198,3076,0.024,0.64,8.965,str('t-test'),str('bounded'),4089
Failed,,,3373,4830,1771,0.73,0.442,0.671,str('ks-test'),str('full'),2276
Failed,,,4379,2141,4818,0.331,0.02,3.056,str('t-test'),str('full'),1207
Failed,,,1357,3280,966,0.914,0.836,7.288,str('ks-test'),str('bounded'),2987
Failed,,,1385,1871,4963,0.481,0.592,9.554,str('ks-test'),str('bounded'),4433
Failed,,,4448,2925,1128,0.772,0.272,0.01,str('t-test'),str('full'),1402
Failed,,,3423,295,2926,0.166,0.189,3.719,str('ks-test'),str('full'),283
Failed,,,20,4979,73,0.874,0.199,2.617,str('t-test'),str('full'),4411
Failed,,,888,238,1678,0.946,0.116,2.211,str('ks-test'),str('bounded'),2426
Failed,,,2566,4959,3821,0.031,0.124,1.456,str('t-test'),str('bounded'),2882
Failed,,,4060,2021,2180,0.907,0.415,4.779,str('ks-test'),str('bounded'),4263
Failed,,,2082,3380,3287,0.339,0.721,5.586,str('t-test'),str('full'),2483
Failed,,,3671,3611,1425,0.417,0.844,4.325,str('t-test'),str('full'),1724
Failed,,,600,2240,2796,0.828,0.043,6.02,str('ks-test'),str('bounded'),4943
Failed,,,994,2508,4248,0.974,0.147,8.768,str('t-test'),str('full'),1893
Failed,,,4278,4077,3490,0.659,0.509,2.962,str('t-test'),str('bounded'),2744
Failed,,,4833,673,4473,0.521,0.678,1.94,str('ks-test'),str('full'),343
Failed,,,1773,853,3710,0.881,0.929,3.846,str('t-test'),str('full'),2582
Failed,,,2468,524,2295,0.087,0.316,7.477,str('ks-test'),str('full'),808
Failed,,,4993,4412,2387,0.373,0.239,5.893,str('ks-test'),str('bounded'),645
Failed,,,3498,2412,4184,0.691,0.286,7.882,str('t-test'),str('bounded'),2046
Failed,,,435,3458,350,0.056,0.608,2.398,str('ks-test'),str('full'),4016
Failed,,,2960,1447,599,0.279,0.966,0.816,str('ks-test'),str('bounded'),3863
Failed,,,569,2706,1255,0.271,0.297,8.286,str('ks-test'),str('bounded'),2639
Failed,,,963,2350,432,0.409,0.391,6.815,str('t-test'),str('full'),526
Failed,,,3115,2691,2509,0.615,0.402,7.018,str('ks-test'),str('full'),4791
Failed,,,4140,373,867,0.449,0.076,9.247,str('t-test'),str('full'),3691
Failed,,,2318,4247,4604,0.797,0.756,0.943,str('ks-test'),str('bounded'),505
Failed,,,1924,2162,1066,0.549,0.164,1.622,str('t-test'),str('bounded'),1555
Failed,,,2728,1220,1823,0.866,0.558,5.087,str('t-test'),str('full'),3184
Failed,,,918,4766,3018,0.388,0.36,4.632,str('ks-test'),str('bounded'),121
Failed,,,3890,3220,4714,0.198,0.98,8.639,str('ks-test'),str('full'),4585
Failed,,,51,133,4001,0.308,0.452,0.509,str('t-test'),str('full'),3044
Failed,,,3278,3999,216,0.938,0.629,9.701,str('ks-test'),str('bounded'),1231
Failed,,,1526,3055,1892,0.629,0.025,3.279,str('ks-test'),str('full'),4110
Failed,,,4596,1682,3263,0.126,0.831,6.535,str('t-test'),str('bounded'),2330
Failed,,,1476,178,530,0.79,0.739,4.444,str('t-test'),str('full'),715
Failed,,,4665,3817,4313,0.456,0.436,5.212,str('ks-test'),str('bounded'),2533
Failed,,,3171,1754,2203,0.606,0.104,8.534,str('t-test'),str('bounded'),3908
Failed,,,203,3856,1604,0.58,0.885,6.7,str('t-test'),str('bounded'),3347
Failed,,,743,1088,84,0.723,0.802,8.2,str('ks-test'),str('full'),1068
Failed,,,2779,3341,754,0.713,0.21,6.254,str('ks-test'),str('full'),1680
Failed,,,3804,971,2708,0.349,0.252,9.962,str('t-test'),str('full'),553
Failed,,,2030,4920,1510,0.905,0.572,0.457,str('ks-test'),str('bounded'),3621
Failed,,,2250,1486,2822,0.654,0.479,2.274,str('t-test'),str('bounded'),4671
Failed,,,4188,2625,1712,0.101,0.657,8.071,str('ks-test'),str('full'),1447
Failed,,,3026,563,4916,0.961,0.865,5.686,str('t-test'),str('full'),73
Failed,,,1245,4194,1182,0.285,0.061,3.951,str('ks-test'),str('bounded'),3255
Failed,,,389,712,2074,0.396,0.128,1.224,str('t-test'),str('full'),1161
Failed,,,3565,4649,3399,0.858,0.946,9.215,str('ks-test'),str('bounded'),3092
Failed,,,4884,2279,38,0.205,0.53,7.069,str('t-test'),str('bounded'),4218
Failed,,,1863,3728,3870,0.542,0.334,2.515,str('ks-test'),str('full'),2244
Failed,,,1713,2451,1737,0.316,0.766,9.029,str('ks-test'),str('bounded'),1297
Failed,,,4746,3575,3111,0.929,0.09,0.765,str('t-test'),str('full'),4521
Failed,,,3720,893,1000,0.007,0.387,2.994,str('ks-test'),str('full'),3414
Failed,,,1606,4532,687,0.233,0.498,7.697,str('t-test'),str('bounded'),3529
Failed,,,1137,1325,1402,0.14,0.703,2.777,str('t-test'),str('bounded'),1571
Failed,,,2854,4364,1981,0.173,0.301,2.147,str('t-test'),str('bounded'),1000
Failed,,,4348,1364,3934,0.763,0.224,4.136,str('ks-test'),str('bounded'),2394
Failed,,,2418,2808,288,0.49,0.921,6.144,str('t-test'),str('full'),4369
Failed,,,2170,1103,4131,0.242,0.016,6.752,str('ks-test'),str('full'),2694
Failed,,,3951,4727,397,0.512,0.816,3.458,str('t-test'),str('bounded'),876
Failed,,,2633,2045,3602,0.424,0.644,0.291,str('ks-test'),str('bounded'),1982
Failed,,,695,3181,2492,0.821,0.462,9.523,str('t-test'),str('full'),3757
Failed,,,313,1565,818,0.998,0.352,5.378,str('ks-test'),str('bounded'),1829
Failed,,,3334,3016,4650,0.255,0.543,4.883,str('t-test'),str('full'),4855
Failed,,,4495,16,1290,0.681,0.995,1.331,str('ks-test'),str('full'),3462
Failed,,,1319,3960,2615,0.065,0.173,8.388,str('t-test'),str('bounded'),394
Failed,,,1328,6,4299,0.902,0.259,3.476,str('ks-test'),str('bounded'),1168
Failed,,,4506,3950,543,0.352,0.566,6.733,str('t-test'),str('full'),3105
Failed,,,3324,1575,3590,0.712,0.894,9.504,str('ks-test'),str('full'),4206
Failed,,,138,2886,3576,0.149,0.783,1.83,str('ks-test'),str('full'),2132
Failed,,,848,1904,4400,0.034,0.903,3.311,str('t-test'),str('bounded'),4705
Failed,,,2623,3171,4407,0.609,0.792,5.357,str('t-test'),str('bounded'),1459
Failed,,,3961,1114,1516,0.455,0.746,8.367,str('ks-test'),str('bounded'),61
Failed,,,2180,4738,2701,0.791,0.429,1.352,str('t-test'),str('full'),3248
Failed,,,2408,1353,1709,0.54,0.523,0.744,str('ks-test'),str('full'),4698
Failed,,,4338,2797,2826,0.208,0.341,9.05,str('t-test'),str('bounded'),1667
Failed,,,2863,423,1185,0.857,0.137,7.217,str('ks-test'),str('bounded'),565
Failed,,,1090,4374,4912,0.397,0.937,2.973,str('t-test'),str('full'),3629
Failed,,,541,882,3382,0.282,0.874,2.129,str('ks-test'),str('bounded'),708
Failed,,,3731,4519,2090,0.964,0.052,7.61,str('t-test'),str('full'),2521
Failed,,,4737,2461,3887,0.1,0.472,6.163,str('ks-test'),str('full'),3920
Failed,,,1702,3586,23,0.655,0.664,4.118,str('t-test'),str('bounded'),2140
Failed,,,1872,2269,3124,0.491,0.233,8.05,str('t-test'),str('full'),1817
Failed,,,4894,3718,1723,0.762,0.912,2.294,str('ks-test'),str('bounded'),4847
Failed,,,3556,723,4770,0.176,0.611,3.972,str('t-test'),str('bounded'),3469
Failed,,,531,4529,4783,0.747,0.695,7.196,str('t-test'),str('bounded'),233
Failed,,,1080,412,3178,0.574,0.618,7.592,str('ks-test'),str('full'),2932
Failed,,,3016,4184,3173,0.006,0.701,1.242,str('ks-test'),str('full'),868
Failed,,,4198,1497,281,0.932,0.774,2.534,str('t-test'),str('full'),1989
Failed,,,2261,2636,3940,0.313,0.082,7.051,str('ks-test'),str('bounded'),3769
Failed,,,2020,960,402,0.066,0.986,5.23,str('t-test'),str('bounded'),2944
Failed,,,3793,4909,4129,0.68,0.182,4.426,str('ks-test'),str('full'),1008
