Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,1829,18,117,1073,423
Failed,,,1995,0,454,1521,1197
Failed,,,1842,25,412,1644,1539
Failed,,,1718,14,187,1490,622
Failed,,,1419,3,442,947,355
Failed,,,1989,9,3,1198,831
Failed,,,1802,23,266,1157,635
Failed,,,1121,8,107,653,406
Failed,,,1534,0,420,1405,914
Failed,,,1388,10,145,1308,1195
Failed,,,495,17,281,437,123
Failed,,,1686,6,188,1155,460
Failed,,,1758,24,167,877,395
Failed,,,1329,17,356,1128,918
Failed,,,1165,25,70,495,357
Failed,,,1974,13,308,1943,620
Failed,,,1352,10,114,1253,813
Failed,,,1122,19,203,1060,517
Failed,,,903,23,348,404,337
Failed,,,1451,15,7,1377,467
Failed,,,1625,0,370,936,699
Failed,,,844,9,116,491,129
Failed,,,1789,17,495,1362,1056
Failed,,,1566,13,102,959,767
Failed,,,1834,8,209,730,561
Failed,,,1717,19,256,708,345
Failed,,,1394,4,119,1227,617
Failed,,,1318,13,237,297,260
Failed,,,1779,6,298,1544,799
Failed,,,1946,25,15,722,309
Failed,,,1941,20,196,1895,1088
Failed,,,1709,1,115,1667,1367
Failed,,,658,24,494,545,451
Failed,,,1036,26,20,991,552
Failed,,,1562,24,235,1317,1098
Failed,,,1898,7,110,885,647
Failed,,,905,7,207,145,43
Failed,,,636,16,108,417,256
Failed,,,1814,2,243,1577,481
Failed,,,1697,26,290,1610,676
Failed,,,1143,19,229,363,137
Failed,,,1967,4,396,1828,901
Failed,,,1531,17,407,928,447
Failed,,,1760,12,279,634,226
Failed,,,1752,22,107,1741,1236
Failed,,,1915,12,448,1165,386
Failed,,,1529,5,23,687,182
Failed,,,1966,19,34,1569,728
Failed,,,1380,26,473,317,205
Failed,,,635,1,462,161,116
Failed,,,1801,8,164,1415,995
Failed,,,1554,7,376,309,112
Failed,,,1991,21,428,1439,533
Failed,,,1182,9,198,999,305
Failed,,,1721,3,259,1247,765
Failed,,,1299,19,276,939,602
Failed,,,1939,9,375,1652,1292
Failed,,,929,18,238,526,391
Failed,,,308,18,433,216,209
Failed,,,849,1,213,375,347
Failed,,,1768,25,334,1494,1462
Failed,,,1618,22,195,840,735
Failed,,,1833,20,346,971,826
Failed,,,1262,13,160,1219,365
Failed,,,1564,1,468,716,598
Failed,,,571,2,372,439,218
Failed,,,1354,25,443,1010,575
Failed,,,1538,10,180,554,339
Failed,,,1976,25,139,1702,760
Failed,,,1437,18,326,451,299
Failed,,,1954,11,70,1392,1003
Failed,,,912,14,449,271,181
Failed,,,1921,13,352,509,506
Failed,,,1221,1,21,1052,269
Failed,,,1682,9,459,805,792
Failed,,,1762,14,437,1040,853
Failed,,,1332,21,124,793,330
Failed,,,1525,9,253,1273,570
Failed,,,977,3,137,863,557
Failed,,,1532,16,26,1148,708
Failed,,,1355,0,351,667,440
Failed,,,1118,23,465,896,232
Failed,,,1216,4,421,770,515
Failed,,,1993,15,101,1778,1431
Failed,,,1730,6,213,1533,1147
Failed,,,1570,24,373,1122,482
Failed,,,1713,23,17,1371,903
Failed,,,1127,16,455,624,411
Failed,,,1953,1,170,1065,674
Failed,,,1922,4,162,492,291
Failed,,,1609,17,142,1265,870
Failed,,,1039,24,330,512,315
Failed,,,1848,12,45,1047,583
Failed,,,1731,15,498,1015,261
Failed,,,1415,12,210,1095,898
Failed,,,1985,5,273,847,422
Failed,,,1372,4,93,412,230
Failed,,,1785,11,406,1660,706
Failed,,,1115,9,295,851,727
Failed,,,737,7,192,686,266
Failed,,,1630,19,322,1558,1417
Failed,,,1891,11,490,1755,1129
Failed,,,125,9,388,121,84
Failed,,,1863,17,430,403,237
Failed,,,1912,25,313,1089,890
Failed,,,1230,10,66,602,151
Failed,,,1498,19,249,837,430
Failed,,,1675,3,378,1349,658
Failed,,,870,17,271,627,578
Failed,,,1071,11,145,1070,490
Failed,,,1913,3,24,1615,1519
Failed,,,953,23,395,738,665
Failed,,,1429,1,60,1425,1288
Failed,,,1159,23,127,1137,1009
Failed,,,1638,3,56,567,434
Failed,,,1889,2,282,1709,551
Failed,,,1253,1,85,1020,861
Failed,,,1839,8,399,767,322
Failed,,,1706,18,70,796,523
Failed,,,1930,14,459,1383,1311
Failed,,,1669,9,353,1178,1017
Failed,,,393,21,307,171,51
Failed,,,1399,20,400,925,640
Failed,,,1709,9,225,1390,399
Failed,,,1854,4,500,1733,1449
Failed,,,778,22,113,605,367
Failed,,,1406,0,127,551,529
Failed,,,416,1,34,296,157
Failed,,,1467,26,421,1417,1026
Failed,,,1808,20,81,1338,498
Failed,,,1653,6,251,322,145
Failed,,,815,10,13,752,715
Failed,,,1636,24,152,1224,550
Failed,,,1444,12,475,713,286
Failed,,,1904,5,40,1464,777
Failed,,,968,9,346,501,170
Failed,,,1914,18,232,1630,1023
Failed,,,1339,6,136,962,834
