Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,2894,3400,2115,0.042,0.0
Failed,,,2227,1876,4736,0.712,0.5
Failed,,,3614,3207,274,0.47,0.3
Failed,,,134,1119,4479,0.978,0.0
Failed,,,2170,4817,1802,0.077,0.0
Failed,,,4079,2108,3575,0.569,0.7
Failed,,,4986,4323,4033,0.653,0.7
Failed,,,1268,1255,728,0.148,0.0
Failed,,,806,2811,3051,0.798,0.0
Failed,,,2947,364,2334,0.307,0.1
Failed,,,2899,3292,2947,0.968,0.9
Failed,,,854,1054,2455,0.48,0.0
Failed,,,1298,4886,3841,0.575,0.001
Failed,,,1463,3480,1776,0.688,0.4
Failed,,,3423,2425,3846,0.05,0.0
Failed,,,2605,2766,2634,0.152,0.0
Failed,,,1886,1321,488,0.601,0.1
Failed,,,417,2730,1439,0.904,0.5
Failed,,,4698,1363,4211,0.357,0.0
Failed,,,4508,4395,1820,0.243,0.9
Failed,,,61,918,3811,0.512,0.0
Failed,,,2449,3182,669,0.284,0.0
Failed,,,2979,2127,3673,0.954,0.1
Failed,,,3494,3074,4964,0.867,0.2
Failed,,,1704,1628,1879,0.387,0.0
Failed,,,810,4361,2521,0.659,0.001
Failed,,,3998,338,611,0.08,0.6
Failed,,,3752,4134,4052,0.915,0.0
Failed,,,739,580,1587,0.338,0.2
Failed,,,3553,546,3090,0.59,0.0
Failed,,,3120,4577,4302,0.739,0.0
Failed,,,2391,710,1290,0.007,0.8
Failed,,,82,3288,3187,0.795,0.2
Failed,,,307,4612,378,0.485,0.3
Failed,,,4579,666,2762,0.753,0.0
Failed,,,4926,2641,154,0.647,0.01
Failed,,,507,1430,3007,0.1,0.0
Failed,,,2026,3852,2360,0.825,0.0
Failed,,,2547,219,4512,0.437,0.9
Failed,,,3282,4894,3222,0.272,0.7
Failed,,,1521,1027,1150,0.974,0.001
Failed,,,1008,3605,4297,0.2,0.0
Failed,,,4186,2317,1364,0.562,0.3
Failed,,,4091,4692,743,0.776,0.0
Failed,,,1029,1216,3668,0.477,0.6
Failed,,,3137,1268,2570,0.403,0.4
Failed,,,2715,3464,3780,0.303,0.1
Failed,,,2171,2488,1870,0.942,0.0
Failed,,,341,4752,3723,0.234,0.0
Failed,,,4780,1198,638,0.527,0.7
Failed,,,602,4054,4880,0.314,0.7
Failed,,,4904,30,2030,0.923,0.0
Failed,,,4636,3218,4636,0.539,0.6
Failed,,,168,2085,2254,0.208,0.001
Failed,,,2320,4505,2857,0.997,0.0
Failed,,,2874,794,244,0.265,0.2
Failed,,,3623,4241,1532,0.414,0.01
Failed,,,1810,452,4069,0.832,0.0
Failed,,,683,3028,966,0.123,0.0
Failed,,,3891,1661,3424,0.639,0.9
Failed,,,3977,2968,2482,0.365,0.0
Failed,,,1869,4556,1394,0.252,0.0
Failed,,,3643,767,4246,0.986,0.5
Failed,,,2815,4190,3037,0.838,0.8
Failed,,,226,2903,4461,0.626,0.0
Failed,,,4655,1770,2390,0.112,0.2
Failed,,,4839,3817,3587,0.073,0.3
Failed,,,360,263,813,0.682,0.0
Failed,,,2112,2529,3920,0.394,0.0
Failed,,,2696,1553,1690,0.844,0.7
Failed,,,3196,3727,403,0.946,0.8
Failed,,,1373,2203,2708,0.308,0.0
Failed,,,1095,4939,2100,0.519,0.0
Failed,,,4333,993,4800,0.22,0.01
Failed,,,4353,4004,1928,0.677,0.6
Failed,,,1154,58,4933,0.07,0.0
Failed,,,1353,2792,580,0.858,0.0
Failed,,,1541,3959,3396,0.422,0.0
Failed,,,3341,92,1014,0.815,0.1
Failed,,,2528,4787,2227,0.978,0.4
Failed,,,1968,1154,4684,0.275,0.0
Failed,,,527,3576,292,0.547,0.0
Failed,,,4984,2365,2830,0.191,0.5
Failed,,,4433,2978,3323,0.884,0.001
Failed,,,140,1689,1020,0.37,0.6
Failed,,,3572,4489,180,0.01,0.0
Failed,,,1622,856,2952,0.745,0.01
Failed,,,885,3278,2310,0.457,0.9
Failed,,,3918,2067,4533,0.781,0.0
Failed,,,3832,3343,1099,0.215,0.4
Failed,,,663,1976,3252,0.539,0.0
Failed,,,2469,1813,3540,0.865,0.0
Failed,,,2,4080,1643,0.093,0.0
Failed,,,4488,603,3949,0.669,0.3
Failed,,,4757,3670,1261,0.805,0.0
Failed,,,437,2303,4349,0.449,0.01
Failed,,,2034,4883,1241,0.721,0.9
Failed,,,4846,4994,4706,0.476,0.0
Failed,,,2624,2261,348,0.702,0.0
Failed,,,3364,2540,1638,0.601,0.0
Failed,,,1444,1485,4023,0.146,0.9
Failed,,,1088,3752,876,0.935,0.01
Failed,,,4111,276,3496,0.327,0.0
Failed,,,4167,2670,4117,0.105,0.8
Failed,,,949,1381,1504,0.649,0.0
Failed,,,2055,1648,4228,0.086,0.0
Failed,,,459,4225,1120,0.873,0.0
Failed,,,4740,436,3270,0.388,0.1
Failed,,,4471,3505,896,0.025,0.0
Failed,,,25,2451,3515,0.73,0.2
Failed,,,2490,4716,1618,0.44,0.6
Failed,,,4560,4302,516,0.335,0.0
Failed,,,1731,2180,770,0.038,0.2
Failed,,,759,4445,3873,0.762,0.6
Failed,,,3810,890,1728,0.5,0.001
Failed,,,4056,4676,2661,0.504,0.2
Failed,,,830,652,431,0.242,0.0
Failed,,,1646,3389,4828,0.966,0.0
Failed,,,3475,1943,2053,0.295,0.8
Failed,,,3038,2867,841,0.38,0.5
Failed,,,3792,2503,3741,0.822,0.5
Failed,,,782,1527,659,0.431,0.0
Failed,,,1753,3794,3762,0.641,0.0
Failed,,,3680,240,1849,0.098,0.4
Failed,,,2931,4952,561,0.198,0.1
Failed,,,2263,1007,2550,0.556,0.0
Failed,,,2769,1094,3159,0.018,0.0
Failed,,,3275,3873,4446,0.181,0.001
Failed,,,1299,162,2453,0.574,0.6
Failed,,,1176,2586,3061,0.347,0.3
Failed,,,4257,1453,49,0.892,0.0
Failed,,,4234,4531,4482,0.286,0.4
Failed,,,1194,820,2408,0.959,0.0
Failed,,,1315,3241,3016,0.249,0.0
Failed,,,3254,2108,85,0.513,0.6
Failed,,,2753,3015,1373,0.66,0.7
Failed,,,66,1969,1803,0.192,0.4
Failed,,,4862,3468,4935,0.949,0.0
Failed,,,1736,4838,3219,0.719,0.0
Failed,,,1475,1646,385,0.914,0.4
Failed,,,3454,2529,3502,0.164,0.2
Failed,,,4600,354,1480,0.629,0.0
Failed,,,328,3894,4594,0.386,0.7
Failed,,,758,1145,2828,0.368,0.01
Failed,,,4326,4685,944,0.617,0.8
Failed,,,2633,2436,3923,0.083,0.001
Failed,,,2452,3320,2036,0.838,0.6
Failed,,,3021,1239,4004,0.798,0.001
Failed,,,3454,4040,2792,0.898,0.0
Failed,,,1662,16,330,0.356,0.9
Failed,,,847,2751,4727,0.565,0.01
Failed,,,4034,1305,2184,0.174,0.0
Failed,,,477,596,1100,0.756,0.0
Failed,,,4451,3970,2982,0.01,0.9
Failed,,,3602,1726,1879,0.541,0.4
Failed,,,1325,2756,3766,0.287,0.0
Failed,,,1569,909,2338,0.108,0.0
Failed,,,3360,4918,4205,0.846,0.9
Failed,,,4694,2045,933,0.314,0.001
Failed,,,234,3710,2797,0.576,0.2
Failed,,,1211,1253,4781,0.685,0.8
Failed,,,3873,2919,1647,0.425,0.0
Failed,,,3086,119,3376,0.891,0.0
Failed,,,1999,4127,240,0.155,0.01
Failed,,,2166,203,4362,0.519,0.5
Failed,,,2917,4359,2495,0.278,0.0
Failed,,,4041,1491,2642,0.811,0.0
Failed,,,1042,2990,778,0.048,0.0
Failed,,,1120,4287,3562,0.768,0.0
Failed,,,300,757,4020,0.969,0.0
Failed,,,4783,4766,2132,0.233,0.0
Failed,,,3425,1887,2923,0.7,0.001
Failed,,,1659,3552,1041,0.44,0.0
Failed,,,1397,435,2543,0.136,0.0
Failed,,,3688,3809,680,0.879,0.8
Failed,,,4522,1571,4264,0.413,0.7
Failed,,,563,2602,2396,0.665,0.0
Failed,,,4092,3392,3162,0.334,0.6
Failed,,,2711,1227,1746,0.865,0.1
Failed,,,2217,4601,4877,0.12,0.8
Failed,,,2302,2205,3659,0.46,0.5
Failed,,,2782,3235,542,0.712,0.2
Failed,,,4177,1074,4439,0.245,0.8
Failed,,,907,4448,1325,0.989,0.0
Failed,,,672,3161,4109,0.211,0.0
Failed,,,399,1798,3317,0.036,0.0
Failed,,,4685,2681,179,0.792,0.7
Failed,,,3524,512,4720,0.259,0.8
Failed,,,1560,4052,1588,0.508,0.0
Failed,,,1803,2129,4495,0.827,0.0
Failed,,,3281,3628,1383,0.064,0.0
Failed,,,4928,837,3717,0.597,0.0
Failed,,,156,4992,599,0.357,0.5
Failed,,,977,47,1977,0.406,0.2
Failed,,,3952,4202,3865,0.64,0.0
Failed,,,2852,1338,1199,0.176,0.0
Failed,,,2076,2836,3081,0.933,0.3
Failed,,,1932,1409,1541,0.299,0.0
Failed,,,2995,3074,4653,0.561,0.4
Failed,,,3807,278,444,0.03,0.1
Failed,,,1001,4695,3955,0.606,0.1
Failed,,,102,267,3475,0.656,0.01
Failed,,,4971,4237,333,0.391,0.0
Failed,,,3227,1475,4562,0.924,0.6
Failed,,,1847,3101,1434,0.184,0.4
Failed,,,1506,1198,4962,0.489,0.0
Failed,,,3568,4533,1854,0.745,0.0
Failed,,,4632,2412,3250,0.212,0.9
Failed,,,443,3404,128,0.959,0.4
Failed,,,639,1640,2444,0.785,0.2
Failed,,,4280,2631,4335,0.044,0.8
Failed,,,2513,427,732,0.508,0.0
Failed,,,2405,3762,2610,0.258,0.001
Failed,,,2380,990,838,0.738,0.0
Failed,,,2547,4529,2699,0.495,0.5
Failed,,,4255,2277,2241,0.961,0.0
Failed,,,782,2713,3408,0.415,0.1
Failed,,,586,2326,4178,0.339,0.0
Failed,,,4487,3171,2286,0.584,0.0
Failed,,,3712,962,2765,0.116,0.3
Failed,,,1362,4463,887,0.868,0.0
Failed,,,1684,1405,3009,0.549,0.1
Failed,,,3391,2865,1151,0.312,0.0
Failed,,,4809,35,3797,0.778,0.0
Failed,,,267,4151,1925,0.019,0.001
Failed,,,1165,807,491,0.221,0.0
Failed,,,3754,4923,3632,0.982,0.5
Failed,,,3040,2176,1279,0.45,0.2
Failed,,,1879,3636,4407,0.689,0.6
Failed,,,2042,1935,996,0.079,0.7
Failed,,,2876,3561,2854,0.813,0.0
Failed,,,3917,726,2083,0.347,0.0
Failed,,,1235,3479,1797,0.327,0.0
Failed,,,180,1560,634,0.435,0.0
Failed,,,4737,3020,2511,0.674,0.7
Failed,,,3305,196,2345,0.143,0.0
Failed,,,1612,4311,4237,0.904,0.001
Failed,,,1272,2485,2179,0.709,0.6
Failed,,,3646,3329,4052,0.462,0.9
Failed,,,4397,1114,1093,0.994,0.0
Failed,,,521,4615,2950,0.241,0.01
Failed,,,873,343,4621,0.007,0.3
Failed,,,4202,3844,1494,0.758,0.1
Failed,,,2748,1712,3536,0.292,0.4
Failed,,,2327,2557,392,0.537,0.0
Failed,,,2260,503,1699,0.885,0.0
Failed,,,2657,4003,4807,0.131,0.0
Failed,,,4135,1868,286,0.662,0.0
Failed,,,704,3920,1250,0.636,0.0
Failed,,,352,1044,1337,0.617,0.9
Failed,,,4565,4379,4464,0.367,0.0
Failed,,,3477,2252,548,0.832,0.8
Failed,,,1440,3243,3690,0.09,0.0
Failed,,,1762,109,225,0.269,0.8
Failed,,,3157,4079,3349,0.527,0.0
Failed,,,4887,1324,1639,0.063,0.0
Failed,,,32,2949,4747,0.797,0.0
Failed,,,1087,2094,2668,0.94,0.5
Failed,,,3988,3720,791,0.2,0.6
Failed,,,2962,882,4082,0.733,0.7
Failed,,,2113,4851,2190,0.47,0.0
Failed,,,1964,654,3194,0.856,0.0
Failed,,,3110,4770,70,0.097,0.01
Failed,,,3839,2019,4904,0.564,0.0
Failed,,,1060,3807,2268,0.158,0.0
Failed,,,5,1233,304,0.082,0.0
Failed,,,4913,4579,3426,0.839,0.0
Failed,,,3130,2365,1717,0.375,0.01
Failed,,,1789,3366,4826,0.61,0.0
Failed,,,1408,310,1258,0.804,0.001
Failed,,,3509,4270,4386,0.055,0.0
Failed,,,4533,1445,470,0.52,0.0
Failed,,,384,3061,3612,0.278,0.7
Failed,,,736,1905,3818,0.477,0.3
Failed,,,4338,3520,1946,0.725,0.1
Failed,,,2611,768,3030,0.193,0.4
Failed,,,2463,4729,1171,0.948,0.0
Failed,,,2494,1794,3897,0.165,0.0
Failed,,,2579,2784,2023,0.912,0.6
Failed,,,4370,584,3107,0.38,0.0
Failed,,,880,3601,315,0.849,0.0
Failed,,,529,1360,2101,0.896,0.0
Failed,,,4390,2830,3973,0.15,0.0
Failed,,,3654,73,1014,0.682,0.3
Failed,,,1265,4199,2872,0.428,0.0
Failed,,,1624,2293,711,0.248,0.0
Failed,,,3293,3129,2589,0.985,0.6
Failed,,,4750,1003,2423,0.455,0.4
Failed,,,168,4493,4315,0.717,0.0
Failed,,,1223,543,3271,0.544,0.001
Failed,,,3851,4034,149,0.284,0.7
Failed,,,3098,1835,4983,0.751,0.0
Failed,,,1976,2670,1875,0.016,0.01
Failed,,,2140,1593,2747,0.628,0.9
Failed,,,2935,2594,869,0.387,0.5
Failed,,,4015,463,4160,0.921,0.2
Failed,,,1138,2512,4484,0.877,0.9
Failed,,,240,2449,3087,0.861,0.8
Failed,,,4836,3284,1229,0.124,0.0
Failed,,,3364,1162,3876,0.591,0.0
Failed,,,1710,4653,2003,0.33,0.0
Failed,,,1330,1517,4100,0.027,0.0
Failed,,,3744,2986,2208,0.771,0.01
Failed,,,4455,226,2687,0.303,0.0
Failed,,,618,4352,809,0.556,0.0
Failed,,,814,684,1621,0.698,0.8
Failed,,,4103,4810,4728,0.443,0.0
Failed,,,2689,1976,207,0.974,0.0
Failed,,,2229,3446,3330,0.228,0.0
Failed,,,2320,845,4544,0.319,0.2
Failed,,,2755,4971,1415,0.571,0.0
Failed,,,4194,2131,3457,0.105,0.001
Failed,,,646,4887,2531,0.07,0.8
Failed,,,451,155,4884,0.177,0.001
Failed,,,4624,4114,1776,0.933,0.7
Failed,,,3575,1285,3173,0.399,0.3
Failed,,,1499,2902,50,0.648,0.6
Failed,,,1859,1077,3553,0.968,0.7
Failed,,,3215,4422,411,0.204,0.0
Failed,,,4984,2212,4639,0.737,0.0
Failed,,,90,3212,1513,0.496,0.0
Failed,,,988,1753,1074,0.266,0.0
Failed,,,3929,2754,2932,0.501,0.1
Failed,,,2864,617,2160,0.035,0.0
Failed,,,2054,3962,4034,0.793,0.4
Failed,,,1906,391,568,0.408,0.001
Failed,,,3013,3882,3711,0.671,0.1
Failed,,,3781,1677,1358,0.138,0.0
Failed,,,945,3350,3003,0.746,0.0
Failed,,,125,1686,4418,0.515,0.01
Failed,,,4960,2560,1305,0.251,0.3
Failed,,,3249,321,3639,0.784,0.5
Failed,,,1835,3851,521,0.045,0.2
Failed,,,1533,2007,3395,0.348,0.8
Failed,,,3551,3515,258,0.604,0.0
Failed,,,4658,637,4799,0.072,0.0
Failed,,,425,4802,1666,0.819,0.4
Failed,,,699,158,915,0.925,0.5
Failed,,,4228,4323,2779,0.184,0.2
Failed,,,2574,1528,2320,0.649,0.9
Failed,,,2353,3038,4186,0.399,0.0
Failed,,,2397,2057,2365,0.598,0.0
Failed,,,2521,3673,4258,0.355,0.1
Failed,,,4273,926,655,0.82,0.0
Failed,,,849,4087,4956,0.307,0.9
Failed,,,575,879,2621,0.448,0.0
Failed,,,4510,4877,758,0.692,0.4
Failed,,,3700,2088,4342,0.226,0.7
Failed,,,1384,3743,2474,0.977,0.0
Failed,,,1666,548,3941,0.657,0.3
Failed,,,3418,3932,2055,0.421,0.4
Failed,,,4791,1761,2845,0.887,0.0
Failed,,,292,2801,963,0.129,0.7
Failed,,,1113,2240,1462,0.112,0.0
Failed,,,3814,3280,4576,0.872,0.0
Failed,,,2988,1026,366,0.342,0.0
Failed,,,1939,4410,3483,0.58,0.0
Failed,,,2108,1112,1900,0.219,0.1
Failed,,,2820,4643,3786,0.952,0.0
Failed,,,3983,2476,1120,0.488,0.0
Failed,,,1179,4570,161,0.467,0.0
Failed,,,203,395,2259,0.295,0.0
Failed,,,4725,3779,4127,0.534,0.0
Failed,,,3328,1604,856,0.002,0.01
Failed,,,1601,2644,2718,0.764,0.6
Failed,,,1298,719,1178,0.569,0.7
Failed,,,3629,4718,3060,0.322,0.0
Failed,,,4424,1932,1957,0.853,0.0
Failed,,,504,3587,3844,0.1,0.01
Failed,,,934,1454,3738,0.148,0.0
Failed,,,4150,3109,619,0.899,0.0
Failed,,,2808,240,4516,0.432,0.4
Failed,,,2275,4239,1404,0.677,0.001
Failed,,,2205,1296,103,0.775,0.6
Failed,,,2724,2951,3239,0.022,0.0
Failed,,,4080,88,1823,0.553,0.2
Failed,,,4314,1368,4002,0.27,0.01
Failed,,,770,2877,2114,0.527,0.8
Failed,,,341,2160,463,0.727,0.0
Failed,,,4588,3668,3580,0.476,0.001
Failed,,,3466,794,1559,0.941,0.0
Failed,,,1463,4960,4671,0.199,0.0
Failed,,,1744,1845,1725,0.379,0.2
Failed,,,3183,2719,4857,0.637,0.0
Failed,,,58,4007,3141,0.906,0.0
Failed,,,1035,954,4285,0.831,0.1
Failed,,,4049,4485,2417,0.091,0.5
Failed,,,2910,2325,2563,0.624,0.7
Failed,,,2173,3198,701,0.36,0.3
Failed,,,2030,2395,4702,0.997,0.2
Failed,,,3055,3435,1570,0.237,0.001
Failed,,,3905,1187,3299,0.704,0.4
Failed,,,4056,946,167,0.532,0.3
Failed,,,1018,4476,3289,0.296,0.7
Failed,,,41,487,4140,0.467,0.6
Failed,,,4876,4018,2249,0.705,0.1
Failed,,,3166,1851,2728,0.236,0.5
Failed,,,1751,2725,849,0.997,0.01
Failed,,,1450,783,3050,0.678,0.0
Failed,,,3468,4948,1191,0.432,0.3
Failed,,,4575,2153,3837,0.9,0.01
Failed,,,343,3662,1966,0.147,0.8
Failed,,,773,1382,607,0.101,0.2
Failed,,,4302,2890,3749,0.852,0.0
Failed,,,2648,12,1395,0.323,0.0
Failed,,,2427,4178,4523,0.567,0.0
Failed,,,2439,4,2905,0.056,0.0
Failed,,,2646,4169,1023,0.804,0.0
Failed,,,2796,4252,2892,0.944,0.9
Failed,,,4152,1463,2120,0.473,0.0
Failed,,,921,3118,3993,0.729,0.0
Failed,,,491,1921,3593,0.524,0.8
Failed,,,4426,3576,452,0.274,0.7
Failed,,,3617,713,4680,0.8,0.0
Failed,,,1301,4712,1552,0.059,0.0
Failed,,,1583,1615,4847,0.363,0.0
Failed,,,3335,2655,1738,0.621,0.4
Failed,,,4709,401,3134,0.094,0.8
Failed,,,1187,1173,2404,0.909,0.5
Failed,,,3888,4557,4295,0.17,0.6
Failed,,,3062,2386,692,0.639,0.2
Failed,,,2013,3426,2570,0.376,0.0
Failed,,,2181,2311,1581,0.763,0.0
Failed,,,2893,3185,4689,0.004,0.0
Failed,,,2971,4404,1905,0.781,0.2
Failed,,,3822,2229,2989,0.254,0.0
Failed,,,1096,3269,1132,0.513,0.9
Failed,,,276,1770,1299,0.749,0.001
Failed,,,4798,2810,4426,0.484,0.1
Failed,,,3400,562,510,0.956,0.0
Failed,,,1673,3945,3653,0.216,0.5
Failed,,,1372,2079,265,0.395,0.01
Failed,,,3703,3734,3389,0.651,0.0
Failed,,,4497,865,1680,0.181,0.001
Failed,,,577,4864,4787,0.929,0.0
Failed,,,851,94,2784,0.816,0.0
Failed,,,4067,4093,907,0.074,0.0
Failed,,,2726,1307,4198,0.602,0.4
Failed,,,2193,2962,2306,0.351,0.8
Failed,,,2278,254,1034,0.197,0.0
Failed,,,2562,3043,108,0.224,0.0
Failed,,,4231,169,4942,0.694,0.0
Failed,,,687,4334,1835,0.447,0.6
Failed,,,413,629,752,0.307,0.7
Failed,,,4660,4794,2629,0.552,0.0
Failed,,,3538,1993,2463,0.023,0.0
Failed,,,1535,3502,4356,0.775,0.5
Failed,,,1818,329,2062,0.579,0.3
Failed,,,3257,3859,3936,0.342,0.1
Failed,,,4943,1700,977,0.872,0.0
Failed,,,132,2573,2834,0.113,0.01
Failed,,,952,2470,4581,0.127,0.4
Failed,,,3966,3345,1454,0.888,0.7
Failed,,,2828,1101,3495,0.42,0.001
Failed,,,2092,4631,353,0.659,0.0
Failed,,,1947,1020,3778,0.047,0.3
Failed,,,2861,3954,580,0.592,0.6
Failed,,,3941,1740,4476,0.123,0.0
Failed,,,986,2741,1363,0.861,0.0
Failed,,,87,2217,1218,0.876,0.1
Failed,,,4996,3219,3101,0.14,0.01
Failed,,,3212,1088,1998,0.669,0.0
Failed,,,1871,4432,3884,0.409,0.0
Failed,,,1492,1280,2222,0.23,0.7
Failed,,,3593,2896,4089,0.973,0.2
Failed,,,4617,144,817,0.444,0.0
Failed,,,468,4104,2681,0.696,0.0
Failed,,,663,935,4740,0.557,0.0
Failed,,,4265,4895,1607,0.303,0.6
Failed,,,2538,2070,3336,0.771,0.9
Failed,,,2391,3686,199,0.026,0.0
Failed,,,2355,1535,3231,0.978,0.8
Failed,,,2246,1985,4244,0.645,0.0
Failed,,,2681,3455,2377,0.402,0.3
Failed,,,4121,698,2523,0.929,0.0
Failed,,,807,4824,660,0.18,0.9
Failed,,,611,220,1765,0.068,0.6
Failed,,,4472,4346,4898,0.823,0.0
Failed,,,1347,2976,3181,0.601,0.001
Failed,,,1708,1168,425,0.796,0.0
Failed,,,3377,4659,3542,0.033,0.001
Failed,,,4833,2460,1520,0.503,0.8
Failed,,,251,3295,4634,0.263,0.2
Failed,,,1150,1668,2943,0.5,0.0
Failed,,,3778,2503,1060,0.734,0.0
Failed,,,3025,377,4039,0.207,0.0
Failed,,,1903,3869,2152,0.964,0.0
Failed,,,2066,609,3697,0.33,0.3
Failed,,,1988,1824,875,0.612,0.7
Failed,,,3095,2659,2738,0.371,0.4
Failed,,,3863,537,2279,0.843,0.0
Failed,,,1220,4028,4147,0.08,0.0
Failed,,,165,1016,3436,0.16,0.0
Failed,,,4761,4507,297,0.918,0.001
Failed,,,3291,2302,4838,0.39,0.0
Failed,,,1637,3137,1707,0.626,0.8
Failed,,,1257,60,4379,0.945,0.1
Failed,,,3671,4185,1268,0.195,0.0
Failed,,,4383,1351,3601,0.723,0.01
Failed,,,546,2822,483,0.48,0.001
Failed,,,898,2142,1937,0.274,0.0
Failed,,,4187,3611,3825,0.523,0.9
Failed,,,2772,851,1158,0.052,0.2
Failed,,,2312,4977,3041,0.808,0.8
Failed,,,2480,780,1422,0.428,0.9
Failed,,,2604,4739,4535,0.681,0.3
Failed,,,4355,1911,326,0.152,0.0
Failed,,,728,3527,3444,0.896,0.01
Failed,,,377,1432,3982,0.849,0.1
Failed,,,4550,3048,2094,0.103,0.4
Failed,,,3502,301,2885,0.573,0.7
Failed,,,1426,4262,1004,0.318,0.0
Failed,,,1786,2378,2583,0.014,0.1
Failed,,,3142,3379,721,0.752,0.0
Failed,,,4911,1242,4305,0.283,0.5
Failed,,,17,4587,2436,0.546,0.0
Failed,,,1072,452,140,0.716,0.2
Failed,,,4013,3797,3278,0.455,0.0
Failed,,,2947,1587,1862,0.985,0.0
Failed,,,2137,2587,4994,0.249,0.001
Failed,,,2959,4863,3199,0.143,0.0
Failed,,,4001,2101,1783,0.673,0.0
Failed,,,1084,3726,4916,0.436,0.7
Failed,,,30,1310,2505,0.326,0.001
Failed,,,4899,2936,641,0.565,0.0
Failed,,,3154,101,4226,0.096,0.0
Failed,,,1774,4070,2359,0.858,0.5
Failed,,,1433,2265,4059,0.537,0.9
Failed,,,3495,3256,2173,0.291,0.0
Failed,,,4558,1052,2964,0.76,0.0
Failed,,,369,4388,1081,0.007,0.0
Failed,,,721,573,1500,0.241,0.0
Failed,,,4362,3908,4613,0.992,0.5
Failed,,,2596,1787,404,0.464,0.8
Failed,,,2488,2779,3522,0.708,0.0
