Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,3962,0.419,0.275,1519,1238,4681
Failed,,,3537,0.852,0.926,4544,1795,3382
Failed,,,3086,0.03,0.601,4247,1945,4218
Failed,,,2748,0.223,0.229,4648,1021,3925
Failed,,,1163,0.76,0.759,1142,3182,2384
Failed,,,1334,0.453,0.411,3112,3876,1105
Failed,,,4754,0.539,0.566,1423,1578,2704
Failed,,,4515,0.049,0.466,867,4604,3294
Failed,,,1563,0.962,0.559,4918,2444,514
Failed,,,934,0.279,0.143,1854,500,1735
Failed,,,2987,0.739,0.86,2686,2797,4573
Failed,,,3439,0.377,0.658,3606,3584,2832
Failed,,,4059,0.818,0.016,581,4141,4111
Failed,,,3987,0.006,0.939,4880,2954,2738
Failed,,,3514,0.689,0.359,1816,4760,4037
Failed,,,3032,0.428,0.185,2131,3985,3525
Failed,,,1791,0.723,0.283,779,1271,4351
Failed,,,712,0.033,0.887,2558,734,3053
Failed,,,2877,0.945,0.107,1669,3500,912
Failed,,,4702,0.349,0.385,3374,392,4146
Failed,,,1398,0.637,0.602,2406,2553,2009
Failed,,,1100,0.072,0.193,4336,4496,710
Failed,,,2802,0.906,0.785,188,2199,2945
Failed,,,3274,0.211,0.741,1103,1422,4618
Failed,,,4227,0.519,0.09,3074,865,3417
Failed,,,4198,0.443,0.579,338,4942,1713
Failed,,,1911,0.544,0.424,3884,2078,4480
Failed,,,3305,0.751,0.247,3524,2979,415
Failed,,,1073,0.904,0.702,1604,1067,4318
Failed,,,1429,0.339,0.097,4829,1604,3117
Failed,,,4962,0.674,0.876,638,3842,887
Failed,,,4165,0.631,0.403,4788,3598,194
Failed,,,4289,0.329,0.897,2368,2043,4702
Failed,,,3209,0.894,0.308,4299,236,3481
Failed,,,1489,0.922,0.364,3266,3725,3172
Failed,,,1016,0.365,0.962,41,4263,4392
Failed,,,2595,0.654,0.057,4172,1496,1606
Failed,,,3364,0.479,0.479,4461,2283,799
Failed,,,529,0.502,0.51,1016,4424,3009
Failed,,,1970,0.194,0.164,2947,2637,4230
Failed,,,4140,0.795,0.82,1275,320,2078
Failed,,,861,0.592,0.839,3644,1824,129
Failed,,,1638,0.152,0.486,619,1131,1331
Failed,,,4472,0.861,0.517,3911,3428,4824
Failed,,,1197,0.659,0.455,2775,206,499
Failed,,,1300,0.102,0.874,844,2150,1778
Failed,,,4798,0.889,0.156,4936,4857,4570
Failed,,,4413,0.4,0.757,2974,1326,3968
Failed,,,1696,0.611,0.226,1556,4170,2379
Failed,,,802,0.178,0.573,4581,3477,1158
Failed,,,3090,0.84,0.417,1194,769,2689
Failed,,,3570,0.042,0.119,253,607,4756
Failed,,,1187,0.147,0.846,1491,2567,3761
Failed,,,4102,0.274,0.491,2559,3002,3505
Failed,,,1976,0.735,0.522,1653,295,30
Failed,,,526,0.053,0.184,4722,2102,1309
Failed,,,3394,0.964,0.838,746,4946,4726
Failed,,,2602,0.168,0.633,465,3858,2720
Failed,,,978,0.815,0.353,3757,1638,1130
Failed,,,1520,0.383,0.942,1982,1081,2409
Failed,,,4901,0.608,0.038,3495,3164,3941
Failed,,,4322,0.244,0.325,4012,3768,2876
Failed,,,3175,0.559,0.969,2041,3211,4097
Failed,,,2704,0.324,0.549,1750,3051,3349
Failed,,,625,0.718,0.419,3159,2641,2478
Failed,,,1880,0.028,0.75,90,4448,1179
Failed,,,4202,0.986,0.22,4123,2287,2788
Failed,,,4252,0.037,0.73,1857,3236,2342
Failed,,,3251,0.719,0.069,4887,3773,1044
Failed,,,2784,0.397,0.396,3982,4871,1557
Failed,,,1126,0.623,0.615,553,2183,4949
Failed,,,1375,0.183,0.212,3622,221,3747
Failed,,,4713,0.83,0.805,2168,3084,258
Failed,,,4473,0.318,0.157,205,754,938
Failed,,,1605,0.668,0.813,4335,3442,3069
Failed,,,897,0.102,0.482,2360,4155,4367
Failed,,,3023,0.875,0.514,3425,1291,2139
Failed,,,2727,0.872,0.13,3044,426,2235
Failed,,,3193,0.011,0.329,3325,890,171
Failed,,,4311,0.701,0.996,295,1427,1450
Failed,,,3476,0.926,0.02,2399,1222,1445
Failed,,,2990,0.192,0.438,1470,135,1000
Failed,,,903,0.792,0.532,3060,2822,2535
Failed,,,1601,0.484,0.139,1124,4785,3815
Failed,,,4509,0.508,0.856,4651,1922,2221
Failed,,,4739,0.018,0.24,2707,4242,1629
Failed,,,1362,0.993,0.771,1818,1554,4406
Failed,,,1142,0.311,0.43,4847,841,3185
Failed,,,2761,0.708,0.587,932,3705,350
Failed,,,3237,0.409,0.886,593,2615,2095
Failed,,,4268,0.849,0.288,3663,4402,815
Failed,,,4157,0.173,0.794,1082,974,4081
Failed,,,1952,0.836,0.201,4394,3272,1915
Failed,,,3298,0.304,0.576,2309,344,3990
Failed,,,4925,0.944,0.748,128,188,3325
Failed,,,4539,0.455,0.35,1915,3494,2675
Failed,,,1861,0.556,0.631,3547,709,1136
Failed,,,2962,0.771,0.948,3890,4188,3955
Failed,,,3138,0.821,0.653,1530,2056,1698
Failed,,,3480,0.242,0.967,3101,2390,463
Failed,,,4023,0.551,0.363,1165,603,1664
Failed,,,4028,0.36,0.686,4374,1760,225
Failed,,,4836,0.744,0.472,4270,1047,2162
Failed,,,4450,0.232,0.62,3713,2793,1495
Failed,,,1659,0.754,0.402,2062,476,4973
Failed,,,844,0.438,0.802,3998,2439,3674
Failed,,,3049,0.54,0.21,532,4581,293
Failed,,,3533,0.344,0.256,837,4106,2269
Failed,,,3968,0.901,0.914,2813,3569,1068
Failed,,,3977,0.111,0.563,990,3956,4969
Failed,,,3523,0.676,0.233,2960,3399,3690
Failed,,,3061,0.441,0.312,3251,2936,3871
Failed,,,852,0.542,0.717,2226,19,2283
Failed,,,1648,0.234,0.114,4157,1962,1062
Failed,,,4443,0.757,0.893,65,4743,2592
Failed,,,3341,0.613,0.375,2857,1668,2860
Failed,,,1031,0.73,0.925,2270,4917,1765
Failed,,,1466,0.048,0.28,4084,3110,485
Failed,,,3127,0.159,0.864,4747,420,3090
Failed,,,4373,0.6,0.462,1683,2226,4310
Failed,,,4091,0.423,0.956,4262,3151,742
Failed,,,1999,0.586,0.051,268,1093,2952
Failed,,,3412,0.863,0.374,2483,3863,2021
Failed,,,965,0.979,0.825,2996,2093,3424
Failed,,,1536,0.297,0.469,1177,306,4645
Failed,,,4874,0.694,0.5,4607,2989,1859
Failed,,,4644,0.205,0.399,2800,674,2460
Failed,,,1776,0.805,0.617,1735,3532,4044
Failed,,,726,0.497,0.209,4960,4069,2764
Failed,,,2852,0.521,0.801,830,1387,1239
Failed,,,3651,0.347,0.724,540,2475,1363
Failed,,,2663,0.062,0.826,2495,1584,864
Failed,,,2952,0.249,0.535,2393,3327,54
Failed,,,1875,0.455,0.857,172,1728,4743
Failed,,,4548,0.557,0.14,4363,4040,1255
Failed,,,4934,0.044,0.772,3669,2298,1933
Failed,,,1480,0.941,0.241,2115,4434,4065
Failed,,,1026,0.251,0.589,3934,2647,2864
Failed,,,3354,0.406,0.103,921,809,1771
Failed,,,1941,0.176,0.287,1829,4284,3336
Failed,,,4150,0.838,0.693,2700,1522,472
Failed,,,4273,0.139,0.202,120,3073,4404
Failed,,,3223,0.571,0.597,3184,4880,3203
Failed,,,2773,0.311,0.922,2870,3782,4242
Failed,,,1149,0.709,0.079,1357,1704,2105
Failed,,,4829,0.267,0.012,2027,1441,3252
Failed,,,1252,0.743,0.979,3445,4358,403
Failed,,,1247,0.061,0.32,420,3665,1682
Failed,,,1588,0.504,0.349,2595,2672,226
Failed,,,910,0.188,0.945,664,4616,1427
Failed,,,3002,0.789,0.04,4813,2401,4920
Failed,,,3463,0.094,0.495,3898,1302,2524
Failed,,,4034,0.652,0.834,1928,745,3823
Failed,,,4011,0.462,0.152,2633,1932,3085
Failed,,,3489,0.778,0.554,701,126,4364
Failed,,,3017,0.106,0.973,353,1214,3237
Failed,,,886,0.877,0.006,3860,3292,457
Failed,,,1614,0.32,0.664,1889,3985,1677
Failed,,,4487,0.672,0.321,3578,1771,4516
Failed,,,4727,0.182,0.703,4134,4411,3868
Failed,,,1384,0.829,0.298,83,2333,2327
Failed,,,3852,0.912,0.075,3726,513,142
Failed,,,3755,0.326,0.342,4662,4817,1151
Failed,,,3750,0.884,0.984,1477,2854,2353
Failed,,,4241,0.95,0.753,4421,4250,3734
Failed,,,4212,0.025,0.259,2155,179,1376
Failed,,,1886,0.984,0.727,3629,3116,4778
Failed,,,611,0.302,0.068,565,4903,3557
Failed,,,3289,0.714,0.911,3974,2142,97
Failed,,,1088,0.566,0.397,880,3815,4001
Failed,,,1415,0.133,0.808,2660,3278,2780
Failed,,,4987,0.858,0.215,1870,966,1185
Failed,,,4591,0.369,0.815,1157,2698,595
Failed,,,1801,0.642,0.16,4623,562,3370
Failed,,,702,0.084,0.515,1437,2349,4649
Failed,,,2907,0.935,0.483,3088,4661,1815
Failed,,,3675,0.198,0.061,3438,4196,747
Failed,,,1349,0.019,0.747,4382,1011,807
Failed,,,4731,0.993,0.279,1091,3225,3041
Failed,,,4501,0.481,0.63,1627,595,3621
Failed,,,2849,0.335,0.244,4026,44,1899
Failed,,,1743,0.12,0.428,3685,4690,2839
Failed,,,4651,0.893,0.583,2095,2007,698
Failed,,,4890,0.38,0.451,307,4332,29
Failed,,,1513,0.606,0.544,4223,1474,3509
Failed,,,991,0.166,0.127,2443,937,4710
Failed,,,2610,0.812,0.843,3332,3619,1328
Failed,,,3389,0.055,0.674,3037,2520,1116
Failed,,,1985,0.278,0.997,4566,2249,3932
Failed,,,4116,0.737,0.031,1218,4483,2415
Failed,,,4298,0.287,0.521,3483,1040,2559
Failed,,,3200,0.969,0.181,457,1597,3760
Failed,,,2718,0.148,0.356,753,2070,3647
Failed,,,1116,0.396,0.903,3147,390,1047
Failed,,,2778,0.622,0.123,2315,2605,2647
Failed,,,3259,0.261,0.42,1396,3694,4955
Failed,,,4388,0.068,0.093,4515,3556,4275
Failed,,,1710,0.917,0.935,953,638,2032
Failed,,,787,0.352,0.27,2923,1331,831
Failed,,,3113,0.626,0.737,1290,4112,2977
Failed,,,3586,0.492,0.781,2264,4586,4429
Failed,,,3913,0.8,0.389,4196,2780,3130
Failed,,,3941,0.256,0.809,402,150,2368
Failed,,,3565,0.938,0.392,3471,1937,1167
Failed,,,3098,0.178,0.066,2506,1786,1278
Failed,,,815,0.842,0.908,1716,4020,4757
Failed,,,1689,0.401,0.265,4746,3307,3458
Failed,,,4401,0.611,0.734,731,1249,77
Failed,,,4787,0.099,0.367,1288,2590,648
Failed,,,3826,0.514,0.641,213,3483,1968
Failed,,,3887,0.225,0.88,1775,1855,1747
Failed,,,3618,0.533,0.293,5000,1142,546
Failed,,,3169,0.461,0.509,4163,4226,498
Failed,,,4336,0.769,0.161,2188,3689,1797
Failed,,,4127,0.194,0.672,4925,2118,3178
Failed,,,1962,0.793,0.328,851,4899,318
Failed,,,3370,0.502,0.003,1744,175,4379
Failed,,,1002,0.654,0.548,3737,3243,783
Failed,,,1495,0.089,0.153,516,3800,2082
Failed,,,4915,0.924,0.871,4023,1644,4229
Failed,,,4686,0.41,0.223,3311,4675,4897
Failed,,,1734,0.575,0.754,2479,2382,1414
Failed,,,763,0.134,0.416,4293,576,213
Failed,,,3610,0.024,0.9,1206,3508,3807
Failed,,,3888,0.706,0.304,2980,4202,2508
Failed,,,1172,0.873,0.635,4709,4987,162
Failed,,,1324,0.433,0.039,1645,3044,1461
Failed,,,4783,0.58,0.943,2572,263,4848
Failed,,,667,0.597,0.188,2731,4724,1076
Failed,,,1834,0.164,0.518,917,2917,2296
Failed,,,4590,0.827,0.487,4873,78,3895
Failed,,,4976,0.338,0.603,3086,3604,4486
Failed,,,1438,0.673,0.386,1453,902,1705
Failed,,,1062,0.115,0.788,4674,1458,426
Failed,,,3312,0.23,0.271,181,4459,4336
Failed,,,1904,0.444,0.089,2414,438,891
Failed,,,4186,0.545,0.93,3361,2516,3115
Failed,,,4237,0.493,0.425,626,1572,1996
Failed,,,3265,0.809,0.78,2601,1035,716
Failed,,,2809,0.075,0.699,3531,249,1845
Failed,,,1112,0.909,0.294,1941,3011,4622
Failed,,,1293,0.886,0.648,2939,357,2887
Failed,,,1210,0.321,0.058,1003,2320,4088
Failed,,,2712,0.656,0.963,4469,4377,1946
Failed,,,1630,0.861,0.026,3183,1366,2751
Failed,,,873,0.428,0.676,153,654,4031
Failed,,,3038,0.591,0.333,4069,3590,2437
Failed,,,3504,0.292,0.133,4408,2804,126
Failed,,,3998,0.982,0.541,1339,4591,1346
Failed,,,4052,0.17,0.477,3143,3434,522
Failed,,,3451,0.603,0.822,114,3971,1724
Failed,,,2976,0.28,0.649,1019,4747,683
Failed,,,928,0.741,0.369,4449,1986,2813
Failed,,,1578,0.05,0.956,1380,23,4112
Failed,,,4524,0.962,0.052,2833,2960,1884
Failed,,,4764,0.45,0.917,4796,879,1302
Failed,,,1348,0.535,0.076,666,3640,4693
Failed,,,3791,0.056,0.034,3918,1167,3706
Failed,,,3708,0.746,0.637,2144,1860,4985
Failed,,,2915,0.386,0.842,1804,2021,2616
Failed,,,4282,0.683,0.624,3837,405,1103
Failed,,,4171,0.358,0.115,1416,3829,3774
Failed,,,1927,0.63,0.894,3123,1614,2262
Failed,,,3326,0.915,0.712,4636,3136,2572
Failed,,,2553,0.218,0.76,4311,2985,4873
Failed,,,1046,0.802,0.23,219,282,1477
Failed,,,1452,0.487,0.569,3400,2089,178
Failed,,,4950,0.526,0.414,2375,4928,3672
Failed,,,4555,0.013,0.562,569,1392,2993
Failed,,,1837,0.972,0.469,3956,4095,857
Failed,,,660,0.282,0.861,2181,3538,2058
Failed,,,2948,0.695,0.144,3599,698,4292
Failed,,,3712,0.437,0.314,2693,547,3153
Failed,,,1390,0.351,0.875,3877,4973,3401
Failed,,,4689,0.64,0.096,350,2036,566
Failed,,,4459,0.15,0.992,2294,4127,1216
Failed,,,2890,0.035,0.38,4536,4045,4500
Failed,,,720,0.948,0.598,1244,1753,1652
Failed,,,1779,0.266,0.197,3019,1197,431
Failed,,,4614,0.726,0.79,1506,3352,3221
Failed,,,4853,0.237,0.174,813,331,2621
Failed,,,1550,0.774,0.829,4962,2624,1031
Failed,,,949,0.466,0.497,1781,4430,2310
Failed,,,2651,0.552,0.528,2750,2274,3842
Failed,,,3426,0.316,0.952,3698,1488,3721
Failed,,,4075,0.881,0.346,478,795,4942
Failed,,,4340,0.08,0.853,2900,4846,111
Failed,,,3163,0.645,0.442,963,3059,1390
Failed,,,2677,0.473,0.024,13,3220,1210
Failed,,,1158,0.22,0.72,2641,4353,3492
Failed,,,2737,0.758,0.252,1576,1416,3
Failed,,,3222,0.126,0.206,1900,2193,2402
Failed,,,4425,0.298,0.284,3771,2406,1831
Failed,,,1673,0.712,0.69,442,4639,4675
Failed,,,828,0.03,0.11,3510,2676,3396
Failed,,,3072,0.989,0.889,1957,619,611
Failed,,,3549,0.128,0.59,1675,780,1991
Failed,,,3954,0.568,0.236,4705,1317,770
Failed,,,3952,0.3,0.732,3039,4612,3214
Failed,,,3547,0.989,0.067,1225,2669,4493
Failed,,,3077,0.127,0.392,300,3456,3064
Failed,,,828,0.852,0.61,4234,748,903
Failed,,,1673,0.42,0.217,2459,1305,2124
Failed,,,4429,0.567,0.809,3330,4150,4343
Failed,,,4825,0.082,0.163,4043,2171,4934
Failed,,,3785,0.87,0.98,879,2490,4451
Failed,,,3846,0.391,0.744,2442,2888,4340
Failed,,,3655,0.832,0.086,4256,4831,3061
Failed,,,3161,0.47,0.963,1763,1013,3844
Failed,,,4338,0.786,0.366,4983,1706,2623
Failed,,,4076,0.237,0.871,2247,2655,2482
Failed,,,3426,0.554,0.454,4183,4442,1203
Failed,,,2648,0.314,0.005,4528,4281,1393
Failed,,,951,0.665,0.971,944,1515,4799
Failed,,,1552,0.107,0.327,2919,802,3578
Failed,,,4850,0.88,0.67,1307,3743,113
Failed,,,4611,0.394,0.304,750,95,763
Failed,,,1781,0.621,0.709,4727,2861,2928
Failed,,,722,0.188,0.121,1658,4824,4207
Failed,,,2887,0.834,0.901,2564,1882,1984
Failed,,,3656,0.033,0.571,3490,1721,613
Failed,,,1214,0.511,0.991,4204,986,2795
Failed,,,1288,0.203,0.338,2229,1699,4016
Failed,,,4820,0.788,0.682,3233,3757,2490
Failed,,,3789,0.016,0.488,1397,4068,1877
Failed,,,2322,0.975,0.519,2815,1380,4120
Failed,,,178,0.285,0.187,1040,667,2821
Failed,,,3716,0.698,0.842,4427,3531,676
Failed,,,2946,0.434,0.638,4128,2753,1726
Failed,,,664,0.583,0.357,95,515,4584
Failed,,,1840,0.142,0.937,3164,2478,3285
Failed,,,4553,0.867,0.032,2314,4541,525
Failed,,,4948,0.358,0.93,369,1622,1096
Failed,,,1455,0.631,0.087,3857,3861,2715
Failed,,,1049,0.066,0.739,1882,3148,3916
Failed,,,2551,0.916,0.271,3590,1085,2395
Failed,,,3330,0.217,0.194,2621,309,5
Failed,,,1287,0.932,0.817,497,4878,1533
Failed,,,1214,0.374,0.477,3678,3071,254
Failed,,,2681,0.648,0.508,2107,228,3714
Failed,,,4279,0.453,0.095,3420,3671,3665
Failed,,,2113,0.538,0.875,2355,886,185
Failed,,,389,0.222,0.295,4330,1443,1484
Failed,,,3219,0.761,0.7,200,4365,4866
Failed,,,2738,0.122,0.779,1170,4517,2575
Failed,,,1153,0.894,0.249,4615,2219,960
Failed,,,1344,0.329,0.582,1434,413,2259
Failed,,,4764,0.68,0.425,3106,2574,3776
Failed,,,4525,0.171,0.543,4892,1110,4444
Failed,,,1573,0.818,0.449,897,3407,1591
Failed,,,924,0.378,0.85,2672,3964,389
Failed,,,2977,0.603,0.132,1862,1803,3145
Failed,,,3448,0.279,0.334,2163,1954,4294
Failed,,,235,0.945,0.415,1977,4038,3393
Failed,,,2262,0.263,0.755,3752,3325,4673
Failed,,,3846,0.722,0.225,460,1184,1834
Failed,,,3997,0.151,0.053,937,1335,3888
Failed,,,2417,0.861,0.958,4852,4120,2304
Failed,,,88,0.429,0.368,1823,3563,1083
Failed,,,3504,0.592,0.649,2712,641,2608
Failed,,,3041,0.291,0.823,3658,479,4987
Failed,,,871,0.689,0.168,2122,2777,1519
Failed,,,4277,0.445,0.058,4026,652,1633
Failed,,,1974,0.795,0.665,1513,2967,4057
Failed,,,885,0.183,0.401,3632,4165,2764
Failed,,,2866,0.582,0.759,1143,1945,347
Failed,,,3172,0.059,0.563,327,1527,2195
Failed,,,579,0.705,0.207,2889,4856,4618
Failed,,,1677,0.319,0.972,2017,3639,3404
Failed,,,574,0.801,0.787,1597,2997,3490
Failed,,,1927,0.485,0.386,4777,4960,4691
Failed,,,4175,0.525,0.605,685,2096,1304
Failed,,,3609,0.847,0.175,2334,3966,1335
Failed,,,1087,0.97,0.854,4340,1565,3625
Failed,,,3754,0.656,0.695,3318,3212,2023
Failed,,,4054,0.073,0.295,2144,2179,3464
Failed,,,1098,0.301,0.139,514,3046,2174
Failed,,,2653,0.966,0.529,2991,886,4756
Failed,,,3576,0.428,0.835,3498,20,2864
Failed,,,1263,0.196,0.738,3846,4777,1495
Failed,,,4988,0.533,0.102,1398,1292,4077
Failed,,,4483,0.369,0.646,631,3887,4466
Failed,,,3395,0.732,0.412,4157,2615,3254
Failed,,,3068,0.132,0.234,4979,3291,3895
Failed,,,150,0.739,0.677,3617,4740,2056
Failed,,,2352,0.05,0.025,548,2933,855
Failed,,,4049,0.961,0.992,3977,10,2995
Failed,,,2989,0.811,0.265,3579,1462,4431
Failed,,,3318,0.335,0.068,3068,2021,2563
Failed,,,1844,0.043,0.476,4590,2874,1820
Failed,,,4407,0.69,0.863,2063,737,3772
Failed,,,4908,0.402,0.381,280,3136,4786
Failed,,,1343,0.861,0.771,2759,435,2055
Failed,,,3497,0.515,0.678,4899,4421,3578
Failed,,,2575,0.102,0.996,4082,4062,4195
Failed,,,1176,0.639,0.359,1633,2369,1465
Failed,,,3977,0.986,0.201,711,2757,2909
Failed,,,3833,0.287,0.79,4376,1385,1294
Failed,,,1006,0.087,0.635,2969,3491,3050
Failed,,,2744,0.673,0.026,403,79,2
Failed,,,4574,0.921,0.36,4457,254,986
Failed,,,4707,0.243,0.877,2577,2692,125
Failed,,,1544,0.529,0.267,11,1238,3015
Failed,,,1598,0.746,0.502,911,1737,2734
Failed,,,3252,0.875,0.906,1747,3370,1679
Failed,,,1419,0.995,0.577,4450,3193,4656
Failed,,,3734,0.631,0.98,2894,1702,943
Failed,,,2812,0.234,0.662,3713,2398,1596
Failed,,,3328,0.758,0.745,1085,504,4112
Failed,,,4088,0.168,0.561,1322,158,3145
Failed,,,761,0.46,0.903,1023,4930,2479
Failed,,,4196,0.327,0.344,3144,2893,4160
Failed,,,3099,0.713,0.579,1649,4195,2947
Failed,,,3404,0.175,0.775,2468,4910,4829
Failed,,,3528,0.978,0.478,501,2467,3812
Failed,,,1167,0.855,0.548,3453,4480,1231
Failed,,,1018,0.436,0.458,2279,911,4535
Failed,,,3657,0.309,0.513,4336,3549,429
Failed,,,3163,0.598,0.25,3638,950,662
Failed,,,927,0.403,0.016,2548,213,1199
Failed,,,4018,0.359,0.184,1685,3446,30
Failed,,,1134,0.019,0.275,661,1330,4368
Failed,,,3438,0.947,0.051,4675,1763,437
Failed,,,3018,0.345,0.922,581,1025,3505
Failed,,,733,0.883,0.284,3103,2557,925
Failed,,,4118,0.739,0.128,4554,2319,4712
Failed,,,719,0.235,0.512,310,694,4029
Failed,,,3033,0.525,0.149,2749,2915,1603
Failed,,,3357,0.112,0.456,3253,3606,1014
Failed,,,1804,0.262,0.112,4092,1504,4648
Failed,,,4447,0.974,0.72,1604,4889,2223
Failed,,,4872,0.186,0.017,1052,2489,1365
Failed,,,1378,0.582,0.628,3570,3943,4257
Failed,,,3462,0.79,0.781,3776,1206,156
Failed,,,2537,0.315,0.604,4600,314,1995
Failed,,,1213,0.913,0.244,2033,3255,4887
Failed,,,3868,0.005,0.687,4288,2994,4745
Failed,,,4248,0.898,0.63,1965,1874,42
Failed,,,4234,0.22,0.419,4798,4975,4439
Failed,,,4792,0.052,0.323,1782,3949,3803
Failed,,,3859,0.59,0.002,2208,4522,3191
Failed,,,2548,0.779,0.209,1288,2162,1088
Failed,,,3109,0.41,0.369,3856,2337,2339
Failed,,,4208,0.554,0.571,977,1041,1047
Failed,,,4130,0.388,0.914,2347,4218,316
Failed,,,3369,0.396,0.637,1365,713,1405
Failed,,,1272,0.922,0.466,1679,1677,3397
Failed,,,3568,0.7,0.124,667,3158,2266
Failed,,,1125,0.575,0.913,2721,1147,2777
Failed,,,1537,0.351,0.555,2843,3091,2407
Failed,,,3201,0.815,0.354,2535,4677,2837
Failed,,,2872,0.292,0.035,3351,3806,4704
Failed,,,879,0.94,0.672,799,2274,2127
Failed,,,1967,0.086,0.375,4307,1070,914
Failed,,,3776,0.762,0.145,4182,1692,2415
Failed,,,4041,0.464,0.86,361,3075,3388
Failed,,,773,0.068,0.439,1476,285,1930
Failed,,,2977,0.669,0.83,3926,3599,4980
Failed,,,3296,0.194,0.524,4430,2922,3107
Failed,,,1856,0.43,0.932,2915,1914,1271
Failed,,,4394,0.829,0.29,437,4205,4322
Failed,,,3540,0.999,0.001,1357,1,5000
Failed,,,1173,0.263,0.999,3929,1,4913
Failed,,,833,0.999,0.999,3270,5000,1687
Failed,,,5000,0.972,0.001,1410,1484,4266
Failed,,,821,0.449,0.999,4972,5000,5000
Failed,,,1023,0.892,0.001,3389,3852,5000
Failed,,,2830,0.999,0.377,4738,5000,3425
Failed,,,5000,0.943,0.001,1873,5000,1
Failed,,,3557,0.001,0.999,777,5000,3878
Failed,,,4771,0.001,0.001,2090,1,1827
Failed,,,4983,0.001,0.001,1619,3016,288
Failed,,,1230,0.001,0.001,272,1,21
Failed,,,4283,0.686,0.769,1857,2502,3497
Failed,,,4289,0.084,0.6,3474,4136,1557
Failed,,,1962,0.684,0.24,991,1974,4132
Failed,,,3037,0.36,0.001,1347,1,1
Failed,,,3429,0.001,0.001,2834,5000,5000
Failed,,,3209,0.001,0.999,4375,5000,5000
Failed,,,4224,0.999,0.999,4223,1,1
Failed,,,4548,0.655,0.001,2732,1,1887
Failed,,,3422,0.001,0.586,2593,5000,4731
Failed,,,3224,0.392,0.471,4930,5000,864
Failed,,,4376,0.001,0.001,4124,5000,5000
Failed,,,4513,0.763,0.999,3345,5000,2780
Failed,,,1152,0.999,0.999,1510,1,1998
Failed,,,4886,0.01,0.962,2219,1610,4555
Failed,,,1365,0.719,0.322,4746,4470,2288
Failed,,,3485,0.903,0.23,2599,327,3340
Failed,,,3531,0.001,0.001,1812,1,4803
Failed,,,1428,0.999,0.001,4940,1339,5000
Failed,,,5000,0.349,0.999,2547,2599,546
Failed,,,3616,0.999,0.999,1615,2536,3708
Failed,,,3700,0.638,0.999,4988,4605,1
Failed,,,3681,0.999,0.999,1292,1,5000
Failed,,,778,0.327,0.001,3986,5000,5000
Failed,,,3330,0.999,0.001,3654,5000,3284
Failed,,,4081,0.001,0.999,3972,3836,5000
Failed,,,1067,0.001,0.001,4868,1,1
Failed,,,3826,0.001,0.999,4849,1,1
Failed,,,1220,0.999,0.001,2020,4237,4242
Failed,,,3208,0.001,0.999,2295,5000,1
Failed,,,5000,0.001,0.999,895,5000,5000
Failed,,,745,0.001,0.999,4729,5000,64
Failed,,,4961,0.001,0.001,4344,5000,5000
Failed,,,1619,0.999,0.999,4310,1512,1
Failed,,,3614,0.999,0.999,4394,5000,3585
Failed,,,3028,0.999,0.001,2260,1559,4326
Failed,,,2763,0.001,0.001,4595,1,4038
Failed,,,2895,0.001,0.999,3398,1,697
Failed,,,3411,0.602,0.001,4107,5000,5000
Failed,,,3926,0.999,0.001,889,3172,5000
Failed,,,4257,0.739,0.999,1989,1,5000
Failed,,,3443,0.999,0.999,511,5000,5000
Failed,,,4049,0.999,0.999,2352,3707,5000
Failed,,,1210,0.176,0.001,2808,2321,280
Failed,,,1066,0.046,0.001,3422,1,5000
Failed,,,4771,0.999,0.999,233,5000,1
Failed,,,817,0.999,0.64,4895,223,4172
Failed,,,3121,0.078,0.001,3529,5000,1
Failed,,,4268,0.999,0.999,4179,5000,1
Failed,,,3955,0.001,0.001,3994,770,1
Failed,,,4036,0.999,0.001,1226,1,5000
Failed,,,1272,0.999,0.25,284,1,1981
Failed,,,868,0.999,0.999,4539,1965,4565
Failed,,,4539,0.545,0.001,2764,3107,1
Failed,,,3924,0.999,0.001,2697,5000,5000
Failed,,,3104,0.999,0.001,1213,1,1
Failed,,,3606,0.001,0.999,4670,1,2294
Failed,,,1851,0.429,0.999,4984,5000,2529
Failed,,,3399,0.069,0.001,1259,5000,5000
Failed,,,3819,0.783,0.001,4636,1,1476
Failed,,,5000,0.999,0.168,1624,1,1996
Failed,,,1471,0.999,0.999,1220,3054,1
Failed,,,3632,0.427,0.001,2588,5000,5000
Failed,,,4357,0.001,0.001,5000,5000,590
Failed,,,4806,0.999,0.999,4084,4274,1945
Failed,,,3987,0.001,0.001,3092,1,5000
Failed,,,3609,0.999,0.001,392,1,3432
Failed,,,1218,0.999,0.999,4037,5000,4889
Failed,,,3419,0.001,0.999,4103,4554,5000
Failed,,,3646,0.999,0.999,615,2240,2387
Failed,,,3304,0.999,0.999,992,5000,5000
Failed,,,4324,0.999,0.001,3006,174,2828
Failed,,,1124,0.001,0.999,2168,1,1
Failed,,,2981,0.001,0.999,4261,5000,3696
Failed,,,4888,0.999,0.999,1484,4983,5000
Failed,,,3414,0.999,0.001,4012,449,5000
Failed,,,3791,0.001,0.999,4713,1,977
Failed,,,1123,0.999,0.999,1985,5000,5000
Failed,,,2923,0.291,0.999,4453,1,3848
