Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,3685,0.999,0.999,2561,1,1
Failed,,,3560,0.001,0.999,3871,5000,3250
Failed,,,1627,0.999,0.999,5000,5000,1812
Failed,,,4283,0.972,0.12,4957,2373,3648
Failed,,,106,0.473,0.999,4214,1,1
Failed,,,151,0.001,0.999,3798,1,1
Failed,,,1693,0.095,0.494,5000,5000,3293
Failed,,,1516,0.999,0.999,5000,1,1625
Failed,,,4154,0.548,0.999,5000,5000,2660
Failed,,,4684,0.001,0.891,5000,344,3015
Failed,,,4123,0.999,0.163,5000,5000,5000
Failed,,,4874,0.001,0.001,5000,762,1418
Failed,,,3871,0.001,0.942,5000,2679,1
Failed,,,4210,0.001,0.999,5000,1,5000
Failed,,,5000,0.001,0.498,5000,1,1888
Failed,,,4232,0.001,0.001,5000,5000,14
Failed,,,4444,0.999,0.55,5000,5000,3946
Failed,,,5000,0.001,0.001,5000,4993,1542
Failed,,,5000,0.001,0.188,5000,2329,1036
Failed,,,1797,0.999,0.506,5000,1,4999
Failed,,,5000,0.999,0.308,5000,2767,5000
Failed,,,4163,0.999,0.001,3890,1132,5000
Failed,,,4089,0.999,0.999,2888,1093,651
Failed,,,1650,0.999,0.001,3864,5000,1
Failed,,,3480,0.999,0.001,4075,1,2052
Failed,,,1602,0.001,0.001,4270,1465,4451
Failed,,,1454,0.471,0.001,3115,3118,1627
Failed,,,1532,0.999,0.001,677,5000,1
Failed,,,3412,0.999,0.001,2439,3888,1762
Failed,,,1756,0.001,0.856,3635,5000,5000
Failed,,,4162,0.001,0.527,5000,1,1
Failed,,,5000,0.999,0.43,5000,1,261
Failed,,,5000,0.999,0.255,5000,1,3668
Failed,,,4289,0.001,0.889,4401,5000,5000
Failed,,,4716,0.001,0.999,5000,5000,2025
Failed,,,3695,0.001,0.999,5000,5000,1949
Failed,,,3893,0.999,0.999,5000,1,2124
Failed,,,4227,0.999,0.953,4741,1759,1540
Failed,,,4401,0.999,0.999,5000,1,3805
Failed,,,4095,0.999,0.999,5000,3237,1455
Failed,,,4432,0.999,0.999,5000,1180,1
Failed,,,1956,0.404,0.286,3640,1517,1802
Failed,,,1853,0.001,0.999,5000,5000,1
Failed,,,3715,0.001,0.493,4761,4346,1
Failed,,,1893,0.001,0.651,5000,5000,1676
Failed,,,4925,0.999,0.999,5000,5000,2349
Failed,,,4487,0.999,0.982,5000,3298,2679
Failed,,,4902,0.898,0.606,4903,1,2439
Failed,,,4552,0.001,0.505,2833,5000,3551
Failed,,,3889,0.999,0.835,152,4362,1
Failed,,,4880,0.999,0.561,5000,4805,2716
Failed,,,4254,0.999,0.899,4591,2233,779
Failed,,,4297,0.409,0.999,3301,1,1
Failed,,,4167,0.999,0.905,4704,4511,2437
Failed,,,3657,0.001,0.999,5000,1,3952
Failed,,,4425,0.159,0.54,1123,3348,2566
Failed,,,4717,0.643,0.089,2398,1143,3421
Failed,,,3992,0.512,0.614,4666,3985,848
Failed,,,4291,0.999,0.999,5000,1,1975
Failed,,,1825,0.999,0.445,5000,5000,2616
Failed,,,4490,0.001,0.509,5000,5000,3205
Failed,,,5000,0.999,0.745,4188,5000,3371
Failed,,,4474,0.055,0.999,5000,1,1872
Failed,,,1973,0.999,0.999,5000,1,1267
Failed,,,4115,0.999,0.999,5000,5000,4086
Failed,,,4364,0.001,0.001,5000,5000,2648
Failed,,,4515,0.001,0.001,5000,647,2780
Failed,,,4697,0.832,0.999,5000,1,2814
Failed,,,4572,0.999,0.999,5000,5000,1
Failed,,,5000,0.999,0.151,5000,4045,1328
Failed,,,4083,0.999,0.518,5000,2345,1
Failed,,,3744,0.001,0.999,5000,1,1
Failed,,,3928,0.001,0.306,5000,1,461
Failed,,,4695,0.999,0.001,5000,5000,2565
Failed,,,4620,0.001,0.999,3278,5000,4589
Failed,,,1978,0.902,0.526,2334,4426,3444
Failed,,,3546,0.999,0.999,5000,5000,1
Failed,,,4788,0.001,0.708,5000,518,2803
Failed,,,4293,0.999,0.56,5000,1933,5000
Failed,,,3862,0.999,0.999,5000,5000,2433
Failed,,,4637,0.999,0.798,5000,5000,2140
Failed,,,5000,0.001,0.001,5000,1,1
Failed,,,4157,0.999,0.889,5000,1,1
Failed,,,5000,0.001,0.758,5000,1,3238
Failed,,,1903,0.001,0.001,5000,5000,5000
Failed,,,4963,0.999,0.999,5000,5000,730
Failed,,,5000,0.058,0.408,5000,5000,1356
Failed,,,4095,0.331,0.627,2452,2094,4863
Failed,,,4108,0.597,0.183,2852,376,2902
Failed,,,1835,0.711,0.864,2479,3120,1986
Failed,,,4522,0.37,0.354,3214,629,4121
Failed,,,3472,0.916,0.578,796,2446,3370
Failed,,,3820,0.999,0.001,5000,1,1
Failed,,,4601,0.999,0.001,5000,5000,5000
Failed,,,3763,0.999,0.793,5000,1,5000
Failed,,,1894,0.999,0.999,1483,1,5000
Failed,,,5000,0.001,0.596,5000,1,5000
Failed,,,4399,0.001,0.999,5000,3653,5000
Failed,,,3799,0.001,0.001,5000,95,4207
Failed,,,5000,0.001,0.999,5000,5000,1
Failed,,,4215,0.001,0.001,5000,5000,5000
Failed,,,4229,0.001,0.999,5000,1,2949
Failed,,,3591,0.999,0.999,5000,1,1
Failed,,,3710,0.999,0.001,5000,5000,1
Failed,,,3984,0.999,0.999,360,1,1
Failed,,,4043,0.999,0.401,5000,3209,5000
Failed,,,3878,0.001,0.001,5000,5000,2129
Failed,,,3936,0.001,0.999,5000,1,2882
Failed,,,1728,0.999,0.001,5000,3068,5000
Failed,,,5000,0.999,0.641,5000,5000,5000
Failed,,,4906,0.001,0.001,5000,1,3621
Failed,,,4986,0.999,0.98,5000,446,2066
Failed,,,1,0.001,0.999,3231,1397,1
Failed,,,4072,0.343,0.007,5000,1072,1
Failed,,,1908,0.001,0.999,5000,5000,2271
Failed,,,1870,0.999,0.537,2035,5000,5000
Failed,,,1851,0.999,0.999,5000,2623,5000
Failed,,,5000,0.999,0.001,5000,5000,1
Failed,,,1818,0.001,0.329,5000,5000,5000
Failed,,,1,0.001,0.433,5000,1,1
Failed,,,1827,0.999,0.814,5000,5000,4994
Failed,,,3935,0.001,0.397,5000,1,1
Failed,,,3933,0.999,0.999,5000,1,1
Failed,,,3810,0.999,0.999,5000,5000,1
Failed,,,1802,0.999,0.001,5000,5000,5000
Failed,,,4512,0.001,0.999,5000,1,5000
Failed,,,2860,0.954,0.875,4012,1112,549
Failed,,,3162,0.999,0.861,4589,4429,1
Failed,,,5000,0.148,0.884,3152,4053,1335
Failed,,,5000,0.001,0.977,1878,4940,1593
Failed,,,1887,0.001,0.809,5000,1,1
Failed,,,4633,0.999,0.882,2859,4684,1
Failed,,,1895,0.001,0.999,5000,673,2324
Failed,,,1870,0.999,0.999,5000,1,2333
Failed,,,1767,0.999,0.001,5000,1,3871
Failed,,,2036,0.999,0.999,5000,1,1
Failed,,,3894,0.191,0.001,5000,3585,3
Failed,,,1831,0.001,0.994,5000,1,4991
Failed,,,3986,0.999,0.001,5000,1,5000
Failed,,,4146,0.999,0.001,5000,5000,1
Failed,,,1905,0.001,0.84,1824,1,3091
Failed,,,1847,0.999,0.513,5000,1650,3284
Failed,,,4422,0.571,0.748,4362,321,1958
Failed,,,1626,0.887,0.868,2597,4687,3089
Failed,,,3649,0.819,0.23,2384,1723,1463
Failed,,,3922,0.1,0.899,4430,849,860
Failed,,,4009,0.847,0.591,3083,3924,97
Failed,,,3736,0.07,0.296,100,3667,1916
Failed,,,1695,0.138,0.684,4920,243,3572
Failed,,,4525,0.321,0.806,3131,4766,1500
Failed,,,4770,0.695,0.41,4483,1607,2443
Failed,,,1354,0.753,0.033,3714,3396,2639
Failed,,,1251,0.879,0.621,3486,1558,903
Failed,,,4575,0.536,0.118,3457,819,4582
Failed,,,3892,0.999,0.467,3105,19,277
Failed,,,3836,0.001,0.609,120,4680,1804
Failed,,,1267,0.882,0.82,3545,2587,1592
Failed,,,4234,0.213,0.878,2771,773,3735
Failed,,,1791,0.031,0.21,4267,3600,3492
Failed,,,3177,0.036,0.375,2987,4580,3928
Failed,,,1979,0.999,0.001,3833,3745,1453
Failed,,,3772,0.001,0.001,5000,722,1756
Failed,,,4359,0.999,0.999,4346,5000,1
Failed,,,1917,0.999,0.999,3418,3448,699
Failed,,,4702,0.999,0.999,3188,3802,3342
Failed,,,4698,0.045,0.001,5000,1,5000
Failed,,,1900,0.001,0.001,2781,5000,1644
Failed,,,4473,0.999,0.999,3662,2547,2521
Failed,,,4961,0.999,0.001,4547,1,5000
Failed,,,4715,0.52,0.999,3556,1,2172
Failed,,,3969,0.001,0.999,1931,4425,814
Failed,,,4999,0.049,0.258,2079,4176,3563
Failed,,,3932,0.93,0.15,1828,4903,4436
Failed,,,4329,0.688,0.36,2630,2987,1259
Failed,,,4596,0.001,0.001,3885,1,1
Failed,,,1741,0.001,0.001,3294,5000,1
Failed,,,5000,0.999,0.001,3904,1,4009
Failed,,,1790,0.999,0.001,5000,5000,1
Failed,,,4130,0.001,0.001,2212,1,1
Failed,,,4132,0.999,0.999,1562,5000,2357
Failed,,,4043,0.001,0.999,3363,5000,55
Failed,,,4184,0.001,0.999,3683,5000,3563
Failed,,,4781,0.001,0.999,2060,4216,1
Failed,,,4276,0.001,0.999,1118,1165,1
Failed,,,3840,0.001,0.001,2271,1711,2431
Failed,,,4319,0.001,0.999,2728,1,5000
Failed,,,4793,0.999,0.999,3215,3016,1
Failed,,,3799,0.999,0.001,3786,3453,948
Failed,,,4567,0.999,0.999,3861,1613,1490
Failed,,,4090,0.001,0.999,5000,28,2724
Failed,,,4917,0.999,0.999,5000,5000,5000
Failed,,,3977,0.999,0.334,5000,5000,1
Failed,,,4264,0.001,0.001,3042,2602,2298
Failed,,,4811,0.999,0.001,814,1,2344
Failed,,,4062,0.999,0.001,3245,2504,2956
Failed,,,4653,0.999,0.999,4374,1,5000
Failed,,,4437,0.001,0.001,213,5000,1
Failed,,,4324,0.001,0.999,2832,3548,1556
Failed,,,3834,0.331,0.999,3815,3796,5000
Failed,,,4999,0.001,0.001,2856,1518,3871
Failed,,,3637,0.999,0.999,2456,3847,1
Failed,,,4148,0.999,0.001,2888,3718,923
Failed,,,3925,0.999,0.999,3014,1,3220
Failed,,,1740,0.999,0.999,5000,2750,1
Failed,,,1923,0.001,0.999,3142,5000,1737
Failed,,,4475,0.001,0.853,1979,5000,1367
Failed,,,1790,0.999,0.001,3156,5000,1165
Failed,,,4588,0.001,0.999,4192,1744,2474
Failed,,,4917,0.999,0.999,2257,5000,1
Failed,,,3891,0.001,0.999,2306,5000,1995
Failed,,,3887,0.682,0.001,2257,1,773
Failed,,,4684,0.001,0.999,2176,1336,1
Failed,,,4753,0.001,0.993,3219,2382,1739
Failed,,,4860,0.999,0.999,3878,1,3850
Failed,,,3878,0.999,0.001,1956,5000,4566
Failed,,,3804,0.001,0.001,2918,2224,5000
Failed,,,4714,0.001,0.001,3755,1810,1
Failed,,,4132,0.001,0.001,2087,5000,3359
Failed,,,4688,0.999,0.001,5000,1,5000
Failed,,,1947,0.999,0.999,2259,5000,1793
Failed,,,5000,0.001,0.999,2342,2954,4063
Failed,,,4982,0.001,0.999,2705,5000,5000
Failed,,,4289,0.001,0.001,5000,1,4722
Failed,,,4534,0.001,0.001,2068,2334,2862
Failed,,,1860,0.001,0.999,3545,5000,1010
Failed,,,4906,0.328,0.999,3055,5000,1
Failed,,,3815,0.999,0.999,3918,4529,4380
Failed,,,5000,0.999,0.999,2353,1219,2804
Failed,,,4692,0.999,0.001,2603,1993,5000
Failed,,,5000,0.999,0.999,3096,5000,1
Failed,,,4095,0.999,0.999,1156,3285,1795
Failed,,,4909,0.999,0.999,2024,5000,5000
Failed,,,4134,0.001,0.999,3956,1,4655
Failed,,,3662,0.001,0.999,2527,5000,5000
Failed,,,3954,0.999,0.999,1471,5000,5000
Failed,,,4613,0.999,0.999,5000,1,5000
Failed,,,4785,0.999,0.999,2197,4368,2294
Failed,,,4890,0.999,0.001,3137,1,5000
Failed,,,1268,0.999,0.999,4201,1443,1
Failed,,,4301,0.999,0.999,5000,1769,1
Failed,,,5000,0.001,0.001,2057,2106,1786
Failed,,,4757,0.999,0.999,2731,1751,2
Failed,,,1812,0.001,0.001,5000,3577,1
Failed,,,4128,0.001,0.999,2598,293,1
Failed,,,4632,0.001,0.999,4013,1627,2317
Failed,,,3741,0.001,0.001,2396,25,1
Failed,,,3983,0.999,0.999,2219,5000,1553
Failed,,,4908,0.999,0.001,1991,5000,1
Failed,,,4635,0.999,0.001,2347,1652,2407
Failed,,,3875,0.999,0.999,1835,4815,5000
Failed,,,4320,0.999,0.001,4702,1,5000
Failed,,,4187,0.001,0.06,3632,2707,1
Failed,,,4633,0.999,0.001,5000,1483,5000
Failed,,,4287,0.646,0.999,1886,1,471
Failed,,,4419,0.001,0.001,5000,1,5000
Failed,,,4004,0.001,0.001,5000,443,1469
Failed,,,4590,0.001,0.001,4058,73,1
Failed,,,1944,0.001,0.999,3804,2745,1
Failed,,,4307,0.001,0.999,991,817,1
Failed,,,4468,0.999,0.999,768,5000,1
Failed,,,4902,0.03,0.999,2991,1784,4102
Failed,,,4787,0.001,0.999,3975,4630,2321
Failed,,,4656,0.999,0.001,3112,170,5000
Failed,,,4954,0.001,0.001,2206,1378,5000
Failed,,,4427,0.001,0.047,4060,5000,4539
Failed,,,4912,0.999,0.001,3106,1,1
Failed,,,4012,0.001,0.999,1771,3744,1
Failed,,,4776,0.001,0.999,3204,2968,2486
Failed,,,4733,0.001,0.001,4761,1,5000
Failed,,,1926,0.001,0.999,2523,5000,1
Failed,,,4220,0.001,0.999,5000,5000,1295
Failed,,,4396,0.999,0.001,2585,2586,1
Failed,,,3993,0.999,0.999,3612,3051,2690
Failed,,,4744,0.001,0.001,2452,1112,5000
Failed,,,3757,0.001,0.999,2157,196,1
Failed,,,4903,0.999,0.999,5000,1,1
Failed,,,4770,0.999,0.999,2992,5000,3283
Failed,,,4500,0.001,0.001,5000,2248,107
Failed,,,4564,0.001,0.999,1912,1395,1
Failed,,,4971,0.999,0.999,2529,5000,2647
Failed,,,4850,0.001,0.999,5000,1,4019
Failed,,,4630,0.001,0.999,4364,1,5000
Failed,,,4075,0.001,0.999,2123,3096,1925
Failed,,,4737,0.001,0.999,4575,5000,5000
Failed,,,4315,0.001,0.001,1267,1002,1
Failed,,,3878,0.999,0.001,2085,5000,5000
Failed,,,4753,0.92,0.999,2747,1,1329
Failed,,,3743,0.999,0.001,2104,5000,5000
Failed,,,4360,0.999,0.999,4108,1,1414
Failed,,,4829,0.001,0.999,4362,1518,418
Failed,,,4887,0.001,0.999,5000,2747,4388
Failed,,,3838,0.001,0.999,2678,1044,2393
Failed,,,3758,0.001,0.001,4392,5000,5000
Failed,,,4165,0.001,0.999,2056,1393,1
Failed,,,4566,0.999,0.999,3641,238,895
Failed,,,3989,0.001,0.999,3569,2573,2370
Failed,,,3856,0.999,0.999,4599,5000,5000
Failed,,,4180,0.999,0.999,2072,5000,2276
Failed,,,4193,0.999,0.288,2357,1543,1
Failed,,,4745,0.001,0.999,2403,1,5000
Failed,,,3869,0.001,0.999,3760,2025,4757
Failed,,,3937,0.999,0.001,3980,1849,1770
Failed,,,3616,0.999,0.999,5000,2764,747
Failed,,,4892,0.999,0.001,3852,5000,4920
Failed,,,3821,0.001,0.001,5000,2078,2029
Failed,,,1897,0.001,0.999,2425,5000,1
Failed,,,1474,0.999,0.001,4998,5000,2357
Failed,,,4887,0.999,0.727,3349,997,1582
Failed,,,1931,0.999,0.001,5000,3419,69
Failed,,,3907,0.999,0.999,2809,1,5000
Failed,,,1972,0.001,0.999,3324,3931,552
Failed,,,4178,0.999,0.999,3031,5000,1402
Failed,,,3746,0.001,0.999,2933,1410,381
Failed,,,3885,0.999,0.999,4359,300,4700
Failed,,,3990,0.001,0.001,2176,1,388
Failed,,,3782,0.999,0.999,5000,4983,5000
Failed,,,4237,0.001,0.999,3860,1,5000
Failed,,,4477,0.999,0.001,4432,4340,5000
Failed,,,4618,0.449,0.052,5000,438,5000
Failed,,,1859,0.001,0.999,2464,5000,1
Failed,,,4885,0.001,0.999,3528,1,1
Failed,,,4732,0.999,0.999,2730,379,3582
Failed,,,4133,0.999,0.999,3845,5000,5000
Failed,,,3815,0.999,0.462,2747,1,3494
Failed,,,4945,0.999,0.999,3485,1,3508
Failed,,,3845,0.001,0.999,2579,3220,5000
Failed,,,3898,0.999,0.001,2112,5000,3388
Failed,,,1850,0.001,0.999,2372,5000,1
Failed,,,4567,0.999,0.999,3557,2868,5000
Failed,,,4609,0.999,0.999,4440,1,4364
Failed,,,1725,0.001,0.999,4156,5000,1069
Failed,,,4629,0.001,0.999,5000,3110,5000
Failed,,,5000,0.001,0.999,3445,221,4470
Failed,,,1929,0.001,0.999,3179,3273,47
Failed,,,4271,0.001,0.999,2745,753,1
Failed,,,3802,0.001,0.999,3121,1,1
Failed,,,1786,0.999,0.108,4076,4651,1
Failed,,,1943,0.001,0.999,3206,5000,1527
Failed,,,3963,0.999,0.001,3908,1,1333
Failed,,,5000,0.999,0.999,2088,2541,4762
Failed,,,4890,0.001,0.999,3928,1,1
Failed,,,4316,0.999,0.999,4895,5000,1
Failed,,,3792,0.999,0.999,2202,5000,3585
Failed,,,3973,0.999,0.001,2444,1809,1
Failed,,,4916,0.001,0.999,3474,5000,1
Failed,,,4202,0.999,0.001,3007,2050,1
Failed,,,4924,0.001,0.001,3679,1,228
Failed,,,4484,0.276,0.999,4043,2669,5000
Failed,,,4472,0.999,0.001,4002,1891,5000
Failed,,,3821,0.999,0.999,1986,4092,3542
Failed,,,4030,0.001,0.001,1991,3864,5000
Failed,,,4706,0.999,0.999,4811,1,5000
Failed,,,4148,0.001,0.999,3405,518,1
Failed,,,4457,0.999,0.999,2992,3789,2101
Failed,,,3978,0.999,0.999,2675,1196,1
Failed,,,4775,0.999,0.999,3997,5000,3354
Failed,,,3799,0.001,0.001,4708,1665,5000
Failed,,,4653,0.001,0.001,3130,2669,2263
Failed,,,4136,0.001,0.999,4677,1139,4819
Failed,,,4227,0.999,0.999,3080,2945,2473
Failed,,,4746,0.001,0.999,3326,1,1
Failed,,,1866,0.001,0.001,2446,5000,1
Failed,,,4949,0.001,0.999,3928,3823,1
Failed,,,4433,0.999,0.999,4087,3343,5000
Failed,,,4129,0.001,0.001,2502,2540,2758
Failed,,,4901,0.001,0.999,2543,2404,709
Failed,,,4679,0.999,0.001,3701,113,1
Failed,,,4897,0.999,0.999,4443,1,1
Failed,,,4784,0.001,0.999,2049,3478,1388
Failed,,,4146,0.999,0.999,3536,5000,2229
Failed,,,4749,0.999,0.001,3255,2395,2982
Failed,,,1537,0.001,0.001,5000,3382,266
Failed,,,4781,0.001,0.999,3159,1779,2261
Failed,,,4136,0.805,0.999,2936,5000,1
Failed,,,3679,0.999,0.001,1561,5000,5000
Failed,,,4143,0.999,0.001,4774,1354,3455
Failed,,,3635,0.001,0.001,5000,4840,2209
Failed,,,4237,0.001,0.999,3017,5000,1
Failed,,,5000,0.999,0.999,4706,2159,5000
Failed,,,1776,0.999,0.999,5000,4053,1
Failed,,,4435,0.001,0.067,2030,1,5000
Failed,,,3571,0.999,0.999,2990,1,1
Failed,,,4682,0.999,0.001,2512,729,5000
Failed,,,5000,0.001,0.999,4718,1,5000
Failed,,,4870,0.999,0.001,3644,872,1
Failed,,,1834,0.999,0.001,2686,5000,1
Failed,,,4152,0.999,0.001,2337,3528,2260
Failed,,,4454,0.001,0.001,3239,1769,5000
Failed,,,4390,0.001,0.999,3233,2053,1
Failed,,,4284,0.999,0.001,2202,1569,2271
Failed,,,4095,0.001,0.001,2668,2264,3048
Failed,,,1873,0.001,0.999,2335,5000,1
Failed,,,4042,0.001,0.001,3614,1680,5000
Failed,,,1835,0.001,0.999,4347,4885,1
Failed,,,1955,0.001,0.001,2822,5000,1820
Failed,,,4276,0.999,0.999,3210,5000,5000
Failed,,,1804,0.999,0.999,2243,5000,1
Failed,,,4889,0.001,0.096,2376,5000,1
Failed,,,4380,0.001,0.001,5000,3997,1
Failed,,,1940,0.001,0.999,2872,5000,931
Failed,,,3811,0.809,0.001,5000,2191,5000
Failed,,,1540,0.001,0.999,4792,5000,1
Failed,,,4145,0.001,0.999,4217,1,1
Failed,,,4470,0.001,0.001,3089,713,5000
Failed,,,3841,0.999,0.232,4046,1,5000
Failed,,,3877,0.999,0.001,2558,5000,3761
Failed,,,3977,0.999,0.999,5000,5000,1409
Failed,,,4223,0.999,0.999,3118,1782,5000
Failed,,,4805,0.999,0.999,5000,1,1
Failed,,,4873,0.008,0.001,3061,1,1
Failed,,,4729,0.001,0.001,5000,1,4429
Failed,,,3756,0.999,0.001,3096,126,5000
Failed,,,1955,0.999,0.001,5000,3169,1
Failed,,,4498,0.001,0.999,3214,1,2410
Failed,,,3782,0.001,0.999,5000,5000,5000
Failed,,,4205,0.999,0.999,2846,1008,3144
Failed,,,3859,0.999,0.999,2319,2662,4461
Failed,,,3916,0.999,0.999,2341,5000,5000
Failed,,,3762,0.001,0.999,3168,1,562
Failed,,,4355,0.999,0.001,3710,5000,3269
Failed,,,3672,0.999,0.001,3579,5000,5000
Failed,,,4994,0.001,0.999,2563,1296,2706
Failed,,,3765,0.991,0.999,3855,1,1
Failed,,,4088,0.999,0.999,3555,2930,2597
Failed,,,4583,0.999,0.999,2594,4865,1
Failed,,,4541,0.999,0.999,2330,5000,5000
Failed,,,4296,0.999,0.001,5000,4458,2942
Failed,,,3761,0.999,0.001,5000,5000,5000
Failed,,,4092,0.001,0.001,3215,2113,4555
Failed,,,3659,0.999,0.001,2458,5000,1
Failed,,,3830,0.999,0.999,3244,3736,1
Failed,,,4282,0.001,0.999,3144,2818,3767
Failed,,,1926,0.001,0.999,2137,5000,1
Failed,,,4291,0.999,0.999,5000,5000,638
Failed,,,1719,0.001,0.001,3558,4805,1
Failed,,,3744,0.001,0.999,5000,4903,5000
Failed,,,4786,0.001,0.999,3087,1,321
Failed,,,4843,0.999,0.001,2302,5000,1
Failed,,,4165,0.999,0.001,5000,1862,5000
Failed,,,4699,0.001,0.001,2639,1036,5000
Failed,,,1721,0.001,0.999,2135,5000,1
Failed,,,4811,0.001,0.001,3267,5000,2962
Failed,,,3843,0.999,0.999,3381,1,4734
Failed,,,4717,0.001,0.999,2515,1,3914
Failed,,,5000,0.999,0.999,3316,5000,1379
Failed,,,3755,0.999,0.001,4590,5000,5000
Failed,,,4958,0.001,0.001,2036,1795,5000
Failed,,,4467,0.001,0.999,3211,1,5000
Failed,,,3892,0.999,0.999,3199,1,5000
Failed,,,1920,0.001,0.999,4030,4390,1
Failed,,,1922,0.999,0.999,2131,5000,1
Failed,,,4038,0.001,0.001,3037,2423,4989
Failed,,,4275,0.001,0.001,2550,5000,1
Failed,,,4356,0.999,0.999,3137,1785,1
Failed,,,1928,0.001,0.999,2285,5000,788
Failed,,,1923,0.999,0.001,2903,5000,1004
Failed,,,1951,0.001,0.999,2235,5000,477
Failed,,,4572,0.999,0.999,4376,2391,5000
Failed,,,3791,0.999,0.001,5000,1059,2337
Failed,,,1603,0.999,0.999,3546,1,4954
Failed,,,1964,0.001,0.999,2553,5000,1
Failed,,,4038,0.001,0.001,2620,2287,5000
Failed,,,1507,0.001,0.999,2492,1,3297
Failed,,,4672,0.001,0.999,5000,2948,5000
Failed,,,4152,0.001,0.999,3252,1,5000
Failed,,,3791,0.999,0.001,3246,3362,2090
Failed,,,4857,0.001,0.999,4721,4159,1
Failed,,,1912,0.001,0.999,2134,5000,541
Failed,,,4936,0.982,0.999,3094,5000,1
Failed,,,1792,0.999,0.001,4488,5000,1690
Failed,,,1862,0.001,0.999,2150,5000,1
Failed,,,1880,0.001,0.999,1936,5000,183
Failed,,,1621,0.296,0.001,5000,4236,1
Failed,,,3674,0.001,0.999,2757,5000,1440
Failed,,,1937,0.999,0.999,2102,5000,1
Failed,,,4558,0.433,0.952,1428,1991,3916
Failed,,,1631,0.778,0.099,4972,3408,1134
Failed,,,3706,0.136,0.8,2194,2775,984
Failed,,,1873,0.001,0.999,2859,5000,1
Failed,,,1837,0.001,0.999,3443,3573,1
Failed,,,1932,0.001,0.999,2753,5000,870
Failed,,,3751,0.001,0.996,4119,5000,3769
Failed,,,1874,0.999,0.999,1742,5000,1
Failed,,,4947,0.999,0.173,4237,1,5000
Failed,,,4616,0.001,0.011,3601,856,2999
Failed,,,1722,0.999,0.999,2755,4353,34
Failed,,,1465,0.999,0.999,4130,3800,4007
Failed,,,3863,0.999,0.999,2649,5000,3364
Failed,,,1894,0.001,0.999,2825,5000,874
Failed,,,1899,0.001,0.999,1998,5000,183
Failed,,,1463,0.999,0.999,2552,5000,5000
Failed,,,1611,0.999,0.001,5000,5000,1099
Failed,,,4296,0.001,0.415,3836,1,5000
Failed,,,4140,0.746,0.351,4073,1932,1051
Failed,,,1050,0.985,0.063,3024,4795,2973
Failed,,,3624,0.762,0.509,166,71,101
Failed,,,4482,0.163,0.246,4798,1871,1772
Failed,,,1870,0.501,0.828,1294,2896,3297
Failed,,,1367,0.266,0.185,517,2207,2772
Failed,,,3200,0.03,0.475,1568,4518,626
Failed,,,929,0.219,0.955,3800,346,3693
Failed,,,3941,0.482,0.635,2672,2620,331
Failed,,,2411,0.454,0.79,4919,4889,1389
Failed,,,3074,0.217,0.611,3467,2147,4590
Failed,,,3549,0.516,0.31,3532,1130,2967
Failed,,,4897,0.888,0.095,2367,883,1271
Failed,,,3680,0.924,0.685,4718,2844,1218
Failed,,,1811,0.999,0.991,4273,1167,1
Failed,,,1654,0.001,0.001,4512,2140,604
Failed,,,1747,0.999,0.999,1094,5000,1613
Failed,,,3800,0.001,0.999,1586,3547,2190
Failed,,,4770,0.999,0.001,3419,1,1042
Failed,,,4653,0.382,0.001,3240,886,417
Failed,,,4391,0.001,0.001,5000,442,1
Failed,,,4712,0.001,0.001,5000,1,5000
Failed,,,4307,0.001,0.999,2492,4417,5000
Failed,,,4768,0.001,0.999,1596,649,1763
Failed,,,4402,0.999,0.001,3042,3746,1
Failed,,,1662,0.001,0.001,1881,5000,5000
Failed,,,4988,0.001,0.82,2147,3562,5000
Failed,,,1521,0.999,0.213,3433,1162,5000
Failed,,,1561,0.001,0.001,4520,5000,1304
Failed,,,1758,0.999,0.999,4294,3297,2094
Failed,,,4907,0.001,0.001,2705,5000,1
Failed,,,1471,0.999,0.999,2891,1,3754
Failed,,,1552,0.999,0.001,5000,4365,1
Failed,,,1337,0.703,0.999,4974,2730,200
Failed,,,1754,0.999,0.001,5000,2962,947
Failed,,,1205,0.001,0.999,4338,5000,1916
Failed,,,1776,0.001,0.999,4858,1012,1
Failed,,,1469,0.68,0.999,5000,5000,763
Failed,,,1872,0.999,0.001,4450,5000,3166
Failed,,,4229,0.999,0.001,4044,3727,5000
Failed,,,1781,0.001,0.999,4386,1368,1604
Failed,,,3982,0.999,0.312,2024,458,5000
Failed,,,4018,0.218,0.293,1286,156,1161
Failed,,,1117,0.442,0.001,5000,5000,2167
Failed,,,4374,0.24,0.117,1988,5000,4033
Failed,,,4005,0.001,0.999,1424,5000,2924
Failed,,,4860,0.001,0.001,2026,1,4851
Failed,,,1684,0.001,0.999,1358,4678,3123
Failed,,,1776,0.001,0.999,4111,1,1
Failed,,,1880,0.999,0.999,4201,3027,1488
Failed,,,4709,0.999,0.001,2284,5000,1
Failed,,,5000,0.999,0.013,1866,1582,51
Failed,,,1817,0.001,0.001,4051,4179,828
Failed,,,1564,0.999,0.999,4761,1215,5000
Failed,,,4213,0.999,0.492,3414,2332,1
Failed,,,4465,0.999,0.999,3409,5000,5000
Failed,,,4096,0.015,0.521,2483,1312,911
