Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.71,1383,612,0.209,0.588,687,4177,4263
Completed,0.71,1024,2075,0.779,0.315,3161,3420,2672
Completed,0.71,1789,2522,0.532,0.295,953,3059,1335
Completed,0.71,1603,201,0.876,0.058,1470,606,4825
Completed,0.7,1557,312,0.113,0.348,164,2566,3778
Completed,0.71,1759,527,0.787,0.753,1877,1436,4613
Completed,0.71,1571,2306,0.486,0.424,1225,1353,782
Completed,0.71,885,50,0.342,0.418,1657,4225,4686
Completed,0.72,1361,460,0.51,0.949,1187,364,3802
Completed,0.75,560,1,0.999,0.001,906,3786,3022
Completed,0.75,103,1,0.999,0.001,2844,1,3804
Completed,0.75,125,1,0.999,0.899,2865,1,5000
Completed,0.75,111,1,0.999,0.001,2822,1,812
Completed,0.75,510,1,0.999,0.001,2873,5000,5000
Completed,0.74,1290,1,0.999,0.697,3199,1969,5000
Completed,0.75,112,1,0.999,0.83,2990,1,3084
Completed,0.75,477,1,0.999,0.001,2598,5000,3350
Completed,0.73,13,1289,0.001,0.001,1,5000,5000
Completed,0.73,13,994,0.001,0.001,1,2711,3265
Completed,0.75,369,1,0.999,0.001,3536,2154,5000
Completed,0.75,347,1,0.001,0.001,3297,3533,4207
Completed,0.75,105,1,0.999,0.001,3914,1,5000
