detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
BNDM,Electricity,distance,distance_I,not_applicable,distance_I,0.18107081699983912,0.27213068227146614,,,,,1384,5,121,0.5238095238095235,1.0,1.0,0.6526600636530578,0.15751485741993643,0.23119334152148674,0.22180680668918437,0.13784329717382515,True,20,0.15874968947317938,0.050416666666666665,0.5,1.0,0.1663507133643468,0.10000000000000005,0.7527441761391385,0.4263720880695693,0.5714285714285712,0.9141181778787576
BNDM,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.20713845884556137,0.3116672253349711,,,,,930,20,144,0.3720930232558139,1.0,1.0,0.2011983928290295,0.24504090689068733,0.3325886090440764,0.1891391093758058,0.08522767952209581,True,20,0.10344009833487593,0.14930069930069928,0.15,0.35,0.12946531585782578,0.5925925925925927,0.7304613810811801,0.6615269868368864,0.7441860465116279,0.7846921180130029
BNDM,GasSensor,distance,distance_I,not_applicable,distance_I,0.341950225560196,0.49025467064184186,,,,,1075,11,43,0.2500000000000001,1.0,1.0,0.4383308947855384,0.3493667861348345,0.4813001072871259,0.31512867028390806,0.2231882073978193,True,20,0.0792009034550585,0.1630952380952381,0.05,0.2,0.25672515984590955,0.1666666666666664,0.9192766485931423,0.5429716576299044,0.3749999999999999,0.9546601874453976
BNDM,PokerHand,distance,distance_I,not_applicable,distance_I,0.5253667074144475,0.7230464482725067,,,,,1342,24,103,0.0,1.0,1.0,0.6245072338361592,0.4986255592153841,0.6931687102453299,0.06971854946080788,0.01591404444536497,True,20,0.041912240490057096,0.15147058823529408,0.1,0.3,0.03806861360312777,0.9857142857142857,0.7972065599382073,0.8914604228262465,0.9857142857142857,0.9238525302313164
BNDM,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.42805655942549536,0.5931481671114609,,,,,1115,20,100,0.0625,1.0,1.0,0.6301711430641034,0.4528475015204759,0.6228304636916778,0.10946959001441287,0.03604919819263047,True,20,0.044654594366519765,0.0590909090909091,0.65,0.85,0.04407664447634603,0.8333333333333333,1.0,0.9166666666666666,0.8437499999999999,1.0
BNDM,SensorStream,distance,distance_I,not_applicable,distance_I,0.4418209908237652,0.629555168402635,,,,,1073,20,92,0.0363636363636363,1.0,1.0,0.252269484004008,0.2186957941900781,0.328301929444712,0.3781186857598966,0.25678555436854406,True,20,0.06944278741137332,0.2763736263736264,0.1,0.3,0.26125941975670275,0.22641509433962273,0.8792621223969981,0.5528386083683104,0.2545454545454546,0.9097206044796464
CDBD,Electricity,distance,distance_I,not_applicable,distance_I,0.43644491271817143,0.6134079872106196,,,,,1748,4,85,0.7368421052631582,1.0,1.0,0.8585304723925451,0.4701659905192759,0.6483323855808243,0.08153991020868814,0.04549860712441931,True,20,0.12766323956288644,0.0494047619047619,0.6,0.95,0.07717522756103115,0.40000000000000085,1.0,0.7000000000000004,0.8421052631578951,1.0
CDBD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.13748135200139314,0.20791134629243618,,,,,1390,7,222,0.84375,1.0,1.0,0.6648355973966004,0.14277237724020445,0.21124357493939616,0.06325086988945973,0.04661942567354611,True,20,0.3987350648548094,0.539819004524887,0.0,0.0,0.0785799495625582,0.8,0.6418261039251137,0.7209130519625568,0.96875,0.8799528600939286
CDBD,GasSensor,distance,distance_I,not_applicable,distance_I,0.3578965543589737,0.4787006827401838,,,,,1152,1,56,1.0,1.0,1.0,1.0,0.40026163282195965,0.5415651115989424,0.19454624850335303,0.19454624850335303,True,20,0.6613702301527371,0.1618181818181818,0.0,0.05,0.38128741937196364,0.6315789473684211,0.901785825110776,0.7666823862395986,0.6315789473684211,0.901785825110776
CDBD,PokerHand,distance,distance_I,not_applicable,distance_I,0.3135644135883957,0.45846355949230094,,,,,1757,6,511,0.5882352941176467,1.0,1.0,0.6646590415731142,0.3797078110961001,0.5427975534355239,0.14936624595318274,0.073803274850168,True,20,0.08166733697645633,0.03568627450980392,0.75,1.0,0.12661253282643617,0.2857142857142858,0.8918158709143303,0.5887650783143081,0.7058823529411763,0.9637214304658336
CDBD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.1654009407350103,0.24124348620931305,,,,,3290,9,242,0.1999999999999999,1.0,1.0,0.7060587157826583,0.14166929850114543,0.2101115827131335,0.2653013534247432,0.20691676140209733,True,20,0.44158470205708333,0.3576763485477178,0.0,0.0,0.36753527347645126,0.5833333333333333,0.0,0.29166666666666663,0.6666666666666665,0.6484964219243181
CDBD,SensorStream,distance,distance_I,not_applicable,distance_I,0.6227271611979174,0.8297769606292518,,,,,1319,4,457,0.6666666666666666,1.0,1.0,0.9533116630020052,0.6054171712319164,0.8162237947236982,0.057252411916116706,0.040251830505272396,True,20,0.04582210733085325,0.09868421052631579,0.45,0.7,0.03830117201879629,0.6666666666666665,0.6067028693315796,0.636684767999123,0.8888888888888888,0.9816376110230084
DAWIDD,Electricity,distance,distance_I,not_applicable,distance_I,0.05750053992352971,0.08852505261552295,,,,,3214,2,104,0.9565217391304348,1.0,1.0,0.3655863506230127,0.41007102297170245,0.5961698009526551,0.0652173913043479,0.0448725533368957,True,20,0.20487029119180655,0.0466019417475728,0.7,0.95,0.1086956521739132,0.0,1.0,0.5,0.8695652173913042,1.0
DAWIDD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.4874353839534485,0.6692699502258727,,,,,1101,13,76,0.1304347826086953,1.0,1.0,0.0270457548106721,0.45708883907891534,0.6361002772929899,0.43478260869565233,0.275310178103805,True,20,0.022558685260637524,0.05933333333333335,0.8,0.9,0.3946488294314383,0.0,1.0,0.5,0.1304347826086953,1.0
DAWIDD,GasSensor,distance,distance_I,not_applicable,distance_I,0.4943390690718674,0.6504189236714819,,,,,2040,8,28,0.4473684210526317,1.0,1.0,0.0,0.5228408999040284,0.6845406796611323,0.30263157894736836,0.1591355384798635,True,20,0.06650438765825853,0.08148148148148147,0.45,0.45,0.22697368421052622,0.0,1.0,0.5,0.3947368421052632,1.0
DAWIDD,PokerHand,distance,distance_I,not_applicable,distance_I,0.4594716978512672,0.6514062854402353,,,,,2473,17,135,0.0136986301369863,1.0,1.0,0.4167822782181515,0.4719914394729894,0.6600915642819376,0.1930205315288982,0.07154003730038798,True,20,0.019832919188666965,0.01791044776119403,0.9,1.0,0.10989516634649465,0.6944444444444445,1.0,0.8472222222222223,0.6986301369863014,1.0
DAWIDD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,-0.2198103662014166,-0.33881689294244216,,,,,1924,23,112,0.2222222222222221,1.0,1.0,0.2083446294237317,0.23878500061583127,0.3624621129138732,0.43085103358767485,0.3254652227596143,True,20,0.1523953415323668,0.08963963963963964,0.15,0.65,0.5194574753190493,0.0,0.9711291594632664,0.4855645797316332,0.1388888888888888,0.9771442440360438
DAWIDD,SensorStream,distance,distance_I,not_applicable,distance_I,0.472136178767492,0.6754898035892293,,,,,897,17,141,0.0909090909090909,1.0,1.0,0.0,0.4580733615333228,0.6434514394363816,0.2909185881345969,0.1139649149163994,True,20,0.019799620877755435,0.05821428571428572,0.55,0.95,0.14474035799762439,0.43333333333333346,0.994663669601445,0.7139985014673893,0.4848484848484849,0.994663669601445
