Status,ACCURACY,RUNTIME,recent_samples_size,n_subspaces,feature_percentage,alpha,window_size,mode
Completed,0.6,184,4078,1,0.265,0.999,441,EDFSMode.RANDOM
Completed,0.6,231,4850,36,0.267,0.001,542,EDFSMode.RANDOM
Completed,0.61,147,3922,100,0.001,0.001,377,EDFSMode.RANDOM
Completed,0.59,244,3890,77,0.476,0.592,1000,EDFSMode.RANDOM
Completed,0.57,62,980,42,0.072,0.001,624,EDFSMode.RANDOM
Completed,0.6,106,4355,56,0.265,0.999,825,EDFSMode.RANDOM
Completed,0.6,129,4262,100,0.217,0.001,730,EDFSMode.RANDOM
Completed,0.58,244,4729,1,0.753,0.999,851,EDFSMode.RANDOM
Completed,0.58,72,3645,86,0.07,0.999,988,EDFSMode.RANDOM
Completed,0.6,965,3664,74,0.463,0.001,715,EDFSMode.RANDOM
Completed,0.6,91,4698,56,0.17,0.001,900,EDFSMode.RANDOM
Completed,0.43,110,4235,1,0.09,0.999,100,EDFSMode.RANDOM
Completed,0.59,661,3386,23,0.674,0.999,687,EDFSMode.RANDOM
Completed,0.6,98,4598,91,0.06,0.999,887,EDFSMode.RANDOM
Completed,0.6,76,3395,30,0.175,0.999,701,EDFSMode.RANDOM
Completed,0.59,113,4417,17,0.465,0.999,1000,EDFSMode.RANDOM
Completed,0.6,89,899,100,0.001,0.001,411,EDFSMode.RANDOM
Completed,0.59,82,4352,46,0.144,0.999,1000,EDFSMode.RANDOM
Completed,0.61,163,3454,53,0.086,0.001,326,EDFSMode.RANDOM
Completed,0.61,142,1054,83,0.001,0.001,260,EDFSMode.RANDOM
Completed,0.6,88,3983,23,0.205,0.999,751,EDFSMode.RANDOM
Completed,0.59,260,4844,83,0.483,0.911,1000,EDFSMode.RANDOM
Completed,0.62,144,4910,38,0.066,0.001,401,EDFSMode.RANDOM
Completed,0.61,187,4831,34,0.001,0.557,317,EDFSMode.RANDOM
Completed,0.62,187,1087,63,0.161,0.515,224,EDFSMode.RANDOM
Completed,0.6,85,4149,84,0.001,0.382,855,EDFSMode.RANDOM
Completed,0.61,220,4808,38,0.032,0.614,236,EDFSMode.RANDOM
Completed,0.6,90,3914,22,0.151,0.505,717,EDFSMode.RANDOM
Completed,0.6,124,3738,72,0.001,0.39,475,EDFSMode.RANDOM
Completed,0.61,327,4860,75,0.001,0.999,236,EDFSMode.RANDOM
Completed,0.62,473,3869,67,0.001,0.999,100,EDFSMode.RANDOM
Completed,0.6,116,4169,58,0.101,0.999,560,EDFSMode.RANDOM
Completed,0.6,124,4612,67,0.001,0.574,615,EDFSMode.RANDOM
Completed,0.61,108,975,35,0.001,0.553,269,EDFSMode.RANDOM
Completed,0.62,133,932,25,0.001,0.001,239,EDFSMode.RANDOM
Completed,0.61,175,1075,69,0.199,0.487,250,EDFSMode.RANDOM
Completed,0.62,511,5000,39,0.035,0.999,100,EDFSMode.RANDOM
Completed,0.61,124,1156,64,0.001,0.999,270,EDFSMode.RANDOM
Completed,0.61,115,3744,56,0.065,0.999,637,EDFSMode.RANDOM
Completed,0.59,109,4306,65,0.145,0.411,1000,EDFSMode.RANDOM
Completed,0.61,178,4945,32,0.001,0.239,294,EDFSMode.RANDOM
Completed,0.59,84,4040,92,0.001,0.001,916,EDFSMode.RANDOM
Completed,0.61,131,3438,85,0.001,0.999,326,EDFSMode.RANDOM
Completed,0.6,138,4022,85,0.001,0.626,540,EDFSMode.RANDOM
Completed,0.62,310,1191,55,0.001,0.873,100,EDFSMode.RANDOM
Completed,0.61,155,4034,66,0.252,0.999,673,EDFSMode.RANDOM
Completed,0.61,129,4671,58,0.065,0.999,478,EDFSMode.RANDOM
Completed,0.56,64,3445,48,0.001,0.675,956,EDFSMode.RANDOM
Completed,0.6,115,3763,26,0.109,0.999,548,EDFSMode.RANDOM
Completed,0.61,94,3711,62,0.037,0.454,683,EDFSMode.RANDOM
Completed,0.6,127,4013,100,0.001,0.999,551,EDFSMode.RANDOM
Completed,0.62,258,4893,26,0.203,0.999,226,EDFSMode.RANDOM
Completed,0.61,191,1121,13,0.362,0.999,275,EDFSMode.RANDOM
Completed,0.58,333,3929,1,0.999,0.001,860,EDFSMode.RANDOM
Completed,0.62,211,3911,31,0.001,0.802,255,EDFSMode.RANDOM
Completed,0.6,175,5000,100,0.193,0.999,562,EDFSMode.RANDOM
Completed,0.61,165,977,60,0.066,0.523,211,EDFSMode.RANDOM
Completed,0.6,152,3256,44,0.296,0.999,376,EDFSMode.RANDOM
Completed,0.6,95,3914,13,0.209,0.468,676,EDFSMode.RANDOM
Completed,0.6,193,3833,10,0.421,0.458,558,EDFSMode.RANDOM
Completed,0.61,430,4492,16,0.404,0.999,284,EDFSMode.RANDOM
Completed,0.62,266,4035,26,0.001,0.367,209,EDFSMode.RANDOM
Completed,0.59,250,4193,32,0.525,0.001,1000,EDFSMode.RANDOM
Completed,0.59,93,843,22,0.143,0.001,454,EDFSMode.RANDOM
Completed,0.61,1159,2341,100,0.4,0.999,100,EDFSMode.RANDOM
Completed,0.61,227,4705,90,0.001,0.303,254,EDFSMode.RANDOM
Completed,0.61,402,3499,83,0.45,0.999,288,EDFSMode.RANDOM
Completed,0.61,720,4367,19,0.297,0.999,100,EDFSMode.RANDOM
Completed,0.61,154,1050,65,0.072,0.539,265,EDFSMode.RANDOM
Completed,0.62,203,4982,51,0.292,0.999,406,EDFSMode.RANDOM
Completed,0.61,300,4431,66,0.052,0.431,192,EDFSMode.RANDOM
Completed,0.6,211,5000,21,0.369,0.001,604,EDFSMode.RANDOM
Completed,0.62,233,1215,78,0.045,0.999,169,EDFSMode.RANDOM
Completed,0.61,247,3651,40,0.242,0.999,245,EDFSMode.RANDOM
Completed,0.59,144,3871,98,0.299,0.001,1000,EDFSMode.RANDOM
Completed,0.59,213,3954,1,0.934,0.001,1000,EDFSMode.RANDOM
Completed,0.61,239,5000,21,0.4,0.999,438,EDFSMode.RANDOM
Completed,0.61,120,3754,58,0.102,0.001,532,EDFSMode.RANDOM
Completed,0.6,102,5000,61,0.122,0.001,818,EDFSMode.RANDOM
Completed,0.6,156,4508,22,0.2,0.001,832,EDFSMode.RANDOM
Completed,0.59,146,3842,100,0.036,0.432,884,EDFSMode.RANDOM
Completed,0.59,140,3459,62,0.34,0.999,863,EDFSMode.RANDOM
Completed,0.61,135,961,29,0.001,0.999,311,EDFSMode.RANDOM
Completed,0.6,142,3528,100,0.065,0.248,557,EDFSMode.RANDOM
Completed,0.62,830,4542,90,0.467,0.868,425,EDFSMode.RANDOM
Completed,0.6,122,1156,82,0.051,0.999,498,EDFSMode.RANDOM
Completed,0.59,89,3685,31,0.024,0.001,898,EDFSMode.RANDOM
Completed,0.6,148,1316,100,0.166,0.509,670,EDFSMode.RANDOM
Completed,0.6,116,2463,100,0.001,0.001,263,EDFSMode.RANDOM
Completed,0.62,312,4953,28,0.249,0.521,406,EDFSMode.RANDOM
Completed,0.61,169,1254,87,0.065,0.999,337,EDFSMode.RANDOM
Completed,0.59,115,4405,89,0.001,0.999,961,EDFSMode.RANDOM
Completed,0.61,184,4206,82,0.198,0.999,636,EDFSMode.RANDOM
Completed,0.6,185,5000,84,0.192,0.999,620,EDFSMode.RANDOM
Completed,0.59,91,836,48,0.001,0.999,490,EDFSMode.RANDOM
Completed,0.57,101,2803,100,0.048,0.001,529,EDFSMode.RANDOM
Completed,0.61,261,5000,84,0.28,0.708,335,EDFSMode.RANDOM
Completed,0.6,156,3902,92,0.214,0.522,729,EDFSMode.RANDOM
Completed,0.6,392,3997,96,0.305,0.001,840,EDFSMode.RANDOM
Completed,0.61,234,1075,63,0.22,0.635,201,EDFSMode.RANDOM
Completed,0.6,105,1044,33,0.062,0.999,418,EDFSMode.RANDOM
Completed,0.59,94,4852,82,0.001,0.999,1000,EDFSMode.RANDOM
Completed,0.61,692,1307,100,0.452,0.413,340,EDFSMode.RANDOM
Completed,0.61,140,1157,91,0.001,0.548,320,EDFSMode.RANDOM
Completed,0.53,70,3000,100,0.05,0.044,938,EDFSMode.RANDOM
Completed,0.59,262,4429,88,0.317,0.395,916,EDFSMode.RANDOM
Completed,0.59,124,5000,57,0.335,0.38,1000,EDFSMode.RANDOM
Completed,0.58,80,892,94,0.074,0.001,588,EDFSMode.RANDOM
Completed,0.43,28,55,14,0.13,0.406,378,EDFSMode.RANDOM
Completed,0.37,79,2013,38,0.251,0.984,349,EDFSMode.RANDOM
Completed,0.41,109,103,58,0.432,0.085,829,EDFSMode.RANDOM
Completed,0.38,1861,2109,55,0.691,0.29,981,EDFSMode.RANDOM
Completed,0.4,42,2042,46,0.177,0.732,568,EDFSMode.RANDOM
Completed,0.4,5588,122,43,0.947,0.89,720,EDFSMode.RANDOM
Completed,0.36,64,2035,66,0.288,0.207,782,EDFSMode.RANDOM
Completed,0.37,3259,2097,35,0.834,0.772,766,EDFSMode.RANDOM
Completed,0.59,376,1833,8,0.461,0.403,775,EDFSMode.RANDOM
Completed,0.61,366,4751,100,0.363,0.212,316,EDFSMode.RANDOM
Completed,0.6,189,3224,6,0.436,0.074,513,EDFSMode.RANDOM
Completed,0.6,4616,3412,76,0.786,0.809,660,EDFSMode.RANDOM
Completed,0.42,116,1062,1,0.082,0.444,270,EDFSMode.RANDOM
Completed,0.59,96,4737,33,0.359,0.237,905,EDFSMode.RANDOM
Completed,0.61,101,3865,66,0.184,0.036,779,EDFSMode.RANDOM
Completed,0.61,5035,1820,41,0.95,0.712,489,EDFSMode.RANDOM
Completed,0.61,301,3349,71,0.498,0.039,568,EDFSMode.RANDOM
Completed,0.62,1287,2474,18,0.649,0.848,108,EDFSMode.RANDOM
Completed,0.6,166,921,95,0.089,0.461,403,EDFSMode.RANDOM
Completed,0.59,3430,4899,43,0.808,0.645,833,EDFSMode.RANDOM
Completed,0.59,583,4068,76,0.559,0.533,1000,EDFSMode.RANDOM
Completed,0.51,87,2539,12,0.249,0.145,702,EDFSMode.RANDOM
Completed,0.6,121,2864,98,0.106,0.153,382,EDFSMode.RANDOM
Completed,0.4,1175,202,23,0.778,0.595,999,EDFSMode.RANDOM
Completed,0.6,240,1690,67,0.334,0.421,564,EDFSMode.RANDOM
Completed,0.61,930,4033,42,0.531,0.833,254,EDFSMode.RANDOM
Completed,0.42,4761,34,87,0.738,0.589,270,EDFSMode.RANDOM
Completed,0.33,321,2761,1,0.158,0.364,948,EDFSMode.RANDOM
Completed,0.4,833,2156,31,0.687,0.11,878,EDFSMode.RANDOM
Completed,0.34,218,18,34,0.439,0.269,917,EDFSMode.RANDOM
Completed,0.4,83,2139,43,0.342,0.396,906,EDFSMode.RANDOM
Completed,0.37,235,64,46,0.534,0.229,832,EDFSMode.RANDOM
Completed,0.33,507,2010,4,0.913,0.631,866,EDFSMode.RANDOM
Completed,0.42,31,164,7,0.213,0.995,933,EDFSMode.RANDOM
Completed,0.42,52,2072,87,0.098,0.093,456,EDFSMode.RANDOM
Completed,0.33,32,5,55,0.082,0.793,717,EDFSMode.RANDOM
Completed,0.36,285,22,1,0.85,0.099,519,EDFSMode.RANDOM
Completed,0.4,1189,129,69,0.586,0.421,969,EDFSMode.RANDOM
Completed,0.61,6414,1888,88,0.712,0.946,166,EDFSMode.RANDOM
Completed,0.61,147,4851,14,0.421,0.301,766,EDFSMode.RANDOM
Completed,0.61,121,4063,84,0.12,0.471,637,EDFSMode.RANDOM
Completed,0.61,1284,1701,9,0.761,0.774,293,EDFSMode.RANDOM
Completed,0.53,553,2875,28,0.549,0.543,900,EDFSMode.RANDOM
Completed,0.58,86,1256,63,0.046,0.609,719,EDFSMode.RANDOM
Completed,0.6,109,1251,47,0.181,0.571,657,EDFSMode.RANDOM
Completed,0.44,934,346,67,0.62,0.245,814,EDFSMode.RANDOM
Completed,0.6,118,3512,3,0.193,0.884,432,EDFSMode.RANDOM
Completed,0.57,1002,3483,73,0.655,0.311,935,EDFSMode.RANDOM
Completed,0.61,378,835,48,0.478,0.944,334,EDFSMode.RANDOM
Completed,0.6,108,4661,17,0.208,0.738,630,EDFSMode.RANDOM
Completed,0.6,132,4243,87,0.252,0.534,730,EDFSMode.RANDOM
Completed,0.61,1103,1285,13,0.617,0.212,201,EDFSMode.RANDOM
Completed,0.57,56,568,56,0.06,0.771,463,EDFSMode.RANDOM
Completed,0.5,1527,2616,31,0.822,0.481,805,EDFSMode.RANDOM
Completed,0.45,190,2387,1,0.538,0.124,696,EDFSMode.RANDOM
Completed,0.59,2421,3713,32,0.776,0.322,543,EDFSMode.RANDOM
Completed,0.6,174,3602,80,0.592,0.247,735,EDFSMode.RANDOM
Completed,0.61,143,637,5,0.29,0.506,196,EDFSMode.RANDOM
Completed,0.6,92,4467,35,0.022,0.799,828,EDFSMode.RANDOM
Completed,0.59,176,4123,68,0.438,0.971,926,EDFSMode.RANDOM
Completed,0.61,1722,1483,43,0.678,0.276,343,EDFSMode.RANDOM
Completed,0.6,105,1898,38,0.129,0.374,669,EDFSMode.RANDOM
Completed,0.56,1462,1211,81,0.695,0.672,868,EDFSMode.RANDOM
Completed,0.62,274,2980,55,0.167,0.339,134,EDFSMode.RANDOM
Completed,0.59,325,1811,85,0.398,0.109,880,EDFSMode.RANDOM
Completed,0.61,640,3836,10,0.72,0.644,501,EDFSMode.RANDOM
Completed,0.61,4736,4765,93,0.801,0.568,409,EDFSMode.RANDOM
Completed,0.6,670,1091,75,0.509,0.86,563,EDFSMode.RANDOM
Completed,0.61,320,3421,50,0.375,0.386,256,EDFSMode.RANDOM
Completed,0.61,117,1181,45,0.144,0.008,470,EDFSMode.RANDOM
Completed,0.61,11680,2917,87,0.864,0.899,248,EDFSMode.RANDOM
Completed,0.49,23,267,12,0.004,0.347,571,EDFSMode.RANDOM
Completed,0.57,276,1592,56,0.57,0.669,995,EDFSMode.RANDOM
Completed,0.61,196,3937,32,0.311,0.086,387,EDFSMode.RANDOM
Completed,0.61,159,4964,73,0.23,0.132,509,EDFSMode.RANDOM
Completed,0.58,774,1134,92,0.46,0.425,663,EDFSMode.RANDOM
Completed,0.62,1045,3183,16,0.657,0.82,155,EDFSMode.RANDOM
Completed,0.6,1905,970,15,0.825,0.692,363,EDFSMode.RANDOM
Completed,0.6,1211,4796,47,0.61,0.984,658,EDFSMode.RANDOM
Completed,0.62,3798,4670,59,0.639,0.068,233,EDFSMode.RANDOM
Completed,0.45,1745,118,82,0.648,0.521,491,EDFSMode.RANDOM
Completed,0.57,215,3105,7,0.483,0.234,779,EDFSMode.RANDOM
Completed,0.59,2365,2691,65,0.702,0.399,409,EDFSMode.RANDOM
Completed,0.43,83,338,40,0.432,0.846,972,EDFSMode.RANDOM
Completed,0.62,232,4169,22,0.13,0.584,225,EDFSMode.RANDOM
Completed,0.61,756,4429,77,0.33,0.632,122,EDFSMode.RANDOM
Completed,0.44,6783,298,90,0.834,0.814,783,EDFSMode.RANDOM
Completed,0.6,62,2963,16,0.033,0.431,487,EDFSMode.RANDOM
Completed,0.57,69,470,33,0.117,0.552,419,EDFSMode.RANDOM
Completed,0.61,1042,1345,76,0.559,0.496,217,EDFSMode.RANDOM
Completed,0.45,399,4300,1,0.323,0.751,602,EDFSMode.RANDOM
Completed,0.6,126,4601,97,0.157,0.953,702,EDFSMode.RANDOM
Completed,0.56,11650,2256,21,0.977,0.292,116,EDFSMode.RANDOM
Completed,0.59,152,932,65,0.409,0.723,547,EDFSMode.RANDOM
Completed,0.59,1215,3582,41,0.707,0.031,835,EDFSMode.RANDOM
Completed,0.6,197,3550,62,0.376,0.562,632,EDFSMode.RANDOM
Completed,0.57,180,455,100,0.249,0.71,320,EDFSMode.RANDOM
Completed,0.55,2211,2809,25,0.886,0.045,611,EDFSMode.RANDOM
Completed,0.58,858,4559,7,0.947,0.486,932,EDFSMode.RANDOM
Completed,0.6,1639,4352,98,0.531,0.282,808,EDFSMode.RANDOM
Completed,0.6,257,1372,24,0.354,0.963,461,EDFSMode.RANDOM
Completed,0.5,42,2542,41,0.083,0.732,729,EDFSMode.RANDOM
Completed,0.59,80,1552,6,0.164,0.638,816,EDFSMode.RANDOM
Completed,0.61,497,2722,38,0.401,0.93,211,EDFSMode.RANDOM
Completed,0.59,2706,3049,93,0.683,0.701,575,EDFSMode.RANDOM
Completed,0.49,866,96,17,0.451,0.052,244,EDFSMode.RANDOM
Completed,0.61,8402,1723,72,0.881,0.994,393,EDFSMode.RANDOM
Completed,0.59,122,3766,48,0.236,0.251,988,EDFSMode.RANDOM
Completed,0.6,109,4833,55,0.287,0.455,865,EDFSMode.RANDOM
Completed,0.46,610,2181,31,0.582,0.791,517,EDFSMode.RANDOM
Completed,0.62,213,1002,88,0.025,0.224,146,EDFSMode.RANDOM
Completed,0.59,1133,3355,13,0.857,0.531,673,EDFSMode.RANDOM
Completed,0.59,6376,3793,52,0.911,0.782,759,EDFSMode.RANDOM
Completed,0.61,295,1775,26,0.207,0.465,172,EDFSMode.RANDOM
Completed,0.61,122,1958,51,0.196,0.092,650,EDFSMode.RANDOM
Completed,0.61,6077,4938,26,0.935,0.663,282,EDFSMode.RANDOM
Completed,0.61,2651,3973,72,0.605,0.616,178,EDFSMode.RANDOM
Completed,0.61,116,1633,46,0.279,0.138,753,EDFSMode.RANDOM
Completed,0.6,583,1842,14,0.69,0.577,642,EDFSMode.RANDOM
Completed,0.36,37,51,70,0.135,0.377,894,EDFSMode.RANDOM
Completed,0.59,11195,3016,45,0.998,0.87,376,EDFSMode.RANDOM
Completed,0.53,80,2757,78,0.218,0.513,855,EDFSMode.RANDOM
Completed,0.41,56,33,2,0.117,0.779,289,EDFSMode.RANDOM
Completed,0.61,1395,1426,59,0.472,0.804,110,EDFSMode.RANDOM
Completed,0.6,1157,4101,35,0.645,0.44,709,EDFSMode.RANDOM
Completed,0.6,3530,4500,64,0.812,0.27,581,EDFSMode.RANDOM
Completed,0.61,87,2475,39,0.054,0.977,237,EDFSMode.RANDOM
Completed,0.58,1914,674,95,0.623,0.039,426,EDFSMode.RANDOM
Completed,0.6,3908,885,37,0.741,0.194,300,EDFSMode.RANDOM
Completed,0.52,79,2219,81,0.185,0.761,336,EDFSMode.RANDOM
Completed,0.53,3093,705,42,0.806,0.393,627,EDFSMode.RANDOM
Completed,0.48,202,2361,97,0.362,0.59,938,EDFSMode.RANDOM
Completed,0.61,428,4379,23,0.504,0.163,330,EDFSMode.RANDOM
Completed,0.61,11601,4210,80,0.953,0.118,453,EDFSMode.RANDOM
Completed,0.61,165,4264,61,0.015,0.676,353,EDFSMode.RANDOM
Completed,0.55,2918,1302,36,0.867,0.077,917,EDFSMode.RANDOM
Completed,0.52,129,596,79,0.3,0.875,619,EDFSMode.RANDOM
Completed,0.59,344,2628,4,0.567,0.37,312,EDFSMode.RANDOM
Completed,0.59,824,180,49,0.518,0.741,140,EDFSMode.RANDOM
Completed,0.6,130,1678,94,0.088,0.306,497,EDFSMode.RANDOM
Completed,0.59,720,4006,19,0.796,0.94,885,EDFSMode.RANDOM
Completed,0.6,2470,4898,86,0.744,0.768,983,EDFSMode.RANDOM
Completed,0.61,322,1921,11,0.387,0.477,400,EDFSMode.RANDOM
Completed,0.6,13091,1223,54,0.944,0.537,264,EDFSMode.RANDOM
Completed,0.61,310,3128,83,0.49,0.354,353,EDFSMode.RANDOM
Completed,0.54,540,1112,8,0.628,0.893,915,EDFSMode.RANDOM
Completed,0.56,99,1040,27,0.34,0.329,791,EDFSMode.RANDOM
Completed,0.37,3293,2070,84,0.773,0.654,775,EDFSMode.RANDOM
Completed,0.62,307,4710,10,0.096,0.099,157,EDFSMode.RANDOM
Completed,0.61,549,3881,89,0.427,0.178,289,EDFSMode.RANDOM
Completed,0.61,153,1356,21,0.278,0.141,340,EDFSMode.RANDOM
Completed,0.57,2774,1479,76,0.762,0.608,906,EDFSMode.RANDOM
Completed,0.61,122,2826,23,0.122,0.329,236,EDFSMode.RANDOM
Completed,0.61,2166,4485,60,0.738,0.836,477,EDFSMode.RANDOM
Completed,0.59,205,1221,43,0.377,0.101,694,EDFSMode.RANDOM
Completed,0.61,4437,3763,31,0.918,0.968,437,EDFSMode.RANDOM
Completed,0.62,368,3549,89,0.284,0.46,164,EDFSMode.RANDOM
Completed,0.41,451,2163,11,0.582,0.728,838,EDFSMode.RANDOM
Completed,0.56,181,2303,56,0.348,0.879,294,EDFSMode.RANDOM
Completed,0.56,103,3414,46,0.518,0.182,960,EDFSMode.RANDOM
Completed,0.61,122,4296,85,0.154,0.674,751,EDFSMode.RANDOM
Completed,0.58,83,3644,19,0.262,0.716,956,EDFSMode.RANDOM
Completed,0.61,164,3692,68,0.079,0.852,304,EDFSMode.RANDOM
Completed,0.59,295,4980,2,0.441,0.552,598,EDFSMode.RANDOM
Completed,0.55,64,818,24,0.225,0.829,742,EDFSMode.RANDOM
Completed,0.61,532,4648,44,0.464,0.599,445,EDFSMode.RANDOM
Completed,0.61,447,4218,99,0.465,0.972,523,EDFSMode.RANDOM
Completed,0.44,123,254,1,0.666,0.214,760,EDFSMode.RANDOM
Completed,0.62,169,4745,13,0.131,0.846,370,EDFSMode.RANDOM
Completed,0.61,2264,2654,56,0.51,0.355,104,EDFSMode.RANDOM
Completed,0.6,140,1812,47,0.371,0.583,786,EDFSMode.RANDOM
Completed,0.6,1623,1837,65,0.542,0.471,671,EDFSMode.RANDOM
Completed,0.57,112,2600,37,0.339,0.715,441,EDFSMode.RANDOM
Completed,0.61,2601,4164,17,0.636,0.083,184,EDFSMode.RANDOM
Completed,0.61,90,3128,53,0.006,0.589,401,EDFSMode.RANDOM
Completed,0.48,5877,2403,50,0.864,0.35,627,EDFSMode.RANDOM
Completed,0.6,119,1884,91,0.069,0.009,497,EDFSMode.RANDOM
Completed,0.6,518,3662,8,0.801,0.803,731,EDFSMode.RANDOM
Completed,0.6,95,3251,29,0.174,0.216,555,EDFSMode.RANDOM
Completed,0.6,1692,3395,53,0.541,0.916,478,EDFSMode.RANDOM
Completed,0.6,96,4596,40,0.225,0.431,812,EDFSMode.RANDOM
Completed,0.59,915,3095,79,0.603,0.923,577,EDFSMode.RANDOM
Completed,0.6,171,3360,65,0.315,0.763,624,EDFSMode.RANDOM
Completed,0.4,105,2119,80,0.254,0.343,725,EDFSMode.RANDOM
Completed,0.6,513,3583,19,0.611,0.594,501,EDFSMode.RANDOM
Completed,0.61,192,3797,62,0.248,0.103,323,EDFSMode.RANDOM
Completed,0.56,1961,1177,74,0.705,0.954,805,EDFSMode.RANDOM
Completed,0.62,2586,4519,28,0.41,0.234,139,EDFSMode.RANDOM
Completed,0.6,6128,2860,92,0.793,0.726,348,EDFSMode.RANDOM
Completed,0.6,80,1435,7,0.092,0.462,568,EDFSMode.RANDOM
Completed,0.61,1213,1400,89,0.574,0.804,227,EDFSMode.RANDOM
Completed,0.6,6778,4561,71,0.926,0.514,698,EDFSMode.RANDOM
Completed,0.6,126,989,32,0.193,0.298,471,EDFSMode.RANDOM
Completed,0.61,1226,3995,44,0.73,0.634,657,EDFSMode.RANDOM
Completed,0.6,80,3628,77,0.099,0.127,843,EDFSMode.RANDOM
Completed,0.62,2602,1928,23,0.77,0.936,158,EDFSMode.RANDOM
Completed,0.35,3503,18,14,0.98,0.387,531,EDFSMode.RANDOM
Completed,0.59,2643,741,97,0.674,0.262,374,EDFSMode.RANDOM
Completed,0.55,928,560,78,0.529,0.668,485,EDFSMode.RANDOM
Completed,0.6,108,3902,24,0.356,0.393,712,EDFSMode.RANDOM
Completed,0.56,9525,3487,57,0.972,0.9,901,EDFSMode.RANDOM
Completed,0.49,58,2062,43,0.143,0.162,213,EDFSMode.RANDOM
Completed,0.43,13353,2246,100,0.908,0.447,800,EDFSMode.RANDOM
Completed,0.61,399,3319,2,0.207,0.741,118,EDFSMode.RANDOM
Completed,0.61,1223,4313,67,0.59,0.25,356,EDFSMode.RANDOM
Completed,0.43,58,153,33,0.294,0.938,590,EDFSMode.RANDOM
Completed,0.6,2821,4880,45,0.752,0.118,537,EDFSMode.RANDOM
Completed,0.6,351,2752,88,0.388,0.61,275,EDFSMode.RANDOM
Completed,0.58,1192,1719,15,0.746,0.327,953,EDFSMode.RANDOM
Completed,0.6,4878,1604,52,0.856,0.177,451,EDFSMode.RANDOM
Completed,0.6,990,4926,83,0.644,0.378,936,EDFSMode.RANDOM
Completed,0.6,457,766,17,0.471,0.684,263,EDFSMode.RANDOM
Completed,0.59,132,4029,75,0.434,0.311,997,EDFSMode.RANDOM
Completed,0.57,1160,418,27,0.697,0.5,315,EDFSMode.RANDOM
Completed,0.6,365,4243,4,0.949,0.256,864,EDFSMode.RANDOM
Completed,0.61,259,1742,84,0.23,0.92,393,EDFSMode.RANDOM
Completed,0.51,2836,2544,18,0.901,0.143,610,EDFSMode.RANDOM
Completed,0.6,137,4826,51,0.271,0.649,878,EDFSMode.RANDOM
Completed,0.61,1710,861,49,0.599,0.414,208,EDFSMode.RANDOM
Completed,0.52,5622,178,63,0.808,0.282,249,EDFSMode.RANDOM
Completed,0.59,77,4103,36,0.074,0.53,922,EDFSMode.RANDOM
Completed,0.59,2257,3267,97,0.692,0.023,678,EDFSMode.RANDOM
Completed,0.53,127,2425,6,0.427,0.789,465,EDFSMode.RANDOM
Completed,0.61,410,3679,39,0.49,0.371,334,EDFSMode.RANDOM
Completed,0.61,728,4618,9,0.536,0.988,310,EDFSMode.RANDOM
Completed,0.6,178,2995,73,0.169,0.497,515,EDFSMode.RANDOM
Completed,0.57,3308,1295,27,0.962,0.69,739,EDFSMode.RANDOM
Completed,0.62,5201,1496,69,0.45,0.035,172,EDFSMode.RANDOM
Completed,0.44,36,2379,68,0.037,0.705,967,EDFSMode.RANDOM
Completed,0.6,5011,3181,34,0.832,0.481,289,EDFSMode.RANDOM
Completed,0.59,2056,1126,12,0.816,0.543,413,EDFSMode.RANDOM
Completed,0.57,1528,1302,73,0.686,0.163,894,EDFSMode.RANDOM
Completed,0.61,695,3002,27,0.453,0.898,221,EDFSMode.RANDOM
Completed,0.61,6231,4620,94,0.812,0.391,493,EDFSMode.RANDOM
Completed,0.58,70,1087,8,0.05,0.671,706,EDFSMode.RANDOM
Completed,0.49,143,364,82,0.359,0.54,638,EDFSMode.RANDOM
Completed,0.61,858,3936,21,0.53,0.274,421,EDFSMode.RANDOM
Completed,0.61,315,3686,60,0.143,0.78,180,EDFSMode.RANDOM
Completed,0.33,13142,2026,39,0.968,0.034,850,EDFSMode.RANDOM
Completed,0.59,150,2437,97,0.204,0.325,282,EDFSMode.RANDOM
Completed,0.54,678,3279,6,0.907,0.612,945,EDFSMode.RANDOM
Completed,0.61,136,4120,63,0.296,0.12,767,EDFSMode.RANDOM
Completed,0.46,813,195,36,0.593,0.816,543,EDFSMode.RANDOM
Completed,0.6,4107,878,51,0.751,0.94,362,EDFSMode.RANDOM
Completed,0.6,141,4843,49,0.111,0.248,582,EDFSMode.RANDOM
Completed,0.48,103,43,95,0.185,0.558,194,EDFSMode.RANDOM
Completed,0.61,835,1754,18,0.39,0.449,125,EDFSMode.RANDOM
Completed,0.61,507,1621,50,0.509,0.703,296,EDFSMode.RANDOM
Completed,0.6,7769,1702,88,0.898,0.791,684,EDFSMode.RANDOM
Completed,0.58,75,2735,15,0.229,0.021,457,EDFSMode.RANDOM
Completed,0.62,2752,4868,54,0.6,0.528,240,EDFSMode.RANDOM
Completed,0.41,28,141,67,0.073,0.412,885,EDFSMode.RANDOM
Completed,0.62,3541,4301,33,0.804,0.652,200,EDFSMode.RANDOM
Completed,0.6,393,3302,100,0.429,0.145,385,EDFSMode.RANDOM
Completed,0.44,267,2229,2,0.694,0.919,615,EDFSMode.RANDOM
Completed,0.4,952,2060,57,0.491,0.688,509,EDFSMode.RANDOM
Completed,0.6,737,3485,42,0.632,0.498,747,EDFSMode.RANDOM
