Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Failed,,,3326,202,0.001,0.403
Failed,,,2971,278,0.001,0.635
Failed,,,3514,223,0.001,0.415
Failed,,,3474,170,0.001,0.386
Failed,,,5000,571,0.001,0.474
Failed,,,3550,203,0.001,0.399
Failed,,,3573,162,0.001,0.38
Failed,,,3381,222,0.001,0.418
Failed,,,3408,203,0.001,0.402
Failed,,,3246,242,0.001,0.452
Failed,,,3429,184,0.001,0.391
Failed,,,5000,563,0.001,0.468
Failed,,,3417,202,0.001,0.402
Failed,,,3535,203,0.001,0.399
Failed,,,5000,570,0.001,0.489
Failed,,,3133,279,0.001,0.637
Failed,,,3392,201,0.001,0.402
Failed,,,1,770,0.001,0.999
Failed,,,3488,202,0.001,0.401
Failed,,,3984,269,0.001,0.932
Failed,,,3445,161,0.001,0.384
Failed,,,3366,201,0.001,0.402
Failed,,,3183,242,0.001,0.448
Failed,,,3394,203,0.001,0.403
Failed,,,3582,162,0.001,0.381
Failed,,,3850,204,0.001,0.395
Failed,,,3199,240,0.001,0.449
Failed,,,3420,278,0.001,0.638
Failed,,,3408,203,0.001,0.403
Failed,,,5000,562,0.001,0.487
Failed,,,3412,201,0.001,0.402
Failed,,,2839,278,0.001,0.63
Failed,,,3127,197,0.001,0.406
Failed,,,3315,243,0.001,0.451
Failed,,,3397,202,0.001,0.401
Failed,,,3413,205,0.001,0.402
Failed,,,3400,202,0.001,0.402
Failed,,,3280,201,0.001,0.404
Failed,,,3249,243,0.001,0.452
Failed,,,3414,204,0.001,0.403
Failed,,,3357,160,0.001,0.383
Failed,,,3722,203,0.001,0.397
Failed,,,3446,556,0.001,0.524
Failed,,,3350,202,0.001,0.403
Failed,,,2934,278,0.001,0.633
Failed,,,3370,203,0.001,0.403
Failed,,,2807,277,0.001,0.629
Failed,,,3434,201,0.001,0.401
Failed,,,2914,278,0.001,0.632
Failed,,,3374,201,0.001,0.402
Failed,,,3702,203,0.001,0.396
Failed,,,3443,204,0.001,0.4
Failed,,,2928,278,0.001,0.632
Failed,,,3413,202,0.001,0.403
Failed,,,5000,556,0.001,0.423
Failed,,,3389,202,0.001,0.402
Failed,,,3445,204,0.001,0.403
Failed,,,3981,572,0.001,0.546
Failed,,,3406,203,0.001,0.402
Failed,,,3259,243,0.001,0.451
Failed,,,280,224,0.001,0.592
Failed,,,3446,202,0.001,0.401
Failed,,,3637,245,0.001,0.447
Failed,,,3407,202,0.001,0.402
Failed,,,3010,196,0.001,0.406
Failed,,,3028,278,0.001,0.637
Failed,,,3272,201,0.001,0.405
Failed,,,2798,278,0.001,0.627
Failed,,,3408,204,0.001,0.403
Failed,,,3306,244,0.001,0.451
Failed,,,3380,203,0.001,0.401
Failed,,,3416,161,0.001,0.383
Failed,,,3397,202,0.001,0.402
Failed,,,339,235,0.001,0.595
Failed,,,4236,572,0.001,0.517
Failed,,,3406,204,0.001,0.403
Failed,,,3315,201,0.001,0.404
Failed,,,5000,563,0.001,0.467
Failed,,,3388,200,0.001,0.405
Failed,,,3454,203,0.001,0.401
Failed,,,3343,203,0.001,0.402
Failed,,,2875,278,0.001,0.629
Failed,,,3452,161,0.001,0.385
Failed,,,2842,277,0.001,0.631
Failed,,,3300,202,0.001,0.404
Failed,,,4783,568,0.001,0.492
Failed,,,3404,203,0.001,0.401
Failed,,,3418,161,0.001,0.385
Failed,,,3366,203,0.001,0.403
Failed,,,3163,243,0.001,0.451
Failed,,,3662,204,0.001,0.399
Failed,,,3293,243,0.001,0.449
Failed,,,3365,203,0.001,0.403
Failed,,,3934,550,0.001,0.493
Failed,,,3457,244,0.001,0.449
Failed,,,3363,244,0.001,0.45
Failed,,,2873,279,0.001,0.631
Failed,,,3400,202,0.001,0.403
Failed,,,2677,277,0.001,0.621
Failed,,,3363,204,0.001,0.401
Failed,,,1990,505,0.001,0.69
Failed,,,3316,201,0.001,0.402
Failed,,,3473,201,0.001,0.402
Failed,,,3325,242,0.001,0.448
Failed,,,2899,278,0.001,0.633
Failed,,,3405,202,0.001,0.402
Failed,,,3417,203,0.001,0.402
Failed,,,3482,160,0.001,0.386
Failed,,,3383,222,0.001,0.418
Failed,,,3060,278,0.001,0.637
Failed,,,1,1908,0.001,0.001
Failed,,,3407,203,0.001,0.403
Failed,,,3343,201,0.001,0.405
Failed,,,3467,557,0.001,0.555
Failed,,,3386,200,0.001,0.404
Failed,,,4653,567,0.001,0.478
Failed,,,3390,203,0.001,0.403
Failed,,,5000,567,0.001,0.506
Failed,,,3406,201,0.001,0.404
Failed,,,5000,562,0.001,0.464
Failed,,,3422,203,0.001,0.401
Failed,,,3315,244,0.001,0.448
Failed,,,3437,202,0.001,0.403
Failed,,,2726,277,0.001,0.624
Failed,,,3416,203,0.001,0.403
Failed,,,3295,243,0.001,0.45
Failed,,,3401,202,0.001,0.401
Failed,,,3428,202,0.001,0.402
Failed,,,2846,278,0.001,0.63
Failed,,,3431,203,0.001,0.402
Failed,,,2856,279,0.001,0.63
Failed,,,3451,202,0.001,0.402
Failed,,,3315,243,0.001,0.449
Failed,,,4885,567,0.001,0.487
Failed,,,3495,202,0.001,0.4
Failed,,,3917,562,0.001,0.532
Failed,,,3477,203,0.001,0.401
Failed,,,4224,567,0.001,0.517
Failed,,,3407,202,0.001,0.401
Failed,,,3867,244,0.001,0.443
Failed,,,3761,203,0.001,0.397
Failed,,,3288,158,0.001,0.387
Failed,,,3427,201,0.001,0.402
Failed,,,3413,160,0.001,0.384
Failed,,,3478,201,0.001,0.404
Failed,,,3953,278,0.001,0.625
Failed,,,4224,571,0.001,0.513
Failed,,,3304,202,0.001,0.405
Failed,,,5000,567,0.001,0.456
Failed,,,3411,202,0.001,0.402
Failed,,,572,243,0.001,0.619
Failed,,,3427,203,0.001,0.403
Failed,,,3257,201,0.001,0.405
Failed,,,2725,277,0.001,0.625
Failed,,,2687,275,0.001,0.624
Failed,,,3459,203,0.001,0.402
Failed,,,3456,161,0.001,0.382
Failed,,,3485,201,0.001,0.401
Failed,,,3497,160,0.001,0.382
Failed,,,3475,202,0.001,0.401
Failed,,,3307,243,0.001,0.45
Failed,,,3434,183,0.001,0.391
Failed,,,3410,202,0.001,0.403
Failed,,,4921,571,0.001,0.486
Failed,,,3386,201,0.001,0.403
Failed,,,3329,243,0.001,0.45
Failed,,,3427,182,0.001,0.392
Failed,,,3493,202,0.001,0.402
Failed,,,3395,203,0.001,0.402
Failed,,,3502,161,0.001,0.384
Failed,,,3431,202,0.001,0.401
Failed,,,3303,243,0.001,0.449
Failed,,,3284,201,0.001,0.405
Failed,,,3511,202,0.001,0.4
Failed,,,5000,567,0.001,0.473
Failed,,,3407,203,0.001,0.402
Failed,,,2851,279,0.001,0.629
Failed,,,3418,201,0.001,0.402
Failed,,,3241,200,0.001,0.405
Failed,,,3453,161,0.001,0.384
Failed,,,5000,570,0.001,0.469
Failed,,,2459,275,0.001,0.606
Failed,,,3547,205,0.001,0.399
Failed,,,3382,162,0.001,0.382
Failed,,,3361,200,0.001,0.402
Failed,,,2884,278,0.001,0.634
Failed,,,3408,202,0.001,0.403
Failed,,,3394,202,0.001,0.402
Failed,,,2929,278,0.001,0.633
Failed,,,3703,203,0.001,0.397
Failed,,,2926,279,0.001,0.631
Failed,,,3363,201,0.001,0.405
Failed,,,3399,201,0.001,0.401
Failed,,,2146,270,0.001,0.576
Failed,,,5000,560,0.001,0.481
Failed,,,3103,278,0.001,0.639
Failed,,,3415,203,0.001,0.402
Failed,,,3329,201,0.001,0.404
Failed,,,4586,566,0.001,0.504
Failed,,,2806,278,0.001,0.627
Failed,,,3373,163,0.001,0.386
Failed,,,3398,202,0.001,0.403
Failed,,,4032,561,0.001,0.505
Failed,,,3491,204,0.001,0.401
Failed,,,3347,244,0.001,0.45
Failed,,,3541,183,0.001,0.391
Failed,,,4497,564,0.001,0.501
Failed,,,3360,203,0.001,0.404
Failed,,,3121,278,0.001,0.639
Failed,,,3394,201,0.001,0.403
Failed,,,3862,204,0.001,0.394
Failed,,,3545,277,0.001,0.637
Failed,,,3399,202,0.001,0.403
Failed,,,3231,243,0.001,0.452
Failed,,,3392,202,0.001,0.402
Failed,,,3274,242,0.001,0.45
Failed,,,3506,202,0.001,0.401
Failed,,,3553,244,0.001,0.445
Failed,,,3435,182,0.001,0.391
Failed,,,4935,271,0.001,0.878
Failed,,,3403,202,0.001,0.403
Failed,,,4951,565,0.001,0.488
Failed,,,3387,204,0.001,0.403
Failed,,,3293,159,0.001,0.385
Failed,,,3417,160,0.001,0.385
Failed,,,4125,566,0.001,0.535
Failed,,,3401,203,0.001,0.402
Failed,,,3458,202,0.001,0.401
Failed,,,3898,278,0.001,0.627
Failed,,,3863,204,0.001,0.395
Failed,,,5000,563,0.001,0.452
Failed,,,3360,201,0.001,0.403
Failed,,,2799,541,0.001,0.575
Failed,,,3448,203,0.001,0.402
Failed,,,3424,161,0.001,0.385
Failed,,,3410,200,0.001,0.403
Failed,,,3330,242,0.001,0.45
Failed,,,3506,183,0.001,0.39
Failed,,,3253,232,0.001,0.433
Failed,,,3256,200,0.001,0.406
Failed,,,4979,566,0.001,0.462
Failed,,,3314,278,0.001,0.641
Failed,,,3303,244,0.001,0.45
Failed,,,3530,202,0.001,0.401
Failed,,,3393,202,0.001,0.403
Failed,,,3235,242,0.001,0.45
Failed,,,3402,201,0.001,0.402
Failed,,,3411,202,0.001,0.404
Failed,,,3288,245,0.001,0.448
Failed,,,3322,202,0.001,0.405
Failed,,,3283,244,0.001,0.451
Failed,,,3304,202,0.001,0.404
Failed,,,5000,567,0.001,0.476
Failed,,,3642,204,0.001,0.398
Failed,,,3867,245,0.001,0.438
Failed,,,3372,201,0.001,0.404
Failed,,,3674,566,0.001,0.574
Failed,,,3199,554,0.001,0.581
Failed,,,5000,567,0.001,0.434
Failed,,,3519,203,0.001,0.398
Failed,,,3400,201,0.001,0.402
Failed,,,3401,203,0.001,0.401
Failed,,,3498,244,0.001,0.45
Failed,,,2996,237,0.001,0.45
Failed,,,3417,185,0.001,0.392
Failed,,,3488,204,0.001,0.401
Failed,,,3665,202,0.001,0.4
Failed,,,3306,242,0.001,0.448
Failed,,,3039,272,0.001,0.955
Failed,,,3037,195,0.001,0.407
Failed,,,3426,163,0.001,0.385
Failed,,,3411,202,0.001,0.403
Failed,,,3360,244,0.001,0.452
Failed,,,3365,200,0.001,0.402
Failed,,,3334,243,0.001,0.449
Failed,,,3415,178,0.001,0.389
Failed,,,3476,202,0.001,0.401
Failed,,,3199,242,0.001,0.449
Failed,,,3789,186,0.001,0.385
Failed,,,5000,571,0.001,0.492
Failed,,,3458,201,0.001,0.404
Failed,,,5000,572,0.001,0.492
Failed,,,3388,202,0.001,0.403
Failed,,,2900,280,0.001,0.63
Failed,,,5000,557,0.001,0.498
Failed,,,3365,202,0.001,0.404
Failed,,,3262,200,0.001,0.405
Failed,,,3494,244,0.001,0.45
Failed,,,5000,566,0.001,0.496
Failed,,,3384,201,0.001,0.404
Failed,,,308,228,0.001,0.591
Failed,,,3441,202,0.001,0.402
Failed,,,3040,238,0.001,0.451
Failed,,,3403,202,0.001,0.404
Failed,,,3197,278,0.001,0.639
Failed,,,3404,203,0.001,0.403
Failed,,,2515,542,0.001,0.598
Failed,,,5000,558,0.001,0.478
Failed,,,3247,201,0.001,0.403
Failed,,,2802,277,0.001,0.63
Failed,,,3682,203,0.001,0.398
Failed,,,5000,563,0.001,0.479
Failed,,,2809,277,0.001,0.628
Failed,,,3433,183,0.001,0.392
Failed,,,3355,235,0.001,0.434
Failed,,,3280,276,0.001,0.642
Failed,,,3396,201,0.001,0.403
Failed,,,3083,278,0.001,0.636
Failed,,,3401,203,0.001,0.403
Failed,,,3225,244,0.001,0.45
Failed,,,3376,202,0.001,0.403
Failed,,,5000,551,0.001,0.44
Failed,,,3198,198,0.001,0.405
Failed,,,3327,243,0.001,0.45
Failed,,,3394,182,0.001,0.393
Failed,,,3431,201,0.001,0.402
Failed,,,3260,242,0.001,0.45
Failed,,,3379,182,0.001,0.392
Failed,,,3409,201,0.001,0.402
Failed,,,3616,203,0.001,0.398
Failed,,,2838,276,0.001,0.633
Failed,,,4370,560,0.001,0.49
Failed,,,3385,202,0.001,0.403
Failed,,,5000,570,0.001,0.465
Failed,,,3174,198,0.001,0.405
Failed,,,3205,243,0.001,0.448
Failed,,,3454,202,0.001,0.401
Failed,,,3453,161,0.001,0.382
Failed,,,3417,201,0.001,0.401
Failed,,,3276,242,0.001,0.448
Failed,,,3530,203,0.001,0.4
Failed,,,3448,161,0.001,0.384
Failed,,,3443,202,0.001,0.4
Failed,,,3081,547,0.001,0.541
Failed,,,3492,202,0.001,0.4
Failed,,,3233,200,0.001,0.404
Failed,,,3283,200,0.001,0.404
Failed,,,3204,193,0.001,0.411
Failed,,,3184,239,0.001,0.448
Failed,,,3405,183,0.001,0.391
Failed,,,3316,234,0.001,0.434
Failed,,,3392,177,0.001,0.391
Failed,,,3424,202,0.001,0.403
Failed,,,3464,161,0.001,0.382
Failed,,,5000,565,0.001,0.474
Failed,,,3316,243,0.001,0.449
Failed,,,3478,182,0.001,0.391
Failed,,,2886,289,0.001,0.624
Failed,,,3360,200,0.001,0.403
Failed,,,5000,566,0.001,0.461
Failed,,,3474,160,0.001,0.381
Failed,,,3274,199,0.001,0.403
Failed,,,3434,202,0.001,0.4
Failed,,,3501,244,0.001,0.448
Failed,,,3106,278,0.001,0.639
Failed,,,3306,243,0.001,0.451
Failed,,,3428,183,0.001,0.392
Failed,,,3403,201,0.001,0.402
Failed,,,3297,279,0.001,0.64
Failed,,,2793,278,0.001,0.629
Failed,,,3431,203,0.001,0.403
Failed,,,3404,201,0.001,0.402
Failed,,,5000,567,0.001,0.477
Failed,,,3428,203,0.001,0.401
Failed,,,3302,243,0.001,0.449
Failed,,,3416,182,0.001,0.391
Failed,,,3475,236,0.001,0.434
Failed,,,3237,174,0.001,0.394
Failed,,,3429,201,0.001,0.403
Failed,,,3437,160,0.001,0.384
Failed,,,4773,569,0.001,0.49
Failed,,,3312,244,0.001,0.451
Failed,,,3272,200,0.001,0.402
Failed,,,3188,240,0.001,0.453
Failed,,,3414,184,0.001,0.391
Failed,,,5000,566,0.001,0.449
Failed,,,3455,205,0.001,0.402
Failed,,,3267,244,0.001,0.452
Failed,,,3398,201,0.001,0.401
Failed,,,2564,276,0.001,0.614
Failed,,,3261,244,0.001,0.448
Failed,,,3567,185,0.001,0.39
Failed,,,3294,234,0.001,0.435
Failed,,,2395,275,0.001,0.6
Failed,,,3466,202,0.001,0.402
Failed,,,3099,240,0.001,0.449
Failed,,,3183,278,0.001,0.64
Failed,,,3411,202,0.001,0.401
Failed,,,3461,161,0.001,0.384
Failed,,,3379,221,0.001,0.418
Failed,,,3429,204,0.001,0.401
Failed,,,2887,278,0.001,0.629
Failed,,,3395,202,0.001,0.402
Failed,,,3420,161,0.001,0.383
Failed,,,3349,243,0.001,0.45
Failed,,,3300,181,0.001,0.393
Failed,,,633,252,0.001,0.634
Failed,,,3720,272,0.001,0.948
Failed,,,3419,203,0.001,0.403
Failed,,,3580,204,0.001,0.401
Failed,,,3606,245,0.001,0.447
Failed,,,3175,199,0.001,0.405
Failed,,,3629,164,0.001,0.381
Failed,,,3436,202,0.001,0.402
Failed,,,3322,244,0.001,0.449
Failed,,,3397,201,0.001,0.404
Failed,,,5000,568,0.001,0.491
Failed,,,3712,244,0.001,0.444
Failed,,,3136,197,0.001,0.405
Failed,,,3564,186,0.001,0.39
Failed,,,3400,201,0.001,0.403
Failed,,,2924,237,0.001,0.448
Failed,,,3433,185,0.001,0.392
Failed,,,3296,235,0.001,0.438
Failed,,,3475,202,0.001,0.402
Failed,,,3449,160,0.001,0.382
Failed,,,3381,221,0.001,0.417
Failed,,,3186,277,0.001,0.642
Failed,,,2565,548,0.001,0.598
Failed,,,3388,201,0.001,0.402
Failed,,,3435,160,0.001,0.383
Failed,,,3383,203,0.001,0.403
Failed,,,2591,276,0.001,0.616
Failed,,,3383,221,0.001,0.417
Failed,,,3352,202,0.001,0.404
Failed,,,3514,162,0.001,0.383
Failed,,,3264,202,0.001,0.403
Failed,,,3544,245,0.001,0.451
Failed,,,3606,185,0.001,0.389
Failed,,,3594,203,0.001,0.4
Failed,,,3362,244,0.001,0.446
Failed,,,3404,182,0.001,0.392
Failed,,,3332,235,0.001,0.434
Failed,,,2850,278,0.001,0.629
Failed,,,3410,201,0.001,0.403
Failed,,,3424,244,0.001,0.448
Failed,,,3446,203,0.001,0.401
Failed,,,3294,243,0.001,0.452
Failed,,,3404,204,0.001,0.403
Failed,,,5000,572,0.001,0.495
Failed,,,3398,203,0.001,0.402
Failed,,,3356,201,0.001,0.403
Failed,,,3550,202,0.001,0.4
Failed,,,2857,278,0.001,0.63
Failed,,,3403,199,0.001,0.404
Failed,,,5000,568,0.001,0.466
Failed,,,3398,201,0.001,0.403
Failed,,,3341,243,0.001,0.451
Failed,,,5000,564,0.001,0.469
Failed,,,2654,275,0.001,0.623
Failed,,,3411,203,0.001,0.402
Failed,,,3046,240,0.001,0.449
Failed,,,3694,278,0.001,0.635
Failed,,,4430,569,0.001,0.511
Failed,,,3426,203,0.001,0.402
Failed,,,3282,244,0.001,0.453
Failed,,,3309,243,0.001,0.451
Failed,,,3424,203,0.001,0.401
Failed,,,3298,245,0.001,0.45
Failed,,,3640,278,0.001,0.637
Failed,,,3434,202,0.001,0.401
Failed,,,3032,278,0.001,0.637
Failed,,,3367,201,0.001,0.403
Failed,,,3407,202,0.001,0.403
Failed,,,3400,160,0.001,0.384
Failed,,,5000,564,0.001,0.464
Failed,,,3482,202,0.001,0.402
Failed,,,3351,244,0.001,0.449
Failed,,,3225,243,0.001,0.452
Failed,,,2731,278,0.001,0.625
Failed,,,3424,183,0.001,0.392
Failed,,,2877,224,0.001,0.434
Failed,,,2964,279,0.001,0.634
Failed,,,3445,202,0.001,0.401
Failed,,,2951,278,0.001,0.633
Failed,,,3315,201,0.001,0.403
Failed,,,3402,203,0.001,0.403
Failed,,,3338,278,0.001,0.641
Failed,,,3232,200,0.001,0.404
Failed,,,3442,162,0.001,0.383
Failed,,,3421,203,0.001,0.402
Failed,,,3343,244,0.001,0.449
Failed,,,3347,201,0.001,0.404
Failed,,,3142,277,0.001,0.642
Failed,,,3402,204,0.001,0.403
Failed,,,5000,572,0.001,0.484
Failed,,,3405,160,0.001,0.382
Failed,,,3348,220,0.001,0.417
Failed,,,2601,276,0.001,0.616
Failed,,,3430,200,0.001,0.401
Failed,,,2885,277,0.001,0.633
Failed,,,2816,277,0.001,0.63
Failed,,,3311,202,0.001,0.404
Failed,,,2933,278,0.001,0.635
Failed,,,3260,199,0.001,0.403
Failed,,,3490,161,0.001,0.382
Failed,,,3127,277,0.001,0.64
Failed,,,2728,275,0.001,0.931
Failed,,,3480,202,0.001,0.401
Failed,,,3472,204,0.001,0.401
Failed,,,2919,277,0.001,0.635
Failed,,,3549,203,0.001,0.401
Failed,,,130,211,0.001,0.577
Failed,,,2945,278,0.001,0.634
Failed,,,3197,200,0.001,0.404
Failed,,,5000,566,0.001,0.473
Failed,,,3739,206,0.001,0.396
Failed,,,3404,201,0.001,0.403
Failed,,,3618,280,0.001,0.635
Failed,,,3413,203,0.001,0.402
Failed,,,4988,571,0.001,0.493
Failed,,,3342,202,0.001,0.404
Failed,,,3395,201,0.001,0.402
Failed,,,3354,200,0.001,0.404
Failed,,,114,1596,0.001,0.001
Failed,,,3392,203,0.001,0.403
Failed,,,3374,245,0.001,0.45
Failed,,,3358,201,0.001,0.403
Failed,,,3184,242,0.001,0.448
Failed,,,2977,278,0.001,0.635
Failed,,,3440,202,0.001,0.4
Failed,,,3261,242,0.001,0.45
Failed,,,3378,202,0.001,0.404
Failed,,,4687,563,0.001,0.514
Failed,,,3335,202,0.001,0.403
Failed,,,2945,237,0.001,0.45
Failed,,,3642,204,0.001,0.399
Failed,,,3522,272,0.001,0.952
Failed,,,5000,572,0.001,0.465
Failed,,,2966,192,0.001,0.408
Failed,,,3459,201,0.001,0.403
Failed,,,3222,279,0.001,0.638
Failed,,,3473,203,0.001,0.402
Failed,,,3338,244,0.001,0.45
Failed,,,3418,183,0.001,0.393
Failed,,,3542,245,0.001,0.447
Failed,,,3438,204,0.001,0.403
Failed,,,1,1291,0.001,0.999
Failed,,,3513,204,0.001,0.4
Failed,,,3223,243,0.001,0.45
Failed,,,3428,184,0.001,0.393
Failed,,,3594,278,0.001,0.638
Failed,,,2509,542,0.001,0.603
Failed,,,4122,559,0.001,0.499
Failed,,,3554,205,0.001,0.399
Failed,,,3501,245,0.001,0.449
Failed,,,3415,201,0.001,0.403
Failed,,,3212,241,0.001,0.45
Failed,,,2889,279,0.001,0.631
Failed,,,3268,243,0.001,0.45
Failed,,,3412,183,0.001,0.393
Failed,,,3369,235,0.001,0.434
Failed,,,2935,278,0.001,0.633
Failed,,,3428,204,0.001,0.402
Failed,,,3422,161,0.001,0.384
Failed,,,3195,220,0.001,0.42
Failed,,,3378,203,0.001,0.402
Failed,,,3323,200,0.001,0.404
Failed,,,393,227,0.001,0.595
Failed,,,3377,202,0.001,0.404
Failed,,,2816,278,0.001,0.629
Failed,,,3375,201,0.001,0.401
Failed,,,3439,245,0.001,0.449
Failed,,,3457,183,0.001,0.394
Failed,,,3033,277,0.001,0.637
Failed,,,3463,202,0.001,0.401
Failed,,,2834,277,0.001,0.63
Failed,,,3399,204,0.001,0.402
Failed,,,3658,246,0.001,0.446
Failed,,,3392,204,0.001,0.403
Failed,,,2730,277,0.001,0.624
Failed,,,3421,203,0.001,0.403
Failed,,,3383,203,0.001,0.402
Failed,,,3440,161,0.001,0.384
Failed,,,2817,278,0.001,0.627
Failed,,,3393,201,0.001,0.403
Failed,,,2864,280,0.001,0.628
Failed,,,3355,202,0.001,0.402
Failed,,,3401,244,0.001,0.451
Failed,,,2748,276,0.001,0.627
Failed,,,3389,201,0.001,0.403
Failed,,,3151,239,0.001,0.452
Failed,,,3410,183,0.001,0.391
Failed,,,3344,235,0.001,0.434
Failed,,,3157,229,0.001,0.4
Failed,,,3287,201,0.001,0.404
Failed,,,3317,244,0.001,0.451
Failed,,,3433,172,0.001,0.387
Failed,,,3451,145,0.001,0.378
Failed,,,2032,264,0.001,0.566
Failed,,,3473,202,0.001,0.403
Failed,,,5000,560,0.001,0.464
Failed,,,3348,202,0.001,0.403
Failed,,,383,233,0.001,0.59
Failed,,,3394,201,0.001,0.402
Failed,,,4204,564,0.001,0.535
Failed,,,3387,202,0.001,0.401
Failed,,,3322,242,0.001,0.452
Failed,,,3521,202,0.001,0.4
Failed,,,3305,242,0.001,0.45
Failed,,,3990,279,0.001,0.622
Failed,,,3412,204,0.001,0.404
Failed,,,5000,575,0.001,0.507
Failed,,,3420,202,0.001,0.402
Failed,,,5000,562,0.001,0.493
Failed,,,3382,200,0.001,0.403
Failed,,,3340,243,0.001,0.449
Failed,,,3466,182,0.001,0.392
Failed,,,5000,567,0.001,0.466
Failed,,,3415,204,0.001,0.402
Failed,,,1,1301,0.001,0.999
Failed,,,3376,200,0.001,0.402
Failed,,,3377,244,0.001,0.449
Failed,,,3839,277,0.001,0.628
Failed,,,3384,203,0.001,0.403
Failed,,,3324,244,0.001,0.451
Failed,,,3431,184,0.001,0.392
Failed,,,3274,235,0.001,0.439
Failed,,,3317,201,0.001,0.403
Failed,,,3629,163,0.001,0.38
Failed,,,3585,278,0.001,0.637
Failed,,,3646,204,0.001,0.4
Failed,,,2867,279,0.001,0.63
Failed,,,3436,203,0.001,0.402
Failed,,,3318,243,0.001,0.452
Failed,,,3012,277,0.001,0.637
Failed,,,3397,202,0.001,0.404
Failed,,,3430,160,0.001,0.383
Failed,,,3502,223,0.001,0.417
Failed,,,2959,278,0.001,0.634
Failed,,,3396,202,0.001,0.403
Failed,,,3438,161,0.001,0.384
Failed,,,3292,221,0.001,0.42
Failed,,,4980,570,0.001,0.472
Failed,,,3341,245,0.001,0.452
Failed,,,3387,202,0.001,0.402
Failed,,,5000,566,0.001,0.489
Failed,,,3059,279,0.001,0.636
Failed,,,3717,276,0.001,0.686
Failed,,,3519,204,0.001,0.401
Failed,,,3554,278,0.001,0.637
Failed,,,3323,201,0.001,0.403
Failed,,,2872,561,0.001,0.587
Failed,,,3930,550,0.001,0.515
Failed,,,3838,202,0.001,0.395
Failed,,,3290,241,0.001,0.449
Failed,,,3338,202,0.001,0.404
Failed,,,3421,180,0.001,0.389
Failed,,,3387,234,0.001,0.432
Failed,,,3376,201,0.001,0.404
Failed,,,2590,275,0.001,0.616
Failed,,,3434,203,0.001,0.402
Failed,,,2821,278,0.001,0.628
Failed,,,3255,243,0.001,0.452
Failed,,,3419,184,0.001,0.391
Failed,,,3314,235,0.001,0.435
Failed,,,3426,179,0.001,0.391
Failed,,,3378,202,0.001,0.403
Failed,,,3090,239,0.001,0.453
Failed,,,3317,182,0.001,0.392
Failed,,,3214,233,0.001,0.436
Failed,,,3431,178,0.001,0.392
Failed,,,3403,201,0.001,0.404
Failed,,,3011,277,0.001,0.636
Failed,,,2758,277,0.001,0.628
Failed,,,3406,202,0.001,0.402
Failed,,,3378,201,0.001,0.403
Failed,,,5000,570,0.001,0.468
Failed,,,3596,203,0.001,0.4
Failed,,,4207,568,0.001,0.511
Failed,,,3253,201,0.001,0.405
Failed,,,5000,566,0.001,0.483
Failed,,,3350,202,0.001,0.404
Failed,,,3528,162,0.001,0.383
Failed,,,3308,221,0.001,0.419
Failed,,,3396,201,0.001,0.402
Failed,,,3375,244,0.001,0.45
Failed,,,2877,278,0.001,0.633
Failed,,,3349,280,0.001,0.639
Failed,,,3348,203,0.001,0.402
Failed,,,3653,203,0.001,0.398
Failed,,,5000,564,0.001,0.461
Failed,,,3323,203,0.001,0.404
Failed,,,5000,571,0.001,0.487
Failed,,,3393,203,0.001,0.403
Failed,,,3332,201,0.001,0.404
Failed,,,5000,1464,0.001,0.999
Failed,,,2261,272,0.001,0.59
Failed,,,4983,570,0.001,0.483
Failed,,,3435,203,0.001,0.402
Failed,,,177,213,0.001,0.575
Failed,,,3266,200,0.001,0.406
Failed,,,3055,239,0.001,0.451
Failed,,,3337,231,0.001,0.432
Failed,,,3373,201,0.001,0.405
Failed,,,3889,204,0.001,0.393
Failed,,,3091,280,0.001,0.635
Failed,,,3453,205,0.001,0.4
Failed,,,3315,244,0.001,0.452
Failed,,,3173,278,0.001,0.639
Failed,,,3601,277,0.001,0.638
Failed,,,3386,204,0.001,0.404
Failed,,,3416,202,0.001,0.404
Failed,,,2921,279,0.001,0.633
Failed,,,3618,203,0.001,0.399
Failed,,,3420,161,0.001,0.384
Failed,,,3393,224,0.001,0.419
Failed,,,3406,202,0.001,0.403
Failed,,,3319,243,0.001,0.451
Failed,,,3077,278,0.001,0.639
Failed,,,3527,203,0.001,0.401
Failed,,,5000,568,0.001,0.475
Failed,,,3380,202,0.001,0.402
Failed,,,3202,198,0.001,0.406
Failed,,,3519,245,0.001,0.448
Failed,,,2749,278,0.001,0.626
Failed,,,3488,202,0.001,0.402
Failed,,,3326,243,0.001,0.449
Failed,,,3134,177,0.001,0.396
Failed,,,3330,278,0.001,0.642
Failed,,,3321,200,0.001,0.403
Failed,,,3195,242,0.001,0.449
Failed,,,3543,204,0.001,0.4
Failed,,,1,759,0.001,0.999
Failed,,,3538,184,0.001,0.39
Failed,,,3940,269,0.001,0.94
Failed,,,3425,202,0.001,0.403
Failed,,,3278,243,0.001,0.451
Failed,,,3473,204,0.001,0.403
Failed,,,5000,571,0.001,0.475
Failed,,,3352,201,0.001,0.402
Failed,,,3372,244,0.001,0.45
Failed,,,48,210,0.001,0.572
Failed,,,3067,275,0.001,0.935
