Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.57,12,1866,4141,0.336,0.98
Completed,0.61,34,1444,1610,0.865,0.657
Completed,0.54,15,3085,2692,0.308,0.086
Completed,0.61,43,4833,1039,0.621,0.892
Completed,0.54,9,692,4659,0.055,0.348
Completed,0.54,17,127,605,0.943,0.35
Completed,0.56,13,4111,3855,0.386,0.89
Completed,0.59,20,3613,2378,0.698,0.084
Completed,0.55,9,2129,3166,0.133,0.659
Completed,0.53,7,2116,2365,0.279,0.3
Completed,0.58,13,3601,3179,0.829,0.942
Completed,0.66,60,4119,593,0.017,0.001
Completed,0.54,6,134,3867,0.59,0.74
Completed,0.56,28,862,1166,0.971,0.572
Completed,0.57,15,4846,4376,0.422,0.188
Completed,0.59,16,2864,1815,0.732,0.869
Completed,0.62,18,1380,2643,0.159,0.388
Completed,0.8,583,1582,23,0.628,0.19
Completed,0.54,9,2597,4268,0.203,0.554
Completed,0.59,29,4658,2000,0.888,0.487
Completed,0.58,11,1143,3707,0.44,0.754
Completed,0.59,13,1049,3514,0.886,0.93
Completed,0.57,16,614,1519,0.55,0.756
Completed,0.62,17,3974,2932,0.125,0.485
Completed,0.59,34,3163,840,0.811,0.552
Completed,0.51,7,2303,4715,0.362,0.192
Completed,0.61,18,2395,713,0.663,0.982
Completed,0.56,18,3410,4998,0.23,0.274
Completed,0.53,7,315,2981,0.476,0.043
Completed,0.58,22,1149,2008,0.087,0.146
Completed,0.57,19,4666,3700,0.52,0.596
Completed,0.78,206,2586,30,0.334,0.414
Completed,0.57,11,1569,4262,0.775,0.829
Completed,0.59,21,1371,1803,0.305,0.528
Completed,0.58,11,2857,2655,0.863,0.23
Completed,0.59,39,4859,1153,0.054,0.796
Completed,0.56,11,874,4389,0.619,0.463
Completed,0.54,12,734,2502,0.238,0.778
Completed,0.55,10,299,2467,0.326,0.908
Completed,0.59,13,4284,3241,0.751,0.333
Completed,0.65,60,3473,489,0.064,0.642
Completed,0.56,13,1988,3803,0.512,0.102
Completed,0.58,21,1944,2329,0.83,0.39
Completed,0.55,14,3586,3371,0.281,0.867
Completed,0.67,113,4318,322,0.592,0.186
Completed,0.53,7,177,3982,0.019,0.574
Completed,0.61,21,700,1046,0.42,0.738
Completed,0.53,9,4840,4652,0.969,0.003
Completed,0.56,23,3072,1618,0.157,0.944
Completed,0.56,17,1432,2684,0.73,0.299
Completed,0.69,88,1859,294,0.201,0.122
Completed,0.56,10,2718,4155,0.626,0.635
Completed,0.6,23,4407,2038,0.438,0.328
Completed,0.57,15,1184,4129,0.257,0.373
Completed,0.59,25,437,880,0.18,0.44
Completed,0.56,11,3796,4819,0.738,0.801
Completed,0.61,35,3298,1452,0.428,0.236
Completed,0.53,10,2439,2850,0.993,0.507
Completed,0.61,11,2259,1344,0.046,0.292
Completed,0.57,20,3275,3114,0.595,0.965
Completed,0.65,53,4008,694,0.282,0.026
Completed,0.54,8,491,4848,0.855,0.734
Completed,0.72,109,1015,127,0.706,0.578
Completed,0.57,13,4530,4334,0.156,0.163
Completed,0.55,14,2762,1900,0.967,0.846
Completed,0.57,13,1747,3645,0.394,0.396
Completed,0.62,31,1545,1191,0.924,0.212
Completed,0.58,9,3028,4520,0.499,0.545
Completed,0.6,24,4718,1792,0.686,0.48
Completed,0.5,11,800,3244,0.337,0.616
Completed,0.53,9,44,1725,0.225,0.696
Completed,0.59,16,4184,2577,0.666,0.063
Completed,0.57,28,3686,1232,0.48,0.993
Completed,0.55,10,2046,4467,0.913,0.263
Completed,0.56,21,2085,460,0.461,0.822
Completed,0.56,13,3725,3988,0.894,0.434
Completed,0.6,29,4145,2204,0.209,0.618
Completed,0.52,9,5,3348,0.65,0.14
Completed,0.6,16,839,1665,0.787,0.049
Completed,0.59,17,4981,2785,0.354,0.694
Completed,0.6,25,2901,986,0.542,0.254
Completed,0.54,12,1260,4568,0.102,0.989
Completed,0.62,20,1682,2183,0.569,0.68
Completed,0.53,9,2541,3518,0.011,0.078
Completed,0.72,168,4544,175,0.823,0.886
Completed,0.55,9,976,4793,0.17,0.023
Completed,0.7,72,530,216,0.27,0.166
Completed,0.55,20,4047,4076,0.843,0.593
Completed,0.58,18,3237,2116,0.031,0.401
Completed,0.49,7,2220,3592,0.58,0.855
Completed,0.53,12,2478,1930,0.381,0.065
Completed,0.58,11,3337,3622,0.946,0.678
Completed,0.75,170,3757,108,0.137,0.362
Completed,0.51,7,398,4340,0.695,0.878
Completed,0.64,40,1223,635,0.867,0.808
Completed,0.56,14,4583,4920,0.302,0.451
Completed,0.56,22,2502,1392,0.614,0.509
Completed,0.6,15,1642,3059,0.057,0.249
Completed,0.66,68,1298,527,0.524,0.426
Completed,0.53,15,2940,3777,0.083,0.817
Completed,0.56,21,4941,2456,0.77,0.126
Completed,0.56,9,661,3881,0.954,0.174
Completed,0.57,11,215,1113,0.606,0.015
Completed,0.53,13,4357,4441,0.033,0.746
Completed,0.62,22,3546,1871,0.844,0.312
Completed,0.63,21,1905,2580,0.294,0.945
Completed,0.53,7,2027,968,0.114,0.533
Completed,0.57,12,3512,4574,0.562,0.211
Completed,0.57,27,4245,1696,0.374,0.768
Completed,0.57,9,260,2762,0.799,0.474
Completed,0.58,13,773,2251,0.638,0.339
Completed,0.56,15,4756,3293,0.189,0.918
Completed,0.69,53,2989,400,0.875,0.103
Completed,0.56,12,1505,4060,0.45,0.654
Completed,0.62,30,1786,1441,0.981,0.955
Completed,0.52,10,2801,2854,0.408,0.287
Completed,0.6,49,4491,918,0.719,0.719
Completed,0.59,28,4627,1530,0.106,0.037
Completed,0.52,12,1110,2928,0.539,0.706
Completed,0.61,10,354,2105,0.898,0.606
Completed,0.59,18,3869,3440,0.458,0.152
Completed,0.69,79,3371,254,0.646,0.841
Completed,0.55,7,2356,4207,0.213,0.414
Completed,0.77,106,2342,49,0.762,0.63
Completed,0.56,13,3202,4256,0.314,0.114
Completed,0.62,27,3935,1978,0.501,0.927
Completed,0.5,9,575,3723,0.076,0.313
Completed,0.64,21,1088,1266,0.488,0.499
Completed,0.58,13,4447,3036,0.936,0.759
Completed,0.56,9,1821,4926,0.674,0.557
Completed,0.58,17,1471,2389,0.145,0.866
Completed,0.59,13,3111,3163,0.718,0.376
Completed,0.64,61,4801,567,0.405,0.566
Completed,0.58,33,4919,1354,0.271,0.978
Completed,0.56,13,934,3104,0.836,0.278
Completed,0.5,8,99,1890,0.724,0.41
Completed,0.55,21,4083,3654,0.167,0.833
Completed,0.73,137,3663,156,0.979,0.142
Completed,0.54,6,2179,4304,0.414,0.6
Completed,0.54,13,2168,1587,0.743,0.224
Completed,0.59,19,3652,2707,0.177,0.519
Completed,0.58,39,4072,1064,0.989,0.459
Completed,0.58,7,88,4646,0.431,0.781
Completed,0.64,51,913,382,0.007,0.905
Completed,0.58,12,4898,3910,0.572,0.353
Completed,0.61,12,2817,2282,0.262,0.668
Completed,0.59,11,1333,3426,0.82,0.089
Completed,0.6,42,1609,802,0.35,0.274
Completed,0.55,7,2625,4740,0.791,0.97
Completed,0.66,86,4431,430,0.22,0.386
Completed,0.58,11,1072,4017,0.668,0.871
Completed,0.59,21,549,1015,0.769,0.94
Completed,0.57,13,3909,4539,0.344,0.303
Completed,0.6,18,3176,1655,0.53,0.734
Completed,0.53,10,2316,2795,0.081,0.007
Completed,0.59,10,2382,1763,0.88,0.792
Completed,0.58,16,3397,2531,0.448,0.467
Completed,0.56,36,3895,1201,0.636,0.524
Completed,0.54,7,380,4509,0.195,0.234
Completed,0.67,54,1126,479,0.368,0.08
Completed,0.57,19,4643,3812,0.801,0.663
Completed,0.57,11,2641,2496,0.115,0.346
Completed,0.6,17,1625,3211,0.556,0.894
Completed,0.64,38,1353,665,0.025,0.712
Completed,0.55,6,2838,4877,0.582,0.047
Completed,0.59,77,4745,742,0.904,0.296
Completed,0.52,7,762,4968,0.455,0.961
Completed,0.57,14,4224,4291,0.532,0.392
Completed,0.62,19,3491,2018,0.345,0.582
Completed,0.56,6,2006,3690,0.793,0.159
Completed,0.71,135,1894,185,0.613,0.324
Completed,0.54,11,3535,4119,0.063,0.934
Completed,0.6,19,4346,2153,0.873,0.118
Completed,0.56,7,204,3547,0.3,0.639
Completed,0.57,17,640,1481,0.139,0.549
Completed,0.56,18,4780,2820,0.688,0.196
Completed,0.6,31,3090,870,0.376,0.752
Completed,0.54,12,1450,4828,0.949,0.489
Completed,0.62,19,1805,2213,0.482,0.182
Completed,0.59,9,2663,3338,0.907,0.578
Completed,0.6,24,4608,2319,0.605,0.826
Completed,0.56,11,1249,3381,0.04,0.43
Completed,0.52,13,414,1627,0.399,0.258
Completed,0.56,18,3773,2674,0.957,0.985
Completed,0.59,32,3353,1016,0.147,0.053
Completed,0.52,7,2494,4681,0.712,0.69
Completed,0.6,14,2204,1143,0.263,0.484
Completed,0.55,7,3221,4398,0.813,0.774
Completed,0.56,26,4031,1832,0.002,0.216
Completed,0.57,8,515,2625,0.575,0.541
Completed,0.57,16,950,2349,0.987,0.646
Completed,0.56,15,4465,3195,0.437,0.098
Completed,0.6,29,2775,615,0.748,0.912
Completed,0.53,12,1760,3845,0.175,0.329
Completed,0.6,27,1494,1304,0.644,0.03
Completed,0.53,10,2978,2990,0.219,0.73
Completed,0.56,10,906,3648,0.383,0.735
Completed,0.57,16,2954,1628,0.5,0.287
Completed,0.55,12,4034,4458,0.056,0.807
Completed,0.69,33,2341,271,0.921,0.234
Completed,0.55,42,3746,1276,0.199,0.812
Completed,0.53,7,2106,3026,0.632,0.447
Completed,0.55,6,2067,2067,0.244,0.889
Completed,0.57,16,3707,3484,0.676,0.369
Completed,0.71,97,4205,284,0.49,0.684
Completed,0.52,6,65,4164,0.93,0.074
Completed,0.61,25,811,849,0.506,0.24
Completed,0.57,15,4952,4705,0.073,0.503
Completed,0.55,19,2951,1489,0.761,0.444
Completed,0.56,14,1310,2961,0.321,0.797
Completed,0.67,65,1668,351,0.849,0.622
Completed,0.56,8,2528,3953,0.292,0.137
Completed,0.54,10,1144,3840,0.158,0.48
Completed,0.63,22,2576,888,0.79,0.561
Completed,0.57,19,4266,3011,0.268,0.033
Completed,0.58,19,1939,2266,0.65,0.989
Completed,0.52,6,2103,2938,0.121,0.354
Completed,0.59,16,4122,2491,0.987,0.687
Completed,0.5,7,2721,3925,0.448,0.159
Completed,0.62,34,979,646,0.566,0.863
Completed,0.51,11,350,4944,0.771,0.897
Completed,0.7,58,3296,410,0.155,0.067
Completed,0.57,20,4708,3196,0.662,0.591
Completed,0.58,23,1413,1455,0.295,0.384
Completed,0.57,12,1644,4098,0.725,0.013
Completed,0.6,35,4639,1097,0.358,0.962
Completed,0.56,15,3531,2799,0.834,0.445
Completed,0.5,9,266,2005,0.218,0.518
Completed,0.5,11,646,4405,0.682,0.27
Completed,0.73,85,2976,168,0.3,0.689
Completed,0.58,12,3788,3750,0.76,0.219
Completed,0.54,10,2358,1682,0.129,0.759
Completed,0.59,9,2486,4538,0.331,0.611
Completed,0.79,660,3869,33,0.713,0.411
Completed,0.53,12,3118,3570,0.222,0.931
Completed,0.57,15,761,1859,0.854,0.11
Completed,0.52,7,99,2564,0.559,0.139
Completed,0.61,24,3680,2088,0.426,0.836
Completed,0.57,13,4491,4331,0.886,0.319
Completed,0.6,35,1812,1022,0.005,0.643
Completed,0.57,11,1265,3436,0.952,0.773
Completed,0.62,32,4875,1368,0.07,0.19
Completed,0.56,8,3128,4716,0.624,0.715
Completed,0.62,35,498,480,0.492,0.26
Completed,0.58,11,1054,3112,0.893,0.516
Completed,0.54,14,2749,2319,0.027,0.463
Completed,0.56,13,4162,3787,0.534,0.941
Completed,0.55,13,2117,786,0.417,0.018
Completed,0.56,14,1969,4017,0.821,0.639
Completed,0.64,50,4329,709,0.19,0.339
Completed,0.56,10,2582,2875,0.744,0.817
Completed,0.61,14,1201,2399,0.361,0.142
Completed,0.57,9,597,3259,0.039,0.112
Completed,0.59,21,3278,1547,0.92,0.913
Completed,0.58,14,4969,4851,0.398,0.432
Completed,0.69,61,1391,347,0.531,0.606
Completed,0.6,16,1784,2697,0.457,0.976
Completed,0.63,26,4417,1952,0.59,0.061
Completed,0.51,13,3666,4151,0.099,0.534
Completed,0.53,10,59,1199,0.98,0.491
Completed,0.55,11,859,4189,0.997,0.18
Completed,0.6,23,2865,1242,0.116,0.845
Completed,0.58,18,3967,2676,0.576,0.372
Completed,0.55,10,2233,1897,0.444,0.666
Completed,0.53,6,2191,3507,0.594,0.396
Completed,0.59,26,3935,1766,0.477,0.563
Completed,0.53,9,2828,4630,0.952,0.093
Completed,0.72,101,812,96,0.087,0.885
Completed,0.52,8,204,4239,0.265,0.852
Completed,0.58,35,3501,960,0.631,0.184
Completed,0.62,23,4582,2627,0.187,0.658
Completed,0.61,18,1638,2180,0.803,0.367
Completed,0.57,12,1556,4769,0.248,0.238
Completed,0.63,55,4824,582,0.864,0.787
Completed,0.54,13,3424,3334,0.326,0.306
Completed,0.58,16,432,1315,0.693,0.731
Completed,0.59,11,1232,3289,0.71,0.917
Completed,0.59,15,2623,1284,0.344,0.12
Completed,0.55,10,4375,4822,0.851,0.601
Completed,0.51,9,2005,610,0.234,0.424
Completed,0.52,6,2153,4897,0.513,0.794
Completed,0.66,79,4207,377,0.38,0.244
Completed,0.58,12,2790,3207,0.934,0.725
Completed,0.6,25,1085,1519,0.053,0.3
Completed,0.53,7,400,2850,0.348,0.455
Completed,0.58,17,3383,2349,0.73,0.504
Completed,0.58,12,4778,4050,0.208,0.026
Completed,0.59,41,1520,756,0.839,0.952
Completed,0.53,14,1596,3692,0.142,0.573
Completed,0.59,28,4549,1658,0.774,0.405
Completed,0.55,13,3464,4445,0.282,0.875
Completed,0.69,27,157,204,0.665,0.084
Completed,0.56,13,716,2768,0.201,0.831
Completed,0.56,17,3082,1960,0.817,0.132
Completed,0.57,14,3838,4126,0.372,0.649
Completed,0.54,16,2445,1150,0.739,0.326
Completed,0.56,9,2400,2589,0.785,0.055
Completed,0.63,23,3820,2137,0.169,0.971
Completed,0.55,9,3013,4260,0.645,0.497
Completed,0.55,21,693,1014,0.279,0.54
Completed,0.52,7,12,4687,0.073,0.697
Completed,0.72,162,3629,119,0.939,0.282
Completed,0.54,14,4384,3467,0.494,0.751
Completed,0.6,25,1742,1731,0.611,0.208
Completed,0.56,11,1355,3813,0.431,0.329
Completed,0.59,44,4923,836,0.548,0.63
Completed,0.58,14,3237,3080,0.01,0.152
Completed,0.54,12,565,2271,0.876,0.826
Completed,0.55,10,947,4759,0.474,0.072
Completed,0.63,32,2679,518,0.606,0.903
Completed,0.55,15,4075,3381,0.084,0.378
Completed,0.56,10,2066,1347,0.965,0.584
Completed,0.57,16,1902,3153,0.313,0.197
Completed,0.57,30,4219,1417,0.679,0.777
Completed,0.54,8,2534,4999,0.141,0.253
Completed,0.68,46,1111,430,0.757,0.71
Completed,0.58,7,530,3948,0.579,0.552
Completed,0.59,36,3170,703,0.462,0.469
Completed,0.57,19,4922,2902,0.969,0.998
Completed,0.54,16,1303,2451,0.104,0.043
Completed,0.56,10,1853,4508,0.908,0.422
Completed,0.7,87,4522,296,0.042,0.619
Completed,0.57,13,3716,3600,0.518,0.099
Completed,0.55,8,145,1595,0.401,0.923
Completed,0.55,9,890,4864,0.013,0.586
Completed,0.67,54,2907,330,0.879,0.389
Completed,0.56,15,4012,3273,0.435,0.893
Completed,0.5,13,2270,1532,0.551,0.069
Completed,0.54,7,2300,4361,0.023,0.954
Completed,0.58,43,4003,1067,0.904,0.008
Completed,0.56,12,2918,2536,0.413,0.525
Completed,0.6,16,861,2035,0.545,0.45
Completed,0.53,7,312,3520,0.867,0.296
Completed,0.56,23,3567,1833,0.235,0.745
Completed,0.56,8,4670,4585,0.695,0.225
Completed,0.74,228,1685,66,0.314,0.797
Completed,0.57,13,1450,2988,0.636,0.676
Completed,0.6,25,4755,2208,0.254,0.346
Completed,0.58,11,3338,3875,0.808,0.874
Completed,0.58,16,382,928,0.176,0.167
Completed,0.59,15,1122,2641,0.287,0.317
Completed,0.52,10,2505,2164,0.669,0.647
Completed,0.57,13,4250,4252,0.147,0.134
Completed,0.6,43,1892,943,0.778,0.841
Completed,0.52,6,2038,4178,0.5,0.44
Completed,0.59,35,4084,1177,0.617,0.522
Completed,0.6,11,2670,2722,0.079,0.01
Completed,0.55,15,976,1928,0.944,0.965
Completed,0.59,8,353,3725,0.641,0.81
Completed,0.61,21,3347,1705,0.275,0.231
Completed,0.56,9,4745,4378,0.782,0.74
Completed,0.72,103,1479,191,0.166,0.282
Completed,0.58,17,1716,2861,0.845,0.162
Completed,0.59,22,4661,2414,0.229,0.86
Completed,0.58,12,3578,4004,0.705,0.359
Completed,0.59,16,283,725,0.339,0.682
Completed,0.54,9,682,3180,0.81,0.434
Completed,0.59,20,3042,1468,0.178,0.603
Completed,0.56,8,3790,4928,0.639,0.117
Completed,0.66,29,2409,424,0.257,0.908
Completed,0.51,8,2435,3359,0.21,0.712
Completed,0.62,32,3867,1291,0.841,0.263
Completed,0.59,10,3053,4795,0.35,0.768
Completed,0.63,29,725,559,0.732,0.195
Completed,0.5,6,136,3761,0.93,0.038
Completed,0.58,45,3745,809,0.049,0.984
Completed,0.57,17,4494,3087,0.509,0.483
Completed,0.63,18,1863,2342,0.376,0.558
Completed,0.56,11,1312,4617,0.574,0.936
Completed,0.73,193,4892,112,0.441,0.105
Completed,0.56,10,3199,3493,0.995,0.614
Completed,0.56,12,519,1782,0.114,0.407
Completed,0.59,11,1056,4315,0.523,0.663
Completed,0.58,23,2801,1036,0.406,0.362
Completed,0.59,16,4198,2547,0.913,0.856
Completed,0.51,8,2183,2100,0.048,0.182
Completed,0.52,6,2015,2776,0.7,0.537
Completed,0.63,23,4346,2031,0.318,0.488
Completed,0.54,8,2653,4074,0.872,0.981
Completed,0.56,29,1223,1123,0.24,0.056
Completed,0.6,9,574,4482,0.41,0.214
Completed,0.71,69,3208,245,0.542,0.764
Completed,0.54,16,4952,3670,0.02,0.267
Completed,0.6,22,1345,1602,0.901,0.692
Completed,0.54,11,1732,3940,0.08,0.812
Completed,0.66,54,4414,632,0.961,0.147
Completed,0.55,13,3600,2954,0.47,0.636
Completed,0.52,7,22,2478,0.602,0.342
Completed,0.56,15,2838,2425,0.487,0.947
Completed,0.56,14,3926,3971,0.947,0.458
Completed,0.6,13,2221,677,0.066,0.501
Completed,0.51,7,2261,4692,0.972,0.311
Completed,0.63,63,3957,505,0.107,0.726
Completed,0.56,10,2874,3413,0.583,0.241
Completed,0.57,22,830,1394,0.466,0.784
Completed,0.52,6,187,3033,0.136,0.938
Completed,0.6,19,3455,2239,0.752,0.021
Completed,0.58,16,4559,3864,0.307,0.51
Completed,0.6,37,1568,863,0.674,0.468
Completed,0.58,11,1490,3587,0.369,0.09
Completed,0.62,24,4787,1846,0.735,0.888
Completed,0.55,11,3372,4553,0.197,0.391
Completed,0.8,202,429,19,0.813,0.568
Completed,0.61,29,2679,772,0.249,0.2
Completed,0.6,26,3055,1075,0.84,0.573
Completed,0.57,9,1,182,0.019,0.001
Completed,0.69,32,179,160,0.439,0.001
Completed,0.56,8,1,361,0.634,0.866
Completed,0.6,26,4066,1677,0.904,0.703
Completed,0.56,27,2808,173,0.254,0.999
Completed,0.67,30,188,187,0.525,0.78
Completed,0.59,27,5000,1619,0.999,0.001
Completed,0.52,9,1,521,0.293,0.999
Completed,0.52,6,1,4034,0.999,0.001
Completed,0.53,7,1,5000,0.001,0.999
Completed,0.53,6,1,5000,0.001,0.001
Completed,0.52,6,1,2693,0.001,0.798
Completed,0.52,8,1,1370,0.999,0.999
Completed,0.52,7,1,3158,0.999,0.999
Completed,0.56,8,1,388,0.999,0.999
Completed,0.51,7,1,1715,0.999,0.001
Completed,0.64,10,1,21,0.999,0.001
Completed,0.52,8,1,703,0.999,0.769
Completed,0.56,7,2300,4382,0.157,0.026
Failed,,,659,1,0.001,0.171
Failed,,,3491,3130,0.161,0.789
Failed,,,233,1442,0.793,0.248
Failed,,,784,2926,0.619,0.032
Failed,,,206,1694,0.176,0.392
Failed,,,3483,105,0.363,0.12
Failed,,,2240,2712,0.573,0.869
Failed,,,2119,2274,0.297,0.713
Failed,,,3371,4921,0.508,0.463
Failed,,,4155,772,0.236,0.8
Failed,,,397,3282,0.945,0.048
Failed,,,1107,562,0.625,0.17
Failed,,,2508,1547,0.812,0.317
Failed,,,1261,3764,0.118,0.57
Failed,,,1553,1256,0.56,0.071
Failed,,,2805,4059,0.256,0.817
Failed,,,2202,1,0.999,0.001
Failed,,,2204,1,0.866,0.077
Failed,,,2081,1,0.001,0.097
Failed,,,1348,1,0.001,0.001
Failed,,,1,1079,0.001,0.001
Failed,,,2970,1,0.001,0.001
Failed,,,3024,1,0.845,0.106
Failed,,,5000,156,0.001,0.001
Failed,,,2789,418,0.001,0.001
Failed,,,1476,1166,0.001,0.001
Failed,,,2116,714,0.001,0.001
Failed,,,2168,1,0.001,0.202
Failed,,,2566,1,0.999,0.001
Failed,,,2237,1,0.999,0.257
Failed,,,2079,1,0.999,0.104
Failed,,,2580,1,0.001,0.05
Failed,,,1553,1,0.999,0.001
Failed,,,1,1,0.001,0.999
Failed,,,4653,1,0.001,0.001
Failed,,,3979,1,0.999,0.001
Failed,,,1384,1,0.999,0.169
Failed,,,1664,1,0.001,0.001
Failed,,,2217,1,0.999,0.349
Failed,,,405,1,0.999,0.001
Failed,,,1,1,0.999,0.978
Failed,,,511,1,0.001,0.001
Failed,,,2834,1,0.999,0.133
Failed,,,1814,1,0.001,0.289
Failed,,,2649,1,0.001,0.001
Failed,,,990,1,0.999,0.001
Failed,,,2209,1,0.001,0.12
Failed,,,1865,1,0.999,0.25
Failed,,,3176,1,0.001,0.103
Failed,,,2616,702,0.001,0.001
Failed,,,1514,1,0.001,0.104
Failed,,,2262,1,0.999,0.106
Failed,,,2147,1,0.999,0.382
Failed,,,2377,1268,0.001,0.001
Failed,,,33,1,0.001,0.999
Failed,,,2024,1,0.001,0.257
Failed,,,1258,1,0.001,0.001
Failed,,,2549,1,0.999,0.196
Failed,,,2958,1,0.001,0.001
Failed,,,2162,1,0.355,0.178
Failed,,,1035,1,0.999,0.001
Failed,,,2169,1,0.999,0.001
Failed,,,2328,1,0.399,0.034
Failed,,,2291,1,0.999,0.039
Failed,,,861,1,0.999,0.001
Failed,,,206,1,0.001,0.999
Failed,,,3805,1,0.999,0.001
Failed,,,2294,1208,0.001,0.001
Failed,,,2161,1,0.001,0.269
Failed,,,1391,1,0.001,0.001
Failed,,,1945,1,0.999,0.071
Failed,,,2578,1,0.001,0.001
Failed,,,2362,1,0.999,0.261
Failed,,,2033,1,0.001,0.164
Failed,,,2007,1,0.999,0.001
Failed,,,2261,1,0.776,0.092
Failed,,,1450,1170,0.001,0.828
Failed,,,2783,1786,0.001,0.001
Failed,,,1654,1,0.999,0.687
Failed,,,2968,1,0.773,0.001
Failed,,,2549,1,0.999,0.001
Failed,,,2584,1,0.001,0.001
Failed,,,2440,1,0.001,0.11
Failed,,,2124,1,0.999,0.274
Failed,,,1788,1,0.999,0.001
Failed,,,2508,1,0.999,0.089
Failed,,,909,1046,0.001,0.918
Failed,,,1862,714,0.001,0.001
Failed,,,407,1,0.999,0.001
Failed,,,1143,1190,0.001,0.001
Failed,,,400,1,0.001,0.915
Failed,,,1769,1,0.999,0.197
Failed,,,2042,1,0.999,0.382
Failed,,,1371,1,0.999,0.001
Failed,,,1912,1,0.001,0.083
Failed,,,2941,1,0.001,0.082
Failed,,,2537,1,0.999,0.067
Failed,,,1789,1,0.999,0.071
Failed,,,1670,1,0.001,0.335
Failed,,,4562,1,0.999,0.001
Failed,,,1283,1,0.001,0.999
Failed,,,4170,1,0.001,0.041
Failed,,,1353,1,0.001,0.001
Failed,,,2259,1,0.999,0.384
Failed,,,781,1361,0.001,0.999
Failed,,,2255,1081,0.001,0.001
Failed,,,2466,1,0.999,0.162
Failed,,,714,1212,0.001,0.001
Failed,,,527,1,0.999,0.001
Failed,,,165,1,0.999,0.999
Failed,,,1070,1,0.999,0.001
Failed,,,2430,1,0.001,0.231
Failed,,,965,1326,0.001,0.001
Failed,,,2661,1384,0.001,0.001
Failed,,,2353,1,0.999,0.148
Failed,,,2762,1,0.001,0.263
Failed,,,2314,1,0.999,0.001
Failed,,,525,1,0.001,0.001
Failed,,,1343,1,0.999,0.001
Failed,,,2635,1,0.999,0.317
Failed,,,1289,1,0.001,0.001
Failed,,,4561,1,0.999,0.001
Failed,,,2693,1,0.001,0.073
Failed,,,2256,1,0.999,0.242
Failed,,,679,1,0.999,0.001
Failed,,,2580,1,0.001,0.164
Failed,,,1679,1,0.999,0.001
Failed,,,2442,1,0.001,0.001
Failed,,,2133,1,0.999,0.335
Failed,,,2449,1,0.001,0.255
Failed,,,3422,1,0.001,0.026
Failed,,,695,1,0.999,0.001
Failed,,,2523,1,0.001,0.001
Failed,,,2551,1,0.999,0.21
Failed,,,2323,1,0.001,0.154
Failed,,,1724,1,0.999,0.001
Failed,,,2546,1,0.999,0.067
Failed,,,4230,1,0.001,0.001
Failed,,,1911,1,0.001,0.288
Failed,,,353,1,0.999,0.001
Failed,,,3017,1,0.999,0.171
Failed,,,441,1,0.001,0.948
Failed,,,1,803,0.001,0.999
Failed,,,635,1,0.999,0.93
Failed,,,350,1,0.999,0.001
Failed,,,1524,1666,0.001,0.551
Failed,,,2954,1,0.999,0.268
Failed,,,2392,1426,0.001,0.001
Failed,,,2667,1606,0.001,0.523
Failed,,,2161,1,0.999,0.001
Failed,,,4272,1,0.999,0.001
Failed,,,274,915,0.001,0.001
Failed,,,3025,1,0.999,0.001
Failed,,,1,882,0.001,0.999
Failed,,,1137,1,0.999,0.001
Failed,,,728,1,0.999,0.953
Failed,,,2640,1,0.001,0.078
Failed,,,2376,1,0.999,0.137
Failed,,,2153,1,0.999,0.68
Failed,,,1371,1,0.001,0.001
Failed,,,479,925,0.001,0.966
Failed,,,199,1,0.001,0.917
Failed,,,2510,1411,0.001,0.001
Failed,,,4294,1,0.001,0.073
Failed,,,1552,874,0.001,0.001
Failed,,,527,1,0.001,0.001
Failed,,,3485,1,0.999,0.001
Failed,,,2460,1,0.999,0.324
Failed,,,1974,1,0.999,0.189
Failed,,,2124,1,0.001,0.249
Failed,,,2893,1,0.001,0.001
Failed,,,2725,1,0.001,0.099
Failed,,,1270,1,0.999,0.001
Failed,,,1755,1,0.001,0.001
Failed,,,2686,1,0.824,0.195
Failed,,,2454,1,0.999,0.068
Failed,,,3647,1,0.999,0.001
Failed,,,308,1,0.001,0.999
Failed,,,2435,1,0.001,0.001
Failed,,,1074,1,0.999,0.001
Failed,,,1860,1,0.999,0.001
Failed,,,2488,1,0.999,0.258
Failed,,,2246,1,0.001,0.148
Failed,,,2627,1,0.999,0.07
Failed,,,930,1,0.999,0.001
Failed,,,1175,1,0.001,0.66
Failed,,,1,983,0.001,0.999
Failed,,,3063,1,0.999,0.12
Failed,,,549,1,0.999,0.001
Failed,,,2730,1,0.999,0.003
Failed,,,3216,1,0.001,0.176
Failed,,,1865,1,0.001,0.083
Failed,,,4496,1,0.875,0.168
Failed,,,1047,1,0.001,0.984
Failed,,,3646,1,0.001,0.001
Failed,,,2014,1,0.001,0.303
Failed,,,130,976,0.001,0.926
Failed,,,2128,1,0.001,0.641
Failed,,,844,1,0.001,0.001
Failed,,,1999,1,0.999,0.407
Failed,,,511,1,0.999,0.001
Failed,,,2554,1548,0.001,0.001
Failed,,,3182,1,0.999,0.331
Failed,,,2361,1,0.999,0.004
Failed,,,1746,1,0.001,0.001
Failed,,,2407,1,0.001,0.07
Failed,,,3021,1,0.999,0.138
Failed,,,2666,1,0.001,0.226
Failed,,,2302,1,0.001,0.067
