Status,ACCURACY,RUNTIME,recent_samples_size,max_window_size,min_window_size,min_p_value
Completed,0.55,0,2337,551,1649,0.0
Completed,0.55,0,628,2392,717,0.189
Completed,0.55,0,2680,3805,2787,0.543
Completed,0.56,1,4392,520,1514,0.306
Completed,0.55,0,1446,3167,4522,0.957
Completed,0.57,5,1364,379,296,0.108
Completed,0.55,0,4627,3357,3226,0.627
Completed,0.55,0,2598,2257,2011,0.398
Completed,0.55,5,1774,1704,1672,0.611
Completed,0.55,0,2056,3348,236,0.922
Completed,0.55,0,4540,2197,768,0.563
Completed,0.55,0,23,4575,4275,0.324
Completed,0.55,0,1384,3963,3319,0.513
Completed,0.55,0,4760,3705,3988,0.784
Completed,0.55,0,913,2729,2484,0.236
Completed,0.55,0,2239,2007,4522,0.706
Completed,0.55,1,4775,1865,3478,0.628
Completed,0.55,0,4764,4678,4993,0.156
Completed,0.55,1,3008,1091,1178,0.884
Completed,0.55,0,1000,2801,2935,0.351
Completed,0.56,0,501,292,4369,0.417
Completed,0.55,0,3449,3562,2299,0.818
Completed,0.55,0,4247,2150,3564,0.082
Completed,0.55,0,863,3969,4004,0.868
Completed,0.55,0,130,1460,2600,0.927
Completed,0.55,0,3429,4728,921,0.339
Completed,0.56,1,3876,828,4626,0.577
Completed,0.55,0,2174,2870,1383,0.159
Completed,0.55,0,2431,2031,4769,0.255
Completed,0.55,1,4295,1230,467,0.81
Completed,0.55,0,1774,4490,1186,0.701
Completed,0.56,1,521,449,1,0.0
Completed,0.56,0,1353,387,1920,0.999
Completed,0.55,0,1335,231,2447,0.0
Completed,0.55,0,1353,192,2829,0.999
Completed,0.56,1,3600,525,2338,0.999
Completed,0.56,0,1315,317,2016,0.0
Completed,0.56,1,3625,565,4110,0.999
Completed,0.56,1,3594,619,1946,0.0
Completed,0.55,0,1376,91,2210,0.999
Completed,0.55,0,344,54,1702,0.999
Completed,0.55,0,1403,124,1083,0.0
Completed,0.55,0,3428,2619,2234,0.419
Completed,0.55,0,1389,227,3865,0.999
Completed,0.55,0,1,2349,2504,0.999
Completed,0.56,0,1329,486,2457,0.0
Completed,0.56,0,1404,501,3921,0.0
Completed,0.55,0,253,2976,2010,0.0
Completed,0.55,0,1338,26,4081,0.0
Completed,0.55,0,253,2977,3717,0.033
Completed,0.55,0,3430,2747,1069,0.999
Completed,0.55,0,5000,2707,2211,0.999
Completed,0.55,0,2564,3108,1903,0.0
Completed,0.56,0,1404,261,1742,0.999
Completed,0.55,0,3057,3489,3652,0.0
Completed,0.55,0,1396,51,2702,0.0
Completed,0.55,0,1,2023,2796,0.999
Completed,0.55,0,1856,3423,1724,0.999
Completed,0.56,1,5000,552,3845,0.168
Completed,0.56,1,5000,572,3040,0.474
Completed,0.56,1,5000,586,871,0.612
Completed,0.56,1,3436,483,3918,0.266
Completed,0.56,1,5000,570,745,0.999
Completed,0.56,1,5000,525,2111,0.277
Completed,0.56,1,1852,484,1011,0.207
Completed,0.56,1,5000,658,4138,0.275
Completed,0.56,2,5000,510,178,0.694
Completed,0.56,1,5000,600,3468,0.347
Completed,0.56,1,4810,557,2928,0.768
Completed,0.57,4,5000,584,470,0.476
Completed,0.57,2,5000,642,357,0.894
Completed,0.56,3,5000,591,1,0.396
Completed,0.56,1,4911,473,3782,0.41
Completed,0.56,1,5000,590,4867,0.999
Completed,0.56,2,4027,563,245,0.999
Completed,0.56,1,5000,520,4445,0.279
Completed,0.56,1,5000,587,2569,0.258
Completed,0.56,1,5000,532,3935,0.0
Completed,0.56,1,5000,533,5000,0.885
Completed,0.55,0,61,424,1004,0.2
Completed,0.56,1,1856,533,686,0.456
Completed,0.56,1,5000,555,3770,0.279
Completed,0.55,0,2982,498,3421,0.388
Completed,0.56,1,4962,719,3562,0.999
Completed,0.56,1,3636,570,1,0.795
Completed,0.56,1,4898,578,1,0.999
Completed,0.56,1,4423,565,605,0.853
Completed,0.56,1,3057,547,4296,0.234
Completed,0.55,0,1,364,2994,0.0
Completed,0.55,0,1,412,2563,0.999
Completed,0.56,1,5000,562,2410,0.999
Completed,0.55,0,5000,5000,1,0.0
Completed,0.55,0,1,5000,5000,0.999
Completed,0.55,0,5000,4052,5000,0.999
Completed,0.55,0,5000,3923,1,0.999
Completed,0.55,0,1,5000,1,0.0
Completed,0.55,0,5000,5000,5000,0.999
Completed,0.55,0,5000,3676,1,0.0
Completed,0.55,0,1,4236,5000,0.0
Completed,0.55,0,2660,5000,5000,0.999
Completed,0.56,0,5000,366,2554,0.999
Completed,0.55,0,1,4700,1,0.999
Completed,0.55,0,5000,5000,1,0.999
Completed,0.55,0,1,525,5000,0.999
Completed,0.55,0,5000,5000,2749,0.0
Completed,0.55,0,5000,3816,1829,0.0
Completed,0.55,0,1,4067,1,0.0
Completed,0.55,0,1,5000,4667,0.0
Completed,0.55,0,5000,3198,5000,0.0
Completed,0.55,0,1,537,99,0.999
Completed,0.55,0,1,4509,1,0.0
Completed,0.55,0,1,4463,2661,0.999
Completed,0.55,0,1,2123,5000,0.999
Completed,0.55,0,1,3370,5000,0.0
Completed,0.55,0,1,189,2694,0.0
Completed,0.55,0,1,4473,3068,0.0
Completed,0.55,0,5000,4236,1321,0.0
Completed,0.56,1,5000,644,1953,0.999
Completed,0.56,1,1910,430,3114,0.999
Completed,0.56,0,5000,259,3092,0.999
Completed,0.56,0,1108,410,2974,0.999
Completed,0.56,1,5000,547,1821,0.0
Completed,0.55,0,2153,461,3484,0.0
Completed,0.55,0,303,449,3068,0.0
Completed,0.56,0,2766,369,5000,0.999
Completed,0.56,1,5000,464,3044,0.999
Completed,0.56,0,3029,441,3086,0.999
Completed,0.56,1,5000,558,5000,0.0
Completed,0.55,0,5000,3436,5000,0.999
Completed,0.55,0,1,2573,5000,0.0
Completed,0.55,0,5000,2549,3882,0.0
Completed,0.55,0,1,262,2680,0.999
Completed,0.55,0,5000,99,3005,0.999
Completed,0.55,0,1,3624,1,0.999
Completed,0.56,1,5000,610,2914,0.0
Completed,0.55,0,5000,2658,5000,0.999
Completed,0.56,0,420,420,2066,0.999
Completed,0.56,0,5000,513,1589,0.999
Completed,0.56,0,5000,366,3374,0.0
Completed,0.55,0,920,448,3231,0.0
Completed,0.55,0,1,295,1480,0.999
Completed,0.55,0,5000,2060,4750,0.999
Completed,0.55,0,5000,3052,1,0.999
Completed,0.56,0,2437,415,3030,0.999
Completed,0.55,0,1,3467,1,0.0
Completed,0.55,0,5000,3899,5000,0.0
Completed,0.56,1,3447,482,2986,0.999
Completed,0.55,0,323,490,788,0.721
Completed,0.56,1,1766,520,820,0.751
Completed,0.55,0,1657,213,3320,0.273
Completed,0.55,0,1,344,3539,0.212
Completed,0.56,1,5000,565,2369,0.0
Completed,0.56,1,5000,311,1664,0.999
Completed,0.56,1,1874,463,4568,0.999
Completed,0.55,0,142,367,1505,0.0
Completed,0.56,1,1961,398,3268,0.305
Completed,0.55,0,1,3080,617,0.84
Completed,0.56,0,435,474,2958,0.454
Completed,0.55,0,1,721,814,0.7
Completed,0.55,0,1,398,652,0.796
Completed,0.56,1,5000,632,4465,0.999
Completed,0.55,0,16,468,4522,0.999
Completed,0.56,0,2750,541,836,0.77
Completed,0.55,0,1,2449,1040,0.0
Completed,0.55,0,5000,5000,3344,0.299
Completed,0.55,0,200,2631,4434,0.528
Completed,0.55,0,5000,145,1637,0.999
Completed,0.56,1,1073,555,844,0.745
Completed,0.55,0,1,298,868,0.707
Completed,0.55,0,5000,3581,456,0.033
Completed,0.56,1,5000,378,1712,0.748
Completed,0.55,1,3167,1785,806,0.716
Completed,0.55,0,405,2120,835,0.676
Completed,0.55,0,1,3913,3116,0.999
Completed,0.56,1,5000,564,1022,0.999
Completed,0.55,0,5000,2379,874,0.555
Completed,0.55,0,1,3577,4525,0.322
Completed,0.55,0,571,225,2730,0.441
Completed,0.55,0,564,206,3576,0.0
Completed,0.55,0,1748,4761,4745,0.576
Completed,0.55,0,1378,4759,273,0.529
Completed,0.55,0,1458,4282,3464,0.834
Completed,0.55,0,1686,4840,1695,0.297
Completed,0.55,0,785,5000,349,0.313
Completed,0.55,0,995,5000,4590,0.711
Completed,0.55,0,1158,4456,1548,0.562
Completed,0.55,0,662,3196,809,0.28
Completed,0.55,0,676,4666,442,0.0
Completed,0.55,0,1497,4166,1404,0.798
Completed,0.55,0,2146,5000,2488,0.464
Completed,0.55,0,2911,4391,1393,0.737
Completed,0.56,1,1307,576,1162,0.0
Completed,0.55,0,1417,3874,4924,0.526
Completed,0.56,0,580,272,2060,0.603
Completed,0.55,0,1163,4700,3604,0.719
Completed,0.55,0,1440,4256,1054,0.999
Completed,0.55,0,1571,3863,870,0.999
Completed,0.55,0,1613,4217,4635,0.844
Completed,0.55,0,1480,5000,1160,0.999
Completed,0.55,0,2248,4871,4474,0.977
Completed,0.55,0,616,4775,3765,0.435
Completed,0.55,0,1351,4093,2117,0.999
Completed,0.55,0,1713,4864,4167,0.092
Completed,0.55,0,1621,2576,3233,0.0
Completed,0.55,0,2200,389,2255,0.999
Completed,0.56,0,1571,396,2983,0.0
Completed,0.55,0,1,2886,5000,0.999
Completed,0.55,0,1,320,1,0.999
Completed,0.55,0,5000,3674,1518,0.999
Completed,0.56,0,670,356,2739,0.0
Completed,0.56,0,3144,427,2300,0.999
Completed,0.56,0,2155,327,2338,0.999
Completed,0.55,0,5000,4570,1477,0.999
Completed,0.56,0,1179,445,5000,0.999
Completed,0.55,0,5000,4581,3475,0.999
Completed,0.55,0,2897,513,5000,0.999
Completed,0.55,0,2836,477,3138,0.0
Completed,0.55,0,2967,3159,1,0.999
Completed,0.55,0,1,365,2385,0.0
Completed,0.56,0,1284,342,2868,0.0
Completed,0.55,0,5000,3068,2357,0.999
Completed,0.55,0,1,1858,4401,0.0
Completed,0.56,0,1789,448,5000,0.999
Completed,0.55,0,1,2665,1,0.999
Completed,0.56,1,4470,474,2223,0.999
Completed,0.55,0,5000,5000,1558,0.999
Completed,0.55,0,2017,401,3062,0.0
Completed,0.56,0,5000,256,2255,0.999
Completed,0.55,0,5000,5000,5000,0.0
Completed,0.55,0,2400,4430,1,0.999
Completed,0.55,0,5000,2999,2890,0.0
Completed,0.56,1,571,417,1,0.999
Completed,0.55,0,1,3391,2130,0.999
Completed,0.56,0,1079,364,1766,0.999
Completed,0.56,0,825,380,4058,0.549
Completed,0.56,1,1091,544,3715,0.0
Completed,0.56,0,925,328,2372,0.502
Completed,0.55,0,860,228,1661,0.0
Completed,0.55,0,3893,5000,3997,0.999
Completed,0.56,0,1160,527,2748,0.999
Completed,0.55,0,4218,3083,1068,0.259
Completed,0.55,0,750,213,2325,0.362
Completed,0.56,0,1033,477,3668,0.999
Completed,0.55,0,3822,5000,3008,0.787
Completed,0.56,0,935,265,3554,0.999
Completed,0.55,0,2406,2713,4575,0.0
Completed,0.55,0,3753,3931,3202,0.0
Completed,0.55,0,2877,3786,4127,0.354
Completed,0.56,0,986,426,5000,0.595
Completed,0.55,0,1084,2006,2238,0.0
Completed,0.55,0,5000,3259,1171,0.0
Completed,0.56,1,1086,504,2226,0.284
Completed,0.55,0,3580,3792,1917,0.548
Completed,0.55,0,3777,3857,2503,0.0
Completed,0.55,0,2009,3292,3680,0.572
Completed,0.55,0,3902,3447,1112,0.0
Completed,0.55,0,4022,5000,724,0.0
Completed,0.55,1,4629,1630,2183,0.0
Completed,0.56,1,1085,760,4915,0.999
Completed,0.55,0,3958,4453,2974,0.987
Completed,0.55,0,4181,3372,2037,0.452
Completed,0.56,1,1077,565,4243,0.999
Completed,0.55,0,3594,5000,3767,0.0
Completed,0.55,0,3790,3619,3934,0.444
Completed,0.56,1,4183,628,3726,0.999
Completed,0.56,0,862,324,639,0.999
Completed,0.56,0,946,321,3729,0.663
Completed,0.55,0,803,177,3700,0.703
Completed,0.56,1,4222,653,2710,0.999
Completed,0.56,1,4250,606,3322,0.0
Completed,0.56,0,917,258,3311,0.0
Completed,0.55,0,2102,3671,1536,0.0
Completed,0.55,0,5000,98,3337,0.0
Completed,0.56,0,1080,439,2595,0.999
Completed,0.55,0,936,191,2522,0.999
Completed,0.55,0,1298,2117,3502,0.999
Completed,0.55,0,2316,2489,3899,0.999
Completed,0.56,1,1181,545,631,0.999
Completed,0.56,0,981,352,2630,0.771
Completed,0.55,0,1104,2464,3183,0.999
Completed,0.55,0,5000,162,1467,0.0
Completed,0.55,0,1383,2175,2706,0.0
Completed,0.55,0,794,180,1997,0.999
Completed,0.55,0,1908,2854,3373,0.999
Completed,0.55,0,1050,552,2704,0.372
Completed,0.55,0,4155,78,3393,0.999
Completed,0.55,0,1,5000,2212,0.999
Completed,0.55,0,3976,2265,5000,0.416
Completed,0.55,0,1261,2960,3047,0.999
Completed,0.55,1,674,1769,232,0.999
Completed,0.56,0,910,260,5000,0.999
Completed,0.55,0,614,3966,1580,0.0
Completed,0.55,0,5000,4625,2339,0.0
Completed,0.55,0,4449,2430,4483,0.999
Completed,0.55,0,3425,3088,433,0.999
Completed,0.55,0,3872,4129,4478,0.0
Completed,0.55,0,1462,5000,700,0.999
Completed,0.55,0,1264,2993,2505,0.0
Completed,0.55,0,2420,5000,1286,0.0
Completed,0.55,0,382,3807,4023,0.0
Completed,0.55,0,5000,3840,4246,0.999
Completed,0.55,0,838,3472,2628,0.999
Completed,0.55,0,544,3432,2909,0.0
Completed,0.55,0,5000,3478,3742,0.999
Completed,0.55,0,461,3052,392,0.0
Completed,0.55,0,4301,4983,2019,0.561
Completed,0.55,0,3678,4771,485,0.999
Completed,0.55,0,2824,5000,441,0.999
Completed,0.55,0,381,2514,3535,0.424
Completed,0.55,0,5000,3571,408,0.999
Completed,0.55,0,1,4264,4349,0.0
Completed,0.55,0,4406,3994,4629,0.565
Completed,0.55,0,4612,4887,830,0.999
Completed,0.55,0,459,5000,3465,0.0
Completed,0.55,0,5000,4684,4207,0.648
Completed,0.55,0,1,4030,328,0.999
Completed,0.55,0,4769,4617,4454,0.215
Completed,0.55,0,2498,4127,694,0.0
Completed,0.56,1,4278,621,791,0.999
Completed,0.55,0,904,521,4046,0.302
Completed,0.55,0,4199,4638,2388,0.999
Completed,0.56,0,727,235,5000,0.595
Completed,0.56,1,4298,552,1354,0.999
Completed,0.56,0,784,305,1049,0.426
Completed,0.55,0,728,185,1271,0.0
Completed,0.55,0,1,5000,3085,0.999
Completed,0.55,0,1,5000,1812,0.908
Completed,0.55,0,5000,2868,4697,0.599
Completed,0.55,0,1449,2642,1,0.0
Completed,0.55,0,1161,2718,4797,0.589
Completed,0.55,0,4371,2743,3430,0.235
Completed,0.55,0,5000,2761,2793,0.999
Completed,0.55,0,1,4500,2603,0.0
Completed,0.55,0,4373,2662,3599,0.999
Completed,0.55,0,5000,4309,208,0.443
Completed,0.55,0,5000,2920,652,0.0
Completed,0.55,0,1,3324,286,0.464
Completed,0.55,0,5000,3456,861,0.777
Completed,0.55,0,5000,4500,2911,0.368
Completed,0.55,0,1,1772,3028,0.0
Completed,0.55,0,1,1913,3994,0.0
Completed,0.55,0,1,3997,3409,0.0
Completed,0.55,0,4531,2818,4193,0.498
Completed,0.55,0,4332,2743,2618,0.637
Completed,0.55,0,1042,5000,1289,0.517
Completed,0.56,0,767,289,3944,0.999
Completed,0.55,0,1,2478,2368,0.327
Completed,0.55,0,1,3667,1253,0.0
Completed,0.55,0,4252,2746,2147,0.0
Completed,0.55,0,798,129,1659,0.0
Completed,0.56,0,959,377,2338,0.999
Completed,0.55,0,420,1820,4576,0.597
Completed,0.55,0,1,2261,1,0.0
Completed,0.55,0,5000,2911,3471,0.0
Completed,0.55,0,4660,3774,2758,0.0
Completed,0.55,0,503,4545,4197,0.999
Completed,0.55,0,1,5000,4125,0.999
Completed,0.55,1,683,1789,5000,0.0
Completed,0.56,0,612,336,4274,0.0
Completed,0.55,0,5000,5000,1746,0.0
Completed,0.55,0,5000,4138,3683,0.455
Completed,0.55,0,782,5000,2975,0.0
Completed,0.55,0,1,3269,1142,0.999
Completed,0.55,0,674,5000,3273,0.587
Completed,0.55,0,4636,2447,3073,0.368
Completed,0.55,0,1,3069,3714,0.999
Completed,0.55,0,4005,5000,298,0.0
Completed,0.56,0,972,302,2501,0.999
Completed,0.55,0,5000,4928,3056,0.0
Completed,0.55,0,1,2890,927,0.999
Completed,0.56,0,546,260,4031,0.261
Completed,0.55,0,1,5000,939,0.0
Completed,0.55,0,1752,3251,1237,0.999
Completed,0.55,0,715,2825,4002,0.471
Completed,0.55,0,3148,3091,3026,0.608
Completed,0.55,0,2205,2992,4110,0.999
Completed,0.55,0,831,167,3445,0.999
Completed,0.55,0,343,3958,3119,0.525
Completed,0.55,0,3166,2850,799,0.999
Completed,0.55,0,1,2291,4255,0.999
Completed,0.55,0,5000,5000,2572,0.999
Completed,0.55,0,5000,3375,1521,0.322
Completed,0.55,0,1,3994,2147,0.0
Completed,0.55,0,1,2848,4156,0.0
Completed,0.55,0,1,1021,4310,0.499
Completed,0.56,0,1096,390,2765,0.999
Completed,0.55,0,1,1794,3131,0.489
Completed,0.55,0,694,3663,1692,0.626
Completed,0.56,0,721,306,3760,0.999
Completed,0.55,0,5000,2906,477,0.455
Completed,0.55,1,727,928,2696,0.0
Completed,0.55,0,1,2121,2817,0.445
Completed,0.56,0,830,334,2800,0.587
Completed,0.55,0,4715,5000,4414,0.0
Completed,0.55,1,5000,1977,4479,0.353
Completed,0.55,0,5000,2255,4519,0.0
Completed,0.56,0,1034,385,995,0.652
Completed,0.55,0,1116,5000,1,0.52
Completed,0.55,0,550,4305,4365,0.554
Completed,0.55,0,5000,4197,2677,0.999
Completed,0.55,0,1,974,2714,0.0
Completed,0.55,0,3596,4225,3550,0.0
Completed,0.55,0,1,4635,3817,0.0
Completed,0.55,0,1,4240,1714,0.999
Completed,0.55,0,5000,4050,4165,0.0
Completed,0.55,0,1,4339,1930,0.404
Completed,0.55,0,717,2621,2231,0.694
Completed,0.55,0,1720,3620,4726,0.0
Completed,0.55,0,1,2286,4601,0.999
Completed,0.55,0,515,217,1061,0.463
Completed,0.55,0,463,193,4015,0.559
Completed,0.55,0,1,5000,855,0.737
Completed,0.55,0,1,3237,3361,0.0
Completed,0.56,0,868,272,3082,0.0
Completed,0.55,0,1438,4373,2416,0.394
Completed,0.55,0,5000,5000,4705,0.999
Completed,0.55,0,5000,3003,4794,0.0
Completed,0.56,1,4179,530,2655,0.999
Completed,0.55,0,689,200,3135,0.0
Completed,0.56,0,1156,462,2173,0.999
Completed,0.55,0,1400,4965,5000,0.447
Completed,0.55,0,1,1312,4174,0.0
Completed,0.55,0,4939,5000,1212,0.382
Completed,0.56,0,797,274,4676,0.412
Completed,0.55,0,1,2177,3411,0.0
Completed,0.55,0,5000,3317,4520,0.0
Completed,0.56,0,828,326,1234,0.0
Completed,0.55,0,1,3705,3544,0.999
Completed,0.55,0,584,164,2036,0.0
Completed,0.55,0,1,4397,1224,0.112
Completed,0.55,0,1,4799,1806,0.0
Completed,0.55,0,1,2463,4751,0.999
Completed,0.56,0,851,280,2223,0.999
Completed,0.56,0,789,286,4148,0.525
Completed,0.56,0,858,378,920,0.999
Completed,0.55,0,1,4911,2484,0.541
Completed,0.55,0,5000,4261,818,0.999
Completed,0.55,0,5000,4531,2559,0.554
Completed,0.56,0,513,247,5000,0.999
Completed,0.55,0,5000,3999,3182,0.999
Completed,0.55,0,201,2704,952,0.445
Completed,0.55,0,1,5000,4307,0.279
Completed,0.55,0,4992,4062,335,0.0
Completed,0.55,0,2696,4247,1,0.474
Completed,0.55,0,5000,4421,3748,0.0
Completed,0.55,0,5000,3335,2023,0.999
Completed,0.55,0,1,1590,3807,0.0
Completed,0.56,0,544,337,4069,0.0
Completed,0.55,0,5000,4090,1232,0.999
Completed,0.55,0,807,2842,2242,0.0
Completed,0.55,0,5000,3170,1136,0.999
Completed,0.55,0,530,2381,3702,0.556
Completed,0.55,0,5000,5000,4388,0.999
Completed,0.55,0,4208,3090,4213,0.0
Completed,0.55,0,3905,4567,1027,0.0
Completed,0.55,0,1,3873,5000,0.999
Completed,0.55,0,1962,2897,148,0.0
Completed,0.55,0,1,5000,3629,0.999
Completed,0.56,0,707,311,2723,0.999
Completed,0.55,0,4595,5000,3984,0.359
Completed,0.55,0,1036,3023,3570,0.245
Completed,0.56,1,4931,746,2360,0.6
Completed,0.55,0,2759,4044,3895,0.385
Completed,0.55,0,1364,2264,184,0.772
Completed,0.55,0,2454,4846,1354,0.993
Completed,0.55,0,3831,3396,1034,0.633
Completed,0.55,0,246,337,4902,0.021
Completed,0.55,0,328,4129,677,0.279
Completed,0.55,0,4226,2179,4622,0.878
Completed,0.55,0,3311,2630,1622,0.109
Completed,0.55,1,1913,1139,3068,0.736
Completed,0.55,0,1751,3471,4085,0.527
Completed,0.56,0,2834,261,610,0.127
Completed,0.55,0,4378,4462,3136,0.856
Completed,0.55,2,795,1731,2159,0.484
Completed,0.55,1,4614,1705,805,0.036
Completed,0.55,0,3069,3720,2941,0.945
Completed,0.55,0,1671,50,1731,0.333
Completed,0.55,0,2149,2686,405,0.432
Completed,0.55,3,3232,1047,4273,0.787
Completed,0.55,0,4146,4312,1975,0.198
Completed,0.55,3,563,1882,3342,0.584
Completed,0.55,0,12,3166,2253,0.841
Completed,0.56,1,3908,604,3699,0.437
Completed,0.55,0,3616,4840,59,0.543
Completed,0.55,1,2221,1468,4003,0.174
Completed,0.56,0,428,296,2651,0.0
Completed,0.56,0,426,281,1769,0.999
Completed,0.55,0,2790,193,2432,0.999
Completed,0.56,1,1488,733,2178,0.999
Completed,0.55,0,663,4373,5000,0.0
Completed,0.56,0,264,268,1707,0.999
Completed,0.55,0,5000,2583,1,0.0
Completed,0.55,1,4642,187,5000,0.264
Completed,0.56,1,797,339,1947,0.999
Completed,0.56,1,960,363,2859,0.0
Completed,0.56,0,628,311,1701,0.999
Completed,0.56,0,180,243,5000,0.999
Completed,0.56,1,3352,731,939,0.999
Completed,0.56,1,3697,406,3306,0.0
Completed,0.55,0,2650,4549,5000,0.0
Completed,0.56,1,590,315,5000,0.999
Completed,0.56,0,262,271,2651,0.0
Completed,0.55,0,1,4471,5000,0.999
Completed,0.55,0,2874,2993,5000,0.999
Completed,0.55,0,3011,2499,5000,0.999
Completed,0.55,0,2938,2850,5000,0.0
Completed,0.55,0,4362,2576,1,0.999
Completed,0.56,0,551,316,2777,0.0
Completed,0.56,1,3574,699,2143,0.999
Completed,0.56,2,1382,429,1,0.999
Completed,0.56,0,341,262,2336,0.999
Completed,0.56,1,1402,434,1743,0.999
Completed,0.56,1,3435,366,2515,0.999
Completed,0.56,1,1745,860,5000,0.0
Completed,0.55,0,203,217,1892,0.999
Completed,0.55,0,4013,2894,5000,0.999
Completed,0.55,0,1244,3636,1,0.0
Completed,0.55,0,2059,3123,1,0.999
Completed,0.56,1,3739,416,2465,0.999
Completed,0.55,0,1,2891,1,0.0
Completed,0.56,0,184,250,2569,0.0
Completed,0.55,0,1796,4559,1,0.0
Completed,0.56,1,1433,763,3754,0.0
Completed,0.56,1,1614,786,5000,0.999
Completed,0.55,0,1974,2369,5000,0.0
Completed,0.55,0,2684,4702,1,0.0
Completed,0.55,1,3766,3268,5000,0.999
Completed,0.55,0,3344,4528,3029,0.0
Completed,0.56,0,316,285,3459,0.0
Completed,0.55,0,2587,3524,1,0.0
Completed,0.56,1,1268,415,1788,0.999
Completed,0.56,1,470,303,2577,0.999
Completed,0.55,0,2095,3929,4318,0.0
Completed,0.55,0,3542,4427,5000,0.999
Completed,0.55,1,4656,1041,4533,0.0
Completed,0.56,3,3388,457,1,0.946
Completed,0.56,1,3104,801,2880,0.999
Completed,0.56,1,810,366,5000,0.999
Completed,0.55,0,2705,3314,1,0.999
Completed,0.55,0,4461,2845,1,0.0
Completed,0.56,1,846,343,2581,0.999
Completed,0.55,0,2289,867,4009,0.0
Completed,0.56,0,470,294,5000,0.0
Completed,0.56,0,726,361,2368,0.999
Completed,0.56,1,1507,656,2692,0.999
Completed,0.56,1,3411,708,2890,0.999
Completed,0.56,1,1350,422,3043,0.0
Completed,0.56,0,4580,400,3089,0.0
Completed,0.56,0,3390,287,3745,0.0
Completed,0.55,0,1,4828,1125,0.999
Completed,0.56,1,3581,706,4111,0.0
Completed,0.55,1,3787,1930,5000,0.0
Completed,0.55,0,369,224,5000,0.0
Completed,0.55,0,1810,5000,5000,0.0
Completed,0.55,0,1,4822,5000,0.999
Completed,0.55,0,1320,2784,741,0.115
Completed,0.55,0,88,3406,1697,0.803
Completed,0.55,0,4248,2975,4489,0.224
Completed,0.55,0,943,40,475,0.977
Completed,0.55,0,2605,2291,2453,0.694
Completed,0.55,0,1926,2429,1100,0.834
Completed,0.55,0,1225,2839,3128,0.364
Completed,0.55,0,4448,3267,374,0.662
Completed,0.55,0,1697,4064,2322,0.882
Completed,0.55,0,3209,2649,1879,0.476
Completed,0.55,0,4852,2083,4853,0.942
Completed,0.55,0,3988,3883,3573,0.776
Completed,0.56,1,2814,855,913,0.306
Completed,0.55,0,2864,2764,4307,0.721
Completed,0.56,0,2419,453,647,0.482
Completed,0.55,0,4398,39,4398,0.372
Completed,0.55,0,4374,3644,83,0.508
Completed,0.55,1,243,621,301,0.818
Completed,0.55,0,1569,4743,2954,0.348
Completed,0.55,0,3615,2042,2084,0.602
Completed,0.55,0,3181,3230,2535,0.761
Completed,0.55,1,4980,1413,501,0.29
Completed,0.55,0,2942,177,4051,0.958
Completed,0.55,0,4993,2662,2623,0.599
Completed,0.55,0,2736,94,3671,0.494
Completed,0.55,0,2552,2961,73,0.85
Completed,0.55,0,1868,3155,3452,0.177
Completed,0.55,1,3572,1168,1507,0.93
Completed,0.55,1,2994,1764,4548,0.504
Completed,0.55,0,3097,3606,2947,0.91
Completed,0.55,0,858,4060,4750,0.635
Completed,0.55,1,3802,1672,288,0.381
Completed,0.55,0,180,1791,2567,0.31
Completed,0.55,0,4061,3133,4278,0.887
Completed,0.55,0,3727,2703,403,0.945
Completed,0.55,0,228,4943,2215,0.724
Completed,0.55,0,2580,3542,4421,0.386
Completed,0.55,1,2135,921,622,0.632
Completed,0.55,0,965,3792,2649,0.161
Completed,0.55,1,1306,1536,3638,0.807
Completed,0.55,1,4839,1130,4375,0.52
Completed,0.55,0,3828,2922,2840,0.698
Completed,0.55,0,2316,4430,4778,0.972
Completed,0.55,0,2214,3,2707,0.566
Completed,0.55,0,3833,2331,4675,0.853
Completed,0.55,0,1350,3365,3829,0.65
Completed,0.55,0,3585,4919,4121,0.24
Completed,0.56,1,4603,446,1458,0.71
Completed,0.55,4,2448,1054,3769,0.751
Completed,0.55,1,3909,1304,3227,0.543
Completed,0.55,0,4930,4666,4604,0.736
Completed,0.55,0,1427,3002,2782,0.964
Completed,0.55,0,3131,76,2265,0.204
Completed,0.55,0,3664,4029,2981,0.425
Completed,0.55,0,9,823,1349,0.5
Completed,0.55,0,3414,2827,3978,0.575
Completed,0.55,0,1397,215,1060,0.313
Completed,0.55,0,541,4532,3407,0.847
Completed,0.55,0,785,3311,3102,0.528
Completed,0.55,0,4788,3114,895,0.453
Completed,0.55,0,4273,4980,2661,0.112
Completed,0.55,1,1016,1966,2298,0.873
Completed,0.55,0,4145,2144,946,0.733
Completed,0.55,0,2164,89,2265,0.279
Completed,0.55,0,2888,4797,4870,0.927
Completed,0.55,0,16,3721,729,0.34
Completed,0.56,1,1364,751,4790,0.642
Completed,0.57,3,3038,198,84,0.14
Completed,0.55,0,2001,4903,2793,0.538
Completed,0.55,0,2324,1659,325,0.81
Completed,0.55,0,4635,4386,971,0.732
Completed,0.55,0,347,3553,2163,0.655
Completed,0.55,0,4044,3000,3122,0.127
Completed,0.55,1,2023,1865,1785,0.248
Completed,0.55,0,3020,3407,4100,0.584
Completed,0.56,0,4777,403,2644,0.52
