Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.07,1042,2105,898,0.948,49,0.005
Completed,0.14,969,3556,4564,0.392,18,0.1
Completed,0.27,907,4091,1694,0.161,4,0.25
Completed,0.32,3690,569,394,0.116,34,0.001
Completed,0.2,885,3276,2177,0.779,14,0.05
Completed,0.07,989,2392,3345,0.32,46,0.01
Completed,0.16,845,3073,2673,0.225,41,0.25
Completed,0.14,954,898,2778,0.911,14,0.005
Completed,0.26,822,2986,1098,0.721,32,0.1
Completed,0.25,987,3854,1886,0.042,22,0.001
Completed,0.04,1482,2156,3068,0.453,30,0.25
Completed,0.1,1115,2685,3729,0.11,35,0.005
Completed,0.16,1235,4405,3998,0.862,50,0.025
Completed,0.13,897,2636,2261,0.563,37,0.25
Completed,0.17,915,1781,3593,0.028,5,0.1
Completed,0.27,1115,1911,1569,0.968,31,0.01
Completed,0.35,1584,4287,841,0.134,23,0.001
Completed,0.11,1209,451,2063,0.093,40,0.01
Completed,0.19,893,3962,3396,0.505,20,0.25
Completed,0.05,961,2196,4190,0.357,28,0.25
Completed,0.32,932,1458,960,0.647,2,0.001
Completed,0.19,1103,935,1930,0.441,48,0.005
Completed,0.19,953,4729,3255,0.898,19,0.01
Completed,0.13,783,1421,4332,0.235,36,0.01
Completed,0.17,1669,4246,3905,0.733,39,0.25
Completed,0.1,825,2594,3113,0.038,2,0.01
Completed,0.38,1530,4447,631,0.271,16,0.025
Completed,0.19,910,1691,2936,0.081,35,0.001
Completed,0.14,770,3471,3548,0.487,28,0.05
Completed,0.17,810,522,1410,0.024,23,0.005
Completed,0.28,940,3126,1005,0.874,30,0.01
Completed,0.11,859,3027,4157,0.13,4,0.005
Completed,0.41,2427,4835,440,0.403,10,0.025
Completed,0.1,896,826,4106,0.944,32,0.01
Completed,0.16,746,4844,4280,0.925,12,0.05
Completed,0.2,930,3114,1957,0.625,25,0.001
Completed,0.17,883,3235,2570,0.371,48,0.05
Completed,0.3,913,3809,1182,0.071,35,0.1
Completed,0.08,864,611,4860,0.519,6,0.005
Completed,0.07,959,284,2463,0.155,3,0.05
Completed,0.04,1195,2068,3771,0.419,15,0.1
Completed,0.35,1142,1624,756,0.585,38,0.1
Completed,0.1,801,2791,4432,0.015,22,0.25
Completed,0.08,926,2507,3229,0.857,13,0.001
Completed,0.23,927,1171,1659,0.323,28,0.1
Completed,0.2,855,4496,2826,0.767,7,0.001
Completed,0.47,5942,2000,242,0.876,13,0.25
Completed,0.23,842,4313,2325,0.229,34,0.025
Completed,0.16,960,327,1047,0.06,4,0.001
Completed,0.08,889,2341,2706,0.266,17,0.05
Completed,0.33,1136,1322,832,0.398,49,0.05
Completed,0.11,774,3094,4666,0.949,18,0.025
Completed,0.2,898,846,1736,0.636,37,0.005
Completed,0.2,796,4816,3059,0.204,5,0.001
Completed,0.13,775,1487,4528,0.929,50,0.1
Completed,0.14,900,3343,3832,0.524,43,0.01
Completed,0.04,844,1,1127,0.997,7,0.25
Completed,0.14,896,4332,4959,0.413,29,0.01
Completed,0.28,1916,3646,1308,0.147,40,0.005
Completed,0.25,987,1828,1897,0.302,47,0.05
Completed,0.39,1398,1710,560,0.281,27,0.25
Completed,0.13,821,956,3198,0.045,41,0.1
Completed,0.16,826,4546,4202,0.113,3,0.25
Completed,0.16,811,2809,2033,0.314,15,0.005
Completed,0.04,1119,2050,1483,0.221,22,0.001
Completed,0.34,1178,4107,952,0.884,27,0.025
Completed,0.05,1027,304,4785,0.456,9,0.1
Completed,0.17,835,3828,3563,0.255,29,0.025
Completed,0.35,1113,4749,869,0.708,25,0.1
Completed,0.11,790,916,4536,0.141,42,0.05
Completed,0.28,4086,652,731,0.657,44,0.01
Completed,0.2,855,3047,1841,0.446,11,0.05
Completed,0.28,967,3453,1237,0.186,34,0.01
Completed,0.04,1074,2139,4903,0.723,1,0.05
Completed,0.17,936,1198,2540,0.099,24,0.001
Completed,0.2,876,1239,2167,0.503,39,0.025
Completed,0.19,774,4428,3333,0.088,21,0.05
Completed,0.34,918,2613,424,0.355,10,0.25
Completed,0.33,1084,1934,1062,0.198,3,0.1
Completed,0.28,1149,4226,1505,0.908,45,0.001
Completed,0.04,1085,109,2682,0.494,16,0.01
Completed,0.17,786,3944,3982,0.297,47,0.005
Completed,0.19,790,1330,2316,0.49,9,0.25
Completed,0.46,4436,4976,270,0.653,39,0.05
Completed,0.1,882,694,3936,0.194,22,0.001
Completed,0.53,7100,879,95,0.727,20,0.1
Completed,0.17,787,4712,3762,0.175,40,0.01
Completed,0.07,903,2216,1806,0.034,33,0.05
Completed,0.17,816,3373,2972,0.62,2,0.25
Completed,0.35,1244,3980,766,0.821,13,0.001
Completed,0.19,844,4267,3163,0.442,17,0.005
Completed,0.38,1261,3694,605,0.242,5,0.005
Completed,0.14,802,2773,2596,0.788,49,0.005
Completed,0.32,1186,4583,1172,0.52,37,0.001
Completed,0.22,2320,993,1550,0.573,25,0.05
Completed,0.14,3066,1673,4693,0.867,12,0.01
Completed,0.19,1026,2175,467,0.129,36,0.005
Completed,0.14,861,3489,4135,0.711,6,0.001
Completed,0.22,914,499,901,0.81,45,0.005
Completed,0.14,751,3834,4579,0.35,15,0.05
Completed,0.23,827,3188,1670,0.085,3,0.025
Completed,0.34,920,3306,797,0.124,21,0.1
Completed,0.11,916,2887,4051,0.88,45,0.25
Completed,0.25,808,2412,661,0.011,40,0.05
Completed,0.13,846,3257,4485,0.579,20,0.025
Completed,0.16,953,4070,4304,0.484,11,0.05
Completed,0.17,954,2548,1440,0.259,48,0.01
Completed,0.2,836,1870,2773,0.831,19,0.005
Completed,0.25,1388,1979,2078,0.165,43,0.001
Completed,0.17,810,3605,3401,0.737,24,0.005
Completed,0.45,3051,4373,333,0.937,13,0.25
Completed,0.13,956,383,1634,0.771,26,0.25
Completed,0.2,790,4030,2966,0.326,9,0.05
Completed,0.04,1041,160,4393,0.287,35,0.001
Completed,0.04,1114,2176,4774,0.987,14,0.1
Completed,0.43,2731,4849,393,0.263,48,0.25
Completed,0.43,1849,2622,220,0.128,37,0.01
Completed,0.15,864,4210,4664,0.056,50,0.25
Completed,0.36,1096,968,537,0.001,38,0.01
Completed,0.06,1173,2681,1,0.177,1,0.1
Completed,0.36,1843,5000,735,0.001,50,0.001
Completed,0.29,1117,1479,1150,0.38,49,0.001
Completed,0.23,1145,4953,2260,0.512,49,0.01
Completed,0.31,1168,4652,1302,0.001,35,0.01
Completed,0.36,1230,1444,701,0.999,26,0.001
Completed,0.29,1127,1303,1097,0.999,26,0.001
Completed,0.32,1159,4211,1135,0.999,16,0.25
Completed,0.16,838,5000,4350,0.001,50,0.01
Completed,0.28,1012,5000,1657,0.999,17,0.001
Completed,0.22,987,5000,2538,0.999,34,0.1
Completed,0.04,1347,1,438,0.037,50,0.01
Completed,0.13,2284,4910,53,0.133,1,0.001
Completed,0.19,1351,3812,3016,0.001,50,0.01
Completed,0.04,1305,1,435,0.001,36,0.25
Completed,0.13,960,307,1306,0.001,42,0.01
Completed,0.35,1631,4363,841,0.001,7,0.025
Completed,0.34,1729,1711,879,0.001,44,0.01
Completed,0.33,1177,4823,1074,0.583,50,0.025
Completed,0.32,1082,1559,1018,0.53,45,0.005
Completed,0.28,1344,4565,1645,0.999,41,0.025
Completed,0.26,1026,1359,1498,0.999,15,0.025
Completed,0.27,1041,3824,1508,0.001,20,0.025
Completed,0.25,996,3120,1304,0.265,43,0.001
Completed,0.23,1132,1267,1698,0.026,28,0.001
Completed,0.26,971,1445,1587,0.999,30,0.25
Completed,0.16,916,5000,4125,0.999,1,0.25
Completed,0.3,1158,5000,1335,0.001,50,0.001
Completed,0.3,1011,3284,1016,0.999,38,0.005
Completed,0.22,1332,3253,1891,0.001,50,0.1
Completed,0.2,1034,4684,2970,0.999,1,0.025
Completed,0.28,1023,3678,1476,0.406,35,0.01
Failed,,,3115,11,0.962,2,0.01
Failed,,,3763,65,0.255,16,0.25
Failed,,,3336,9,0.001,22,0.25
Failed,,,3525,21,0.027,50,0.01
Failed,,,3516,56,0.999,50,0.025
Failed,,,2580,11,0.249,50,0.01
Failed,,,3198,1,0.999,9,0.25
Failed,,,1695,38,0.89,49,0.005
Failed,,,2172,4466,0.235,13,0.01
Failed,,,4103,916,0.598,40,0.001
Failed,,,3976,2758,0.118,43,0.05
Failed,,,2318,1393,0.746,17,0.025
Failed,,,765,4168,0.944,3,0.1
Failed,,,3009,608,0.325,26,0.05
Failed,,,3195,4891,0.543,11,0.01
Failed,,,600,940,0.164,37,0.1
Failed,,,2481,61,0.863,43,0.25
Failed,,,1303,1,0.866,40,0.001
Failed,,,1311,1,0.852,40,0.001
Failed,,,1320,1,0.9,40,0.001
Failed,,,1311,1,0.861,40,0.001
Failed,,,1439,1,0.68,27,0.005
Failed,,,1433,1,0.662,26,0.005
Failed,,,1424,1,0.889,26,0.005
Failed,,,4116,1069,0.001,10,0.25
Failed,,,533,3282,0.613,42,0.005
Failed,,,3251,1924,0.25,18,0.25
Failed,,,3124,2638,0.905,47,0.005
Failed,,,680,1514,0.27,20,0.05
Failed,,,2252,4362,0.047,12,0.001
Failed,,,4031,415,0.661,36,0.1
Failed,,,4219,3574,0.18,33,0.25
Failed,,,1314,1,0.844,40,0.001
Failed,,,1321,1,0.877,40,0.001
Failed,,,1331,1,0.816,39,0.005
Failed,,,1326,1,0.984,40,0.001
Failed,,,1280,1,0.988,40,0.001
Failed,,,1319,1,0.956,40,0.001
Failed,,,1335,1,0.875,39,0.001
Failed,,,1316,1,0.824,40,0.001
Failed,,,1296,1,0.838,39,0.001
Failed,,,1342,1,0.843,37,0.1
Failed,,,1352,1,0.768,39,0.1
Failed,,,1329,1,0.838,39,0.001
Failed,,,1325,1,0.822,40,0.001
Failed,,,1327,1,0.859,39,0.001
Failed,,,1332,1,0.77,39,0.001
Failed,,,1315,1,0.87,39,0.001
Failed,,,1600,1,0.401,28,0.01
Failed,,,1609,1,0.637,27,0.01
Failed,,,1484,1,0.914,27,0.01
Failed,,,4069,7,0.511,24,0.001
Failed,,,1629,1,0.88,28,0.01
Failed,,,1618,1,0.438,28,0.01
Failed,,,1583,1,0.864,27,0.01
Failed,,,1909,1,0.747,25,0.025
Failed,,,1499,1,0.885,25,0.01
Failed,,,2017,1,0.457,26,0.25
Failed,,,1492,1,0.626,26,0.1
Failed,,,4464,1,0.442,48,0.1
Failed,,,1606,1,0.376,26,0.005
Failed,,,1551,1,0.205,27,0.1
Failed,,,1124,1,0.999,32,0.025
Failed,,,1326,1,0.82,40,0.001
Failed,,,1629,1,0.773,28,0.01
Failed,,,1550,1,0.487,27,0.01
Failed,,,1594,1,0.438,27,0.01
Failed,,,1477,1,0.856,27,0.005
Failed,,,1622,1,0.519,28,0.01
Failed,,,1569,1,0.959,27,0.01
Failed,,,1567,1,0.693,27,0.01
Failed,,,1594,1,0.035,27,0.01
Failed,,,1543,1,0.599,27,0.01
Failed,,,1615,1,0.807,28,0.01
Failed,,,1600,1,0.738,28,0.01
Failed,,,1622,1,0.898,28,0.01
Failed,,,1594,1,0.745,27,0.01
Failed,,,1638,1,0.837,28,0.01
Failed,,,1624,1,0.663,28,0.01
Failed,,,1521,1,0.38,27,0.01
Failed,,,4620,298,0.001,1,0.005
Failed,,,4997,92,0.032,35,0.01
Failed,,,3227,1,0.231,27,0.1
Failed,,,3416,1,0.659,40,0.1
Failed,,,1531,1,0.367,24,0.001
Failed,,,1597,1,0.566,26,0.001
Failed,,,1632,1,0.991,28,0.01
Failed,,,1680,1,0.991,28,0.01
Failed,,,1539,1,0.748,27,0.01
Failed,,,1583,1,0.603,27,0.01
Failed,,,1645,1,0.905,28,0.01
Failed,,,1557,1,0.525,27,0.01
Failed,,,1606,1,0.651,28,0.01
Failed,,,1610,1,0.878,28,0.01
Failed,,,1555,1,0.688,27,0.01
Failed,,,1469,1,0.814,26,0.005
Failed,,,2073,118,0.741,32,0.01
Failed,,,177,56,0.462,26,0.005
Failed,,,3073,95,0.818,9,0.005
Failed,,,1584,15,0.272,29,0.005
Failed,,,3955,182,0.231,19,0.001
Failed,,,4034,114,0.85,13,0.025
Failed,,,4983,259,0.974,15,0.25
Failed,,,3942,197,0.012,36,0.025
Failed,,,3406,203,0.247,35,0.005
Failed,,,4559,371,0.001,16,0.25
Failed,,,3729,78,0.001,1,0.25
Failed,,,2946,132,0.999,37,0.01
Failed,,,4927,138,0.333,13,0.025
Failed,,,2817,123,0.001,38,0.005
Failed,,,1689,269,0.001,35,0.01
Failed,,,4999,155,0.999,6,0.025
Failed,,,1456,1,0.673,26,0.005
Failed,,,1889,1,0.001,20,0.01
Failed,,,1515,1,0.001,50,0.005
Failed,,,1769,1,0.001,37,0.01
Failed,,,1510,1,0.001,50,0.25
Failed,,,1408,1,0.876,27,0.005
Failed,,,1720,1,0.001,36,0.25
Failed,,,3481,1,0.001,50,0.01
Failed,,,549,83,0.09,40,0.05
Failed,,,2663,44,0.692,20,0.1
Failed,,,1329,125,0.147,43,0.01
Failed,,,4596,101,0.479,24,0.005
Failed,,,765,30,0.932,39,0.05
Failed,,,1412,1,0.999,9,0.005
Failed,,,1439,1,0.999,3,0.1
Failed,,,1442,1,0.999,5,0.1
Failed,,,1424,1,0.999,7,0.005
Failed,,,1428,1,0.999,7,0.1
Failed,,,1464,1,0.001,48,0.1
Failed,,,1422,1,0.001,50,0.005
Failed,,,1314,33,0.001,38,0.001
Failed,,,1361,1,0.999,41,0.001
Failed,,,2155,1,0.001,2,0.01
Failed,,,1875,1,0.001,18,0.01
Failed,,,1300,1,0.999,6,0.005
Failed,,,1443,1,0.999,5,0.1
Failed,,,1296,1,0.853,39,0.001
Failed,,,1317,1,0.886,40,0.001
Failed,,,1469,1,0.999,5,0.1
Failed,,,1324,1,0.844,40,0.001
Failed,,,3248,32,0.164,7,0.25
Failed,,,1385,1,0.999,6,0.005
Failed,,,1435,1,0.999,5,0.1
Failed,,,1402,1,0.999,8,0.005
Failed,,,1440,1,0.999,6,0.005
Failed,,,4408,1,0.001,36,0.025
Failed,,,1430,1,0.999,5,0.1
Failed,,,1410,1,0.999,8,0.005
Failed,,,1462,1,0.999,5,0.1
Failed,,,1444,1,0.999,1,0.1
Failed,,,1317,1,0.832,39,0.001
Failed,,,1412,1,0.999,6,0.1
Failed,,,1511,1,0.999,1,0.1
Failed,,,1445,1,0.999,8,0.005
Failed,,,1459,1,0.999,2,0.005
Failed,,,1327,1,0.877,40,0.001
Failed,,,1417,1,0.999,7,0.005
Failed,,,1442,1,0.999,6,0.1
Failed,,,1302,1,0.863,39,0.001
Failed,,,1445,1,0.999,7,0.1
Failed,,,1356,1,0.82,39,0.005
Failed,,,1317,1,0.821,39,0.001
Failed,,,1428,1,0.999,6,0.1
Failed,,,1451,1,0.999,1,0.1
Failed,,,1334,1,0.812,38,0.005
Failed,,,1429,1,0.999,2,0.1
Failed,,,1353,1,0.782,38,0.1
Failed,,,1324,1,0.814,38,0.005
Failed,,,1432,1,0.999,6,0.1
Failed,,,1404,1,0.999,8,0.005
Failed,,,1328,1,0.844,39,0.001
Failed,,,1429,1,0.999,5,0.1
Failed,,,1327,1,0.84,39,0.005
Failed,,,1442,1,0.999,5,0.005
Failed,,,1400,1,0.999,9,0.005
Failed,,,4506,18,0.001,36,0.025
Failed,,,1349,1,0.848,39,0.001
Failed,,,1435,1,0.852,39,0.005
Failed,,,1293,1,0.866,39,0.005
Failed,,,1448,1,0.999,6,0.1
Failed,,,3855,132,0.882,13,0.01
Failed,,,1327,1,0.835,39,0.001
Failed,,,1405,1,0.999,8,0.005
Failed,,,1312,1,0.858,40,0.001
Failed,,,1443,1,0.999,4,0.1
Failed,,,1405,1,0.999,9,0.005
Failed,,,1439,1,0.999,4,0.1
Failed,,,1391,1,0.999,9,0.005
Failed,,,4444,47,0.999,41,0.001
Failed,,,1433,1,0.999,6,0.1
Failed,,,1414,1,0.999,5,0.1
Failed,,,1392,1,0.999,9,0.005
Failed,,,1444,1,0.999,3,0.1
Failed,,,1389,1,0.999,9,0.005
Failed,,,1443,1,0.999,6,0.1
Failed,,,1441,1,0.999,6,0.1
Failed,,,1408,1,0.999,8,0.005
Failed,,,1288,1,0.831,40,0.001
Failed,,,1434,1,0.999,5,0.1
Failed,,,1432,1,0.999,9,0.005
Failed,,,1423,1,0.999,2,0.1
Failed,,,4521,32,0.001,37,0.025
Failed,,,1432,1,0.999,5,0.1
Failed,,,1488,1,0.999,2,0.1
Failed,,,1396,1,0.999,8,0.005
Failed,,,1325,1,0.859,40,0.001
Failed,,,1423,1,0.999,6,0.1
Failed,,,1349,1,0.856,39,0.001
Failed,,,1425,1,0.999,6,0.1
Failed,,,1436,1,0.999,5,0.1
Failed,,,1329,1,0.834,39,0.005
Failed,,,1412,1,0.999,8,0.005
Failed,,,1415,1,0.999,1,0.1
Failed,,,1426,1,0.999,8,0.005
Failed,,,1454,1,0.999,2,0.1
Failed,,,1333,1,0.881,39,0.001
Failed,,,1374,1,0.999,5,0.005
Failed,,,4362,16,0.001,37,0.025
Failed,,,4562,10,0.001,36,0.025
Failed,,,1422,1,0.999,5,0.1
Failed,,,1403,1,0.999,8,0.005
Failed,,,1452,1,0.999,1,0.1
Failed,,,1373,1,0.876,39,0.001
Failed,,,1435,1,0.999,6,0.1
Failed,,,4325,19,0.001,36,0.025
Failed,,,1332,1,0.883,40,0.001
Failed,,,1426,1,0.999,6,0.1
Failed,,,1441,1,0.999,4,0.1
Failed,,,1308,1,0.908,40,0.001
Failed,,,1425,1,0.999,6,0.005
Failed,,,1447,1,0.999,1,0.1
Failed,,,1329,1,0.881,40,0.001
Failed,,,1424,1,0.999,5,0.1
Failed,,,1360,1,0.999,8,0.005
Failed,,,1393,1,0.999,8,0.005
Failed,,,1316,1,0.944,40,0.001
Failed,,,1414,1,0.999,6,0.1
Failed,,,1414,1,0.999,7,0.01
Failed,,,4968,78,0.104,10,0.05
Failed,,,1415,1,0.999,5,0.1
Failed,,,1308,1,0.985,40,0.001
Failed,,,1403,1,0.999,5,0.1
Failed,,,1364,1,0.999,7,0.1
Failed,,,1406,1,0.999,8,0.005
Failed,,,1314,1,0.886,40,0.001
Failed,,,1433,1,0.999,5,0.1
Failed,,,1426,1,0.999,1,0.005
Failed,,,1431,1,0.999,6,0.1
Failed,,,1403,1,0.999,9,0.005
Failed,,,1429,1,0.999,6,0.1
Failed,,,1430,1,0.999,6,0.1
Failed,,,1406,1,0.999,6,0.1
Failed,,,1334,1,0.999,7,0.005
Failed,,,1411,1,0.999,7,0.005
Failed,,,4458,6,0.001,36,0.025
Failed,,,1319,1,0.996,40,0.001
Failed,,,1427,1,0.999,6,0.1
Failed,,,1424,1,0.999,6,0.1
Failed,,,1416,1,0.999,6,0.1
Failed,,,1493,1,0.999,36,0.01
Failed,,,1119,1,0.999,30,0.001
Failed,,,1057,1,0.999,30,0.1
Failed,,,4498,108,0.001,50,0.25
Failed,,,4910,158,0.464,41,0.01
Failed,,,2000,1,0.999,15,0.01
Failed,,,1610,1,0.999,5,0.01
Failed,,,1523,78,0.948,38,0.001
Failed,,,3386,1,0.001,42,0.1
Failed,,,1323,1,0.999,38,0.001
Failed,,,1327,1,0.999,38,0.001
Failed,,,1408,1,0.999,10,0.01
Failed,,,1340,2,0.892,41,0.001
Failed,,,1439,1,0.999,6,0.1
Failed,,,1390,1,0.999,8,0.005
Failed,,,1297,1,0.824,40,0.001
Failed,,,1694,1,0.001,25,0.01
Failed,,,1569,1,0.001,23,0.025
Failed,,,1099,1,0.999,32,0.1
Failed,,,1700,1,0.001,25,0.01
Failed,,,1490,1,0.999,37,0.01
Failed,,,1364,1,0.999,31,0.005
Failed,,,1486,1,0.999,35,0.01
Failed,,,1342,1,0.999,31,0.1
Failed,,,1513,1,0.999,36,0.01
Failed,,,1395,1,0.999,32,0.005
Failed,,,1509,1,0.999,36,0.01
Failed,,,1384,1,0.999,32,0.1
Failed,,,1503,1,0.999,35,0.005
Failed,,,1467,1,0.999,35,0.01
Failed,,,1490,1,0.999,35,0.01
Failed,,,1408,1,0.999,32,0.1
Failed,,,1763,1,0.001,26,0.01
Failed,,,1585,1,0.999,24,0.005
Failed,,,1145,1,0.999,30,0.1
Failed,,,1776,1,0.001,26,0.025
Failed,,,1463,1,0.999,24,0.1
Failed,,,1790,1,0.001,26,0.01
Failed,,,1442,1,0.001,24,0.025
Failed,,,1472,1,0.999,24,0.1
Failed,,,1785,1,0.001,26,0.01
Failed,,,1663,1,0.001,24,0.1
Failed,,,1810,1,0.001,26,0.025
Failed,,,1515,1,0.999,23,0.005
Failed,,,1539,1,0.001,23,0.01
Failed,,,1480,1,0.999,22,0.025
Failed,,,1764,1,0.001,26,0.025
Failed,,,1471,1,0.999,24,0.1
Failed,,,1790,1,0.001,27,0.025
Failed,,,1480,1,0.999,26,0.005
Failed,,,1529,1,0.999,23,0.1
Failed,,,1650,1,0.001,25,0.005
Failed,,,1482,1,0.999,23,0.025
Failed,,,1603,1,0.001,24,0.001
Failed,,,1589,1,0.001,24,0.01
Failed,,,1468,1,0.999,24,0.1
Failed,,,1786,1,0.001,26,0.01
Failed,,,1590,1,0.001,24,0.1
Failed,,,1467,1,0.999,23,0.1
Failed,,,1796,1,0.001,26,0.01
Failed,,,1495,1,0.001,24,0.025
Failed,,,1472,1,0.001,24,0.01
Failed,,,1573,1,0.999,23,0.01
Failed,,,1309,1,0.999,25,0.1
Failed,,,1722,1,0.999,27,0.1
Failed,,,1465,1,0.999,24,0.001
Failed,,,1636,1,0.001,26,0.01
Failed,,,1659,1,0.999,26,0.025
Failed,,,1212,1,0.999,30,0.1
Failed,,,1806,1,0.001,27,0.025
Failed,,,1496,1,0.999,25,0.1
Failed,,,1783,1,0.001,27,0.025
Failed,,,1603,1,0.001,25,0.005
Failed,,,1685,1,0.001,26,0.025
Failed,,,1722,1,0.001,27,0.005
Failed,,,1571,1,0.999,25,0.025
Failed,,,1368,1,0.999,27,0.1
Failed,,,1741,1,0.001,26,0.01
Failed,,,1535,1,0.999,25,0.025
Failed,,,1105,1,0.999,32,0.1
Failed,,,1820,1,0.001,27,0.01
Failed,,,1608,1,0.999,26,0.025
Failed,,,1674,1,0.001,27,0.005
Failed,,,1591,1,0.999,25,0.025
Failed,,,1798,1,0.999,27,0.01
Failed,,,1779,1,0.001,28,0.025
Failed,,,1600,1,0.999,25,0.005
Failed,,,1584,1,0.001,25,0.025
Failed,,,1617,1,0.999,26,0.01
Failed,,,1784,1,0.001,27,0.01
Failed,,,1638,1,0.999,26,0.025
Failed,,,1089,1,0.999,32,0.1
Failed,,,1786,1,0.999,28,0.001
Failed,,,1220,1,0.999,30,0.1
Failed,,,1714,1,0.999,26,0.025
Failed,,,1536,1,0.001,25,0.001
Failed,,,1527,1,0.999,26,0.01
Failed,,,1808,1,0.001,28,0.01
Failed,,,1563,1,0.999,26,0.005
Failed,,,1688,1,0.001,26,0.001
Failed,,,1654,1,0.999,26,0.01
Failed,,,1608,1,0.999,26,0.1
Failed,,,1739,1,0.001,27,0.005
Failed,,,1538,1,0.999,25,0.1
Failed,,,1799,1,0.001,27,0.01
Failed,,,1621,1,0.999,26,0.001
Failed,,,1634,1,0.999,27,0.005
Failed,,,1605,1,0.001,25,0.1
Failed,,,1844,1,0.999,28,0.01
Failed,,,1452,1,0.999,25,0.1
Failed,,,1791,1,0.999,28,0.01
Failed,,,1577,1,0.001,25,0.1
Failed,,,1149,1,0.999,31,0.005
Failed,,,1920,1,0.999,29,0.01
Failed,,,1154,1,0.999,33,0.001
Failed,,,1873,1,0.001,27,0.025
Failed,,,1485,1,0.999,24,0.1
Failed,,,1752,1,0.001,28,0.025
Failed,,,1812,1,0.999,28,0.01
Failed,,,1638,1,0.999,26,0.1
Failed,,,1765,1,0.999,28,0.005
Failed,,,1556,1,0.999,26,0.01
Failed,,,1708,1,0.999,28,0.025
Failed,,,1525,1,0.999,27,0.01
Failed,,,1526,1,0.999,25,0.005
Failed,,,1644,1,0.999,26,0.025
Failed,,,1569,1,0.999,26,0.1
Failed,,,1742,1,0.001,28,0.025
Failed,,,1782,1,0.999,26,0.025
Failed,,,1808,1,0.999,26,0.025
Failed,,,1798,1,0.999,26,0.01
Failed,,,1396,1,0.999,23,0.025
Failed,,,1959,1,0.999,30,0.005
Failed,,,1424,1,0.999,25,0.025
Failed,,,1783,1,0.999,27,0.025
Failed,,,1542,1,0.999,23,0.01
Failed,,,1926,1,0.999,30,0.01
Failed,,,1646,1,0.999,25,0.1
Failed,,,1892,1,0.999,28,0.005
Failed,,,1609,1,0.999,24,0.025
Failed,,,1950,1,0.999,31,0.005
Failed,,,1926,1,0.999,29,0.025
Failed,,,1425,1,0.999,23,0.1
Failed,,,1889,1,0.001,28,0.025
Failed,,,1496,1,0.001,26,0.1
Failed,,,1531,1,0.001,26,0.01
Failed,,,1508,1,0.265,26,0.005
Failed,,,1531,1,0.001,26,0.1
Failed,,,1494,1,0.001,24,0.01
Failed,,,1550,1,0.157,25,0.01
Failed,,,1673,1,0.001,28,0.1
Failed,,,1553,1,0.001,26,0.01
Failed,,,1598,1,0.014,26,0.1
Failed,,,1534,1,0.035,26,0.01
Failed,,,1530,1,0.088,26,0.005
Failed,,,1449,1,0.001,25,0.01
Failed,,,1613,1,0.001,25,0.01
Failed,,,1434,1,0.999,26,0.01
Failed,,,1461,1,0.022,25,0.1
Failed,,,1538,1,0.021,26,0.01
Failed,,,1478,1,0.001,25,0.1
Failed,,,1534,1,0.009,26,0.01
Failed,,,4489,1,0.001,46,0.01
Failed,,,1529,1,0.001,26,0.01
Failed,,,1466,1,0.624,25,0.1
Failed,,,1542,1,0.001,27,0.1
Failed,,,4472,1,0.001,46,0.01
Failed,,,1516,1,0.001,26,0.01
Failed,,,1518,1,0.406,26,0.005
Failed,,,4414,1,0.001,45,0.01
Failed,,,1511,1,0.001,26,0.01
Failed,,,1490,1,0.001,26,0.1
Failed,,,1530,1,0.013,26,0.01
Failed,,,4485,1,0.078,47,0.01
Failed,,,1549,1,0.001,26,0.01
Failed,,,1476,1,0.341,26,0.1
Failed,,,4362,1,0.001,45,0.01
Failed,,,1545,1,0.001,26,0.01
Failed,,,4388,1,0.001,44,0.01
Failed,,,1539,1,0.001,26,0.01
Failed,,,1493,1,0.001,26,0.1
Failed,,,1543,1,0.001,26,0.01
Failed,,,1476,1,0.001,26,0.1
Failed,,,4433,1,0.005,45,0.1
Failed,,,1425,1,0.001,25,0.01
Failed,,,1518,1,0.001,26,0.1
Failed,,,4339,1,0.001,45,0.1
Failed,,,1515,1,0.001,26,0.01
Failed,,,1787,1,0.001,25,0.01
Failed,,,1851,1,0.001,26,0.1
Failed,,,2241,1,0.999,34,0.25
Failed,,,4326,1,0.999,40,0.1
Failed,,,1487,1,0.001,26,0.1
Failed,,,1485,1,0.001,26,0.01
Failed,,,4357,1,0.999,42,0.01
Failed,,,1360,1,0.001,25,0.01
Failed,,,1501,1,0.001,27,0.1
Failed,,,1497,1,0.001,26,0.01
Failed,,,1509,1,0.001,26,0.005
Failed,,,1530,1,0.001,26,0.1
Failed,,,1537,1,0.001,26,0.01
Failed,,,1448,1,0.499,24,0.1
Failed,,,4150,1,0.001,43,0.1
Failed,,,1536,1,0.001,26,0.01
Failed,,,2056,1,0.001,27,0.25
Failed,,,2048,1,0.362,26,0.25
Failed,,,2026,1,0.999,26,0.025
Failed,,,2028,1,0.21,26,0.25
Failed,,,3686,1,0.001,45,0.25
Failed,,,2005,1,0.606,27,0.025
Failed,,,2036,1,0.254,26,0.25
Failed,,,1340,1,0.999,23,0.01
Failed,,,4440,1,0.001,50,0.01
Failed,,,2051,1,0.214,26,0.25
Failed,,,1708,1,0.001,24,0.01
